year,month,rank_ME,rank_EBP,nstocks,ret_vw
1994,7,2,1,310,1.5793
1994,7,2,2,170,1.5512
1994,7,2,3,163,2.9901
1994,7,2,4,121,1.9741
1994,7,2,5,94,2.6303
1994,7,3,1,270,2.8186
1994,7,3,2,186,2.6283
1994,7,3,3,140,3.6259
1994,7,3,4,126,5.3163
1994,7,3,5,63,5.6002
1994,8,1,1,913,5.6209
1994,8,1,2,410,3.3364
1994,8,1,3,375,3.4193
1994,8,1,4,339,2.2561
1994,8,1,5,820,3.1833
1994,8,2,1,310,10.6723
1994,8,2,2,169,6.3063
1994,8,2,3,163,4.2438
1994,8,2,4,120,4.7780
1994,8,2,5,92,5.3497
1994,8,3,1,270,6.6181
1994,8,3,2,186,4.1751
1994,8,3,3,140,1.8309
1994,8,3,4,126,2.9716
1994,8,3,5,63,2.1396
1994,9,1,1,912,1.9491
1994,9,1,2,406,1.1841
1994,9,1,3,370,1.6138
1994,9,1,4,336,1.9390
1994,9,1,5,816,0.3943
1994,9,2,1,310,-0.6955
1994,9,2,2,167,0.1587
1994,9,2,3,163,-0.6920
1994,9,2,4,120,-0.1939
1994,9,2,5,92,-0.8832
1994,9,3,1,267,-0.5418
1994,9,3,2,186,-2.2526
1994,9,3,3,140,-2.5722
1994,9,3,4,126,-1.5273
1994,9,3,5,63,-3.1767
1994,10,1,1,909,-0.5978
1994,10,1,2,405,0.3841
1994,10,1,3,369,1.9514
1994,10,1,4,334,0.0506
1994,10,1,5,807,0.8426
1994,10,2,1,308,1.4394
1994,10,2,2,166,0.7119
1994,10,2,3,163,-0.0864
1994,10,2,4,120,0.3117
1994,10,2,5,91,-2.1811
1994,10,3,1,267,3.2007
1994,10,3,2,184,2.0799
1994,10,3,3,139,0.8749
1994,10,3,4,126,1.1962
1994,10,3,5,63,3.1555
1994,11,1,1,904,-3.4538
1994,11,1,2,402,-3.6047
1994,11,1,3,366,-2.3687
1994,11,1,4,333,-3.5561
1994,11,1,5,800,-2.6233
1994,11,2,1,307,-3.1681
1994,11,2,2,166,-3.3046
1994,11,2,3,163,-4.3303
1994,11,2,4,120,-4.4295
1994,11,2,5,90,-3.6507
1994,11,3,1,266,-1.5421
1994,11,3,2,183,-4.2850
1994,11,3,3,138,-4.6302
1994,11,3,4,126,-2.8374
1994,11,3,5,63,-4.7912
1994,12,1,1,899,-2.6464
1994,12,1,2,401,0.3977
1994,12,1,3,365,-0.2750
1994,12,1,4,329,-0.6825
1994,12,1,5,794,-0.6897
1994,12,2,1,307,1.1778
1994,12,2,2,165,2.1162
1994,12,2,3,162,3.0280
1994,12,2,4,120,3.0029
1994,12,2,5,89,0.8700
1994,12,3,1,266,1.1938
1994,12,3,2,182,0.7340
1994,12,3,3,138,2.1184
1994,12,3,4,126,2.4816
1994,12,3,5,63,1.1835
1995,1,1,1,892,1.5930
1995,1,1,2,399,2.0924
1995,1,1,3,363,2.2951
1995,1,1,4,321,1.7136
1995,1,1,5,786,1.0889
1995,1,2,1,306,-2.6798
1995,1,2,2,163,-1.0648
1995,1,2,3,160,-2.3604
1995,1,2,4,119,-1.7865
1995,1,2,5,89,-0.4528
1995,1,3,1,265,2.2481
1995,1,3,2,181,2.3371
1995,1,3,3,138,0.5546
1995,1,3,4,126,2.8763
1995,1,3,5,62,1.4013
1995,2,1,1,889,3.0361
1995,2,1,2,398,1.8572
1995,2,1,3,360,2.9164
1995,2,1,4,318,1.4574
1995,2,1,5,782,2.6813
1995,2,2,1,305,4.3456
1995,2,2,2,162,3.4355
1995,2,2,3,160,3.0604
1995,2,2,4,118,3.1330
1995,2,2,5,87,5.5483
1995,2,3,1,264,3.7885
1995,2,3,2,181,4.1661
1995,2,3,3,137,3.8255
1995,2,3,4,126,3.2441
1995,2,3,5,62,4.2696
1995,3,1,1,883,1.3157
1995,3,1,2,392,3.2266
1995,3,1,3,357,0.5200
1995,3,1,4,317,0.8248
1995,3,1,5,780,0.6813
1995,3,2,1,303,3.5089
1995,3,2,2,162,2.7814
1995,3,2,3,160,3.4530
1995,3,2,4,118,1.5058
1995,3,2,5,87,2.1927
1995,3,3,1,263,3.0776
1995,3,3,2,180,2.9972
1995,3,3,3,136,3.7218
1995,3,3,4,126,1.6689
1995,3,3,5,62,1.8973
1995,4,1,1,874,2.1874
1995,4,1,2,389,3.1045
1995,4,1,3,354,2.7830
1995,4,1,4,313,2.9006
1995,4,1,5,773,4.8168
1995,4,2,1,303,1.0373
1995,4,2,2,162,2.5600
1995,4,2,3,160,3.8679
1995,4,2,4,118,2.4860
1995,4,2,5,85,0.8972
1995,4,3,1,263,2.6325
1995,4,3,2,178,2.4412
1995,4,3,3,135,2.1426
1995,4,3,4,125,3.6231
1995,4,3,5,62,3.2000
1995,5,1,1,868,1.4113
1995,5,1,2,386,2.7948
1995,5,1,3,353,0.4880
1995,5,1,4,308,1.7134
1995,5,1,5,770,3.3354
1995,5,2,1,303,-0.2837
1995,5,2,2,162,0.7088
1995,5,2,3,160,1.8488
1995,5,2,4,117,0.8243
1995,5,2,5,84,1.4204
1995,5,3,1,263,3.1748
1995,5,3,2,177,3.0798
1995,5,3,3,134,3.1890
1995,5,3,4,125,3.0711
1995,5,3,5,62,4.5801
1995,6,1,1,854,9.3991
1995,6,1,2,385,6.7230
1995,6,1,3,352,5.0991
1995,6,1,4,307,6.5969
1995,6,1,5,758,5.9745
1995,6,2,1,303,8.4438
1995,6,2,2,160,4.1605
1995,6,2,3,160,4.7872
1995,6,2,4,117,1.6190
1995,6,2,5,84,2.6814
1995,6,3,1,262,4.7673
1995,6,3,2,176,3.0699
1995,6,3,3,133,0.7908
1995,6,3,4,124,0.9287
1995,6,3,5,61,2.4074
1995,7,1,1,768,8.7909
1995,7,1,2,398,4.2911
1995,7,1,3,396,4.7790
1995,7,1,4,427,4.0582
1995,7,1,5,901,5.3794
1995,7,2,1,362,9.0242
1995,7,2,2,176,4.9540
1995,7,2,3,174,3.8353
1995,7,2,4,144,5.5020
1995,7,2,5,109,3.1586
1995,7,3,1,320,4.6067
1995,7,3,2,196,2.5883
1995,7,3,3,150,4.8913
1995,7,3,4,132,3.2467
1995,7,3,5,70,1.5151
1995,8,1,1,761,5.4359
1995,8,1,2,394,2.7506
1995,8,1,3,394,3.5427
1995,8,1,4,423,3.6271
1995,8,1,5,896,2.7645
1995,8,2,1,362,1.0929
1995,8,2,2,173,0.4920
1995,8,2,3,172,-0.4062
1995,8,2,4,143,2.7312
1995,8,2,5,108,1.5284
1995,8,3,1,317,-0.6567
1995,8,3,2,196,0.5781
1995,8,3,3,150,0.2462
1995,8,3,4,132,-0.3199
1995,8,3,5,68,0.9260
1995,9,1,1,756,3.7359
1995,9,1,2,389,2.5834
1995,9,1,3,394,1.7059
1995,9,1,4,418,0.3628
1995,9,1,5,885,1.9600
1995,9,2,1,361,2.8002
1995,9,2,2,172,0.7337
1995,9,2,3,172,1.7988
1995,9,2,4,141,-0.4196
1995,9,2,5,108,0.7940
1995,9,3,1,316,3.7750
1995,9,3,2,196,4.6342
1995,9,3,3,150,2.2487
1995,9,3,4,131,3.0375
1995,9,3,5,68,4.7929
1995,10,1,1,752,-5.5683
1995,10,1,2,387,-7.1663
1995,10,1,3,393,-5.6086
1995,10,1,4,415,-5.2408
1995,10,1,5,875,-4.6960
1995,10,2,1,359,-6.4128
1995,10,2,2,171,-6.6154
1995,10,2,3,172,-6.3351
1995,10,2,4,141,-6.5392
1995,10,2,5,108,-5.3358
1995,10,3,1,315,0.6212
1995,10,3,2,195,-0.0817
1995,10,3,3,149,-0.6967
1995,10,3,4,130,-2.3841
1995,10,3,5,68,-2.9508
1995,11,1,1,749,1.5648
1995,11,1,2,383,2.1274
1995,11,1,3,388,1.4608
1995,11,1,4,412,0.3978
1995,11,1,5,867,1.6027
1995,11,2,1,357,5.1038
1995,11,2,2,171,3.9465
1995,11,2,3,171,4.6195
1995,11,2,4,140,4.2784
1995,11,2,5,107,5.8442
1995,11,3,1,314,4.1261
1995,11,3,2,194,3.9478
1995,11,3,3,149,4.6326
1995,11,3,4,130,4.9210
1995,11,3,5,68,1.1723
1995,12,1,1,743,3.3640
1995,12,1,2,382,1.5938
1995,12,1,3,383,0.9734
1995,12,1,4,408,0.0413
1995,12,1,5,858,0.5187
1995,12,2,1,356,1.9261
1995,12,2,2,169,1.1655
1995,12,2,3,171,0.5408
1995,12,2,4,140,4.1244
1995,12,2,5,106,3.4882
1995,12,3,1,312,-1.0970
1995,12,3,2,193,2.7823
1995,12,3,3,149,3.6723
1995,12,3,4,130,2.6368
1995,12,3,5,68,3.0969
1996,1,1,1,738,0.7513
1996,1,1,2,382,0.7809
1996,1,1,3,380,0.9780
1996,1,1,4,404,1.4231
1996,1,1,5,849,0.8873
1996,1,2,1,355,-1.1720
1996,1,2,2,169,-0.1966
1996,1,2,3,171,1.7719
1996,1,2,4,140,-2.0433
1996,1,2,5,106,2.1975
1996,1,3,1,311,2.2302
1996,1,3,2,192,3.1046
1996,1,3,3,149,4.0604
1996,1,3,4,130,1.1940
1996,1,3,5,68,2.1660
1996,2,1,1,735,3.9607
1996,2,1,2,377,1.9787
1996,2,1,3,376,3.3190
1996,2,1,4,401,2.7463
1996,2,1,5,845,4.2622
1996,2,2,1,351,5.6633
1996,2,2,2,168,3.3430
1996,2,2,3,171,2.8587
1996,2,2,4,139,2.5391
1996,2,2,5,104,1.7904
1996,2,3,1,310,1.8377
1996,2,3,2,192,1.6491
1996,2,3,3,149,0.8971
1996,2,3,4,130,-0.0926
1996,2,3,5,67,-0.0864
1996,3,1,1,733,2.2728
1996,3,1,2,376,3.9004
1996,3,1,3,373,4.3271
1996,3,1,4,397,4.7199
1996,3,1,5,836,3.2972
1996,3,2,1,348,0.3244
1996,3,2,2,166,3.1537
1996,3,2,3,171,3.3679
1996,3,2,4,139,3.9054
1996,3,2,5,104,4.0583
1996,3,3,1,308,-0.2725
1996,3,3,2,192,0.7372
1996,3,3,3,149,2.0687
1996,3,3,4,129,3.3773
1996,3,3,5,67,1.7706
1996,4,1,1,732,9.0173
1996,4,1,2,374,8.2552
1996,4,1,3,367,10.1421
1996,4,1,4,397,7.4387
1996,4,1,5,831,8.6268
1996,4,2,1,347,9.6508
1996,4,2,2,166,4.6197
1996,4,2,3,169,4.8581
1996,4,2,4,139,4.7589
1996,4,2,5,104,7.3644
1996,4,3,1,307,3.5566
1996,4,3,2,191,1.7137
1996,4,3,3,149,1.9206
1996,4,3,4,126,0.9117
1996,4,3,5,67,-0.2033
1996,5,1,1,726,9.1563
1996,5,1,2,374,8.7585
1996,5,1,3,365,7.6354
1996,5,1,4,392,8.5427
1996,5,1,5,827,7.0323
1996,5,2,1,348,4.9320
1996,5,2,2,166,6.6473
1996,5,2,3,169,3.9915
1996,5,2,4,137,6.5554
1996,5,2,5,104,6.8385
1996,5,3,1,306,4.1123
1996,5,3,2,191,1.9250
1996,5,3,3,148,1.1644
1996,5,3,4,126,1.7573
1996,5,3,5,67,1.6276
1996,6,1,1,721,-8.5933
1996,6,1,2,372,-5.4566
1996,6,1,3,362,-4.9474
1996,6,1,4,391,-3.2518
1996,6,1,5,817,-4.2425
1996,6,2,1,344,-6.8036
1996,6,2,2,165,-4.0395
1996,6,2,3,168,-3.6567
1996,6,2,4,135,-0.0167
1996,6,2,5,104,-5.2815
1996,6,3,1,305,-0.4885
1996,6,3,2,191,0.3858
1996,6,3,3,148,-0.3072
1996,6,3,4,126,0.0064
1996,6,3,5,67,-1.3367
1996,7,1,1,841,-14.2882
1996,7,1,2,346,-9.9542
1996,7,1,3,387,-8.4162
1996,7,1,4,393,-5.2848
1996,7,1,5,965,-7.1106
1996,7,2,1,443,-14.7040
1996,7,2,2,168,-9.2043
1996,7,2,3,180,-6.6393
1996,7,2,4,155,-6.8271
1996,7,2,5,123,-6.4586
1996,7,3,1,355,-5.4611
1996,7,3,2,204,-5.4487
1996,7,3,3,161,-4.8103
1996,7,3,4,139,-6.2750
1996,7,3,5,58,-5.8298
1996,8,1,1,840,4.4969
1996,8,1,2,345,4.3787
1996,8,1,3,383,4.9663
1996,8,1,4,389,4.1921
1996,8,1,5,958,3.6378
1996,8,2,1,442,7.5040
1996,8,2,2,168,6.7417
1996,8,2,3,177,4.1357
1996,8,2,4,153,4.7600
1996,8,2,5,121,4.4120
1996,8,3,1,352,2.0061
1996,8,3,2,203,2.4227
1996,8,3,3,160,3.5475
1996,8,3,4,139,3.5197
1996,8,3,5,58,2.8092
1996,9,1,1,835,3.2347
1996,9,1,2,342,1.1554
1996,9,1,3,380,1.1082
1996,9,1,4,381,4.2167
1996,9,1,5,947,2.0989
1996,9,2,1,439,6.7851
1996,9,2,2,168,1.6213
1996,9,2,3,176,2.9844
1996,9,2,4,153,2.7113
1996,9,2,5,121,2.0557
1996,9,3,1,350,7.4922
1996,9,3,2,202,3.8122
1996,9,3,3,160,4.9937
1996,9,3,4,139,0.9944
1996,9,3,5,58,1.2537
1996,10,1,1,833,-6.4639
1996,10,1,2,341,-3.3455
1996,10,1,3,375,-1.1703
1996,10,1,4,379,0.5627
1996,10,1,5,936,-0.0965
1996,10,2,1,437,-5.9227
1996,10,2,2,167,0.1853
1996,10,2,3,176,-1.1360
1996,10,2,4,152,0.7382
1996,10,2,5,121,0.3530
1996,10,3,1,350,-0.0634
1996,10,3,2,199,1.6444
1996,10,3,3,159,2.7412
1996,10,3,4,139,2.7638
1996,10,3,5,58,1.9280
1996,11,1,1,830,0.2401
1996,11,1,2,341,1.2883
1996,11,1,3,371,3.4432
1996,11,1,4,376,2.6706
1996,11,1,5,928,3.9274
1996,11,2,1,435,3.2302
1996,11,2,2,166,4.4094
1996,11,2,3,176,3.2098
1996,11,2,4,151,2.3086
1996,11,2,5,121,3.0517
1996,11,3,1,348,7.5832
1996,11,3,2,199,5.7249
1996,11,3,3,159,6.9341
1996,11,3,4,139,5.2092
1996,11,3,5,58,5.1299
1996,12,1,1,825,-0.9631
1996,12,1,2,339,1.9179
1996,12,1,3,368,1.0113
1996,12,1,4,373,2.0584
1996,12,1,5,920,1.8648
1996,12,2,1,432,1.4869
1996,12,2,2,165,1.3439
1996,12,2,3,175,2.5657
1996,12,2,4,151,1.1409
1996,12,2,5,121,1.9086
1996,12,3,1,348,-2.0821
1996,12,3,2,198,-0.2867
1996,12,3,3,159,-2.5024
1996,12,3,4,139,-0.3237
1996,12,3,5,58,-0.0312
1997,1,1,1,820,7.6278
1997,1,1,2,336,6.0880
1997,1,1,3,364,5.3952
1997,1,1,4,366,5.1443
1997,1,1,5,909,4.1403
1997,1,2,1,431,4.3126
1997,1,2,2,162,2.8779
1997,1,2,3,175,1.2781
1997,1,2,4,150,1.9749
1997,1,2,5,121,1.9137
1997,1,3,1,346,6.7573
1997,1,3,2,197,4.7479
1997,1,3,3,158,3.4483
1997,1,3,4,138,1.8612
1997,1,3,5,57,2.0584
1997,2,1,1,818,-5.7947
1997,2,1,2,330,-4.1039
1997,2,1,3,361,-4.6787
1997,2,1,4,359,-1.6951
1997,2,1,5,900,-1.1468
1997,2,2,1,429,-7.7650
1997,2,2,2,162,-3.2933
1997,2,2,3,175,-1.2987
1997,2,2,4,150,-0.8559
1997,2,2,5,120,-0.1340
1997,2,3,1,343,-0.6324
1997,2,3,2,196,0.5930
1997,2,3,3,157,-1.5087
1997,2,3,4,138,0.3517
1997,2,3,5,57,1.3639
1997,3,1,1,811,-10.0184
1997,3,1,2,328,-6.6484
1997,3,1,3,358,-2.7689
1997,3,1,4,357,-2.3043
1997,3,1,5,893,-2.1589
1997,3,2,1,426,-9.5895
1997,3,2,2,160,-3.7892
1997,3,2,3,175,-1.1052
1997,3,2,4,148,-2.3677
1997,3,2,5,119,-1.1004
1997,3,3,1,343,-6.0815
1997,3,3,2,196,-1.0924
1997,3,3,3,157,-1.4570
1997,3,3,4,138,-2.8407
1997,3,3,5,57,-3.2959
1997,4,1,1,804,-4.2030
1997,4,1,2,325,-3.6210
1997,4,1,3,355,-4.6859
1997,4,1,4,355,-2.5564
1997,4,1,5,883,-3.0279
1997,4,2,1,423,-3.2099
1997,4,2,2,160,1.2181
1997,4,2,3,174,1.9806
1997,4,2,4,147,1.1877
1997,4,2,5,119,1.1933
1997,4,3,1,342,6.0846
1997,4,3,2,196,2.6774
1997,4,3,3,157,4.6831
1997,4,3,4,138,0.5676
1997,4,3,5,57,2.9922
1997,5,1,1,802,13.6178
1997,5,1,2,322,9.8788
1997,5,1,3,353,10.7995
1997,5,1,4,352,9.0459
1997,5,1,5,877,8.8250
1997,5,2,1,421,17.8206
1997,5,2,2,157,11.4125
1997,5,2,3,173,10.4553
1997,5,2,4,147,9.3169
1997,5,2,5,119,10.2024
1997,5,3,1,342,7.5747
1997,5,3,2,195,5.4346
1997,5,3,3,156,7.5701
1997,5,3,4,138,5.0797
1997,5,3,5,57,7.9187
1997,6,1,1,797,4.1629
1997,6,1,2,320,4.7158
1997,6,1,3,351,5.5398
1997,6,1,4,350,7.2087
1997,6,1,5,870,6.8955
1997,6,2,1,417,1.7918
1997,6,2,2,156,5.3305
1997,6,2,3,173,5.8756
1997,6,2,4,147,4.6429
1997,6,2,5,118,5.0445
1997,6,3,1,342,3.4269
1997,6,3,2,193,4.8363
1997,6,3,3,155,5.2611
1997,6,3,4,138,2.3891
1997,6,3,5,57,2.1880
1997,7,1,1,1020,4.1091
1997,7,1,2,394,5.4003
1997,7,1,3,444,6.2328
1997,7,1,4,463,4.9747
1997,7,1,5,965,6.6827
1997,7,2,1,372,6.0834
1997,7,2,2,187,5.0198
1997,7,2,3,190,5.6977
1997,7,2,4,159,4.3163
1997,7,2,5,123,5.3176
1997,7,3,1,353,8.2384
1997,7,3,2,223,6.5798
1997,7,3,3,171,7.2300
1997,7,3,4,150,6.4061
1997,7,3,5,76,5.9033
1997,8,1,1,1012,4.9449
1997,8,1,2,391,5.6603
1997,8,1,3,441,4.2785
1997,8,1,4,459,3.9272
1997,8,1,5,949,5.6028
1997,8,2,1,370,4.3421
1997,8,2,2,187,2.9242
1997,8,2,3,189,3.8512
1997,8,2,4,158,3.1084
1997,8,2,5,122,2.4841
1997,8,3,1,350,-5.5173
1997,8,3,2,222,-2.7402
1997,8,3,3,170,-3.9286
1997,8,3,4,150,-2.2410
1997,8,3,5,76,-0.8965
1997,9,1,1,1006,9.4528
1997,9,1,2,388,9.5538
1997,9,1,3,439,7.5458
1997,9,1,4,454,8.3638
1997,9,1,5,941,8.1383
1997,9,2,1,362,8.9803
1997,9,2,2,185,6.4078
1997,9,2,3,186,5.6601
1997,9,2,4,154,8.8144
1997,9,2,5,120,6.6643
1997,9,3,1,350,4.3142
1997,9,3,2,220,5.0701
1997,9,3,3,168,5.7719
1997,9,3,4,147,5.3375
1997,9,3,5,75,5.8532
1997,10,1,1,997,-5.0396
1997,10,1,2,384,-4.5031
1997,10,1,3,436,-4.4327
1997,10,1,4,450,-2.8377
1997,10,1,5,931,-1.7326
1997,10,2,1,362,-7.4261
1997,10,2,2,184,-4.9340
1997,10,2,3,184,-4.3776
1997,10,2,4,154,-3.7317
1997,10,2,5,117,-3.3022
1997,10,3,1,348,-3.7015
1997,10,3,2,218,-3.2838
1997,10,3,3,167,-5.1760
1997,10,3,4,146,-1.7206
1997,10,3,5,75,-2.9501
1997,11,1,1,993,-4.4149
1997,11,1,2,380,-3.3709
1997,11,1,3,428,-2.4756
1997,11,1,4,444,-0.9117
1997,11,1,5,920,-1.7372
1997,11,2,1,361,-3.1376
1997,11,2,2,184,-1.8570
1997,11,2,3,181,-1.8208
1997,11,2,4,152,0.5112
1997,11,2,5,115,0.7413
1997,11,3,1,347,3.6083
1997,11,3,2,217,4.7022
1997,11,3,3,165,4.3526
1997,11,3,4,146,4.0925
1997,11,3,5,74,4.2329
1997,12,1,1,984,-7.0150
1997,12,1,2,378,-3.5119
1997,12,1,3,424,-3.1621
1997,12,1,4,441,-0.6661
1997,12,1,5,913,-0.7189
1997,12,2,1,360,-0.9823
1997,12,2,2,181,-1.8446
1997,12,2,3,178,-0.7870
1997,12,2,4,152,2.6014
1997,12,2,5,113,2.5249
1997,12,3,1,347,0.3568
1997,12,3,2,214,0.9057
1997,12,3,3,165,0.8777
1997,12,3,4,146,3.7083
1997,12,3,5,73,4.9384
1998,1,1,1,975,0.0600
1998,1,1,2,372,-1.1411
1998,1,1,3,419,-0.1346
1998,1,1,4,435,-0.9839
1998,1,1,5,894,-0.3845
1998,1,2,1,356,-0.8180
1998,1,2,2,175,-2.6679
1998,1,2,3,175,-1.1641
1998,1,2,4,151,-1.2499
1998,1,2,5,113,0.9621
1998,1,3,1,347,3.2122
1998,1,3,2,214,-0.1597
1998,1,3,3,165,0.3415
1998,1,3,4,145,-0.4590
1998,1,3,5,72,1.1244
1998,2,1,1,965,6.8070
1998,2,1,2,370,5.3856
1998,2,1,3,416,5.3584
1998,2,1,4,433,5.2732
1998,2,1,5,873,7.8545
1998,2,2,1,353,9.0973
1998,2,2,2,173,9.7814
1998,2,2,3,175,8.5831
1998,2,2,4,150,6.3573
1998,2,2,5,110,7.6048
1998,2,3,1,346,8.1833
1998,2,3,2,213,5.8593
1998,2,3,3,164,6.0438
1998,2,3,4,143,6.3309
1998,2,3,5,72,6.0502
1998,3,1,1,957,4.4882
1998,3,1,2,363,5.2594
1998,3,1,3,411,4.8859
1998,3,1,4,425,5.3126
1998,3,1,5,868,5.1657
1998,3,2,1,350,3.9069
1998,3,2,2,173,4.2740
1998,3,2,3,175,3.8276
1998,3,2,4,149,3.9441
1998,3,2,5,110,5.1901
1998,3,3,1,346,3.1153
1998,3,3,2,213,5.7747
1998,3,3,3,164,7.6413
1998,3,3,4,141,4.7443
1998,3,3,5,72,9.8734
1998,4,1,1,944,2.8797
1998,4,1,2,359,1.6901
1998,4,1,3,407,3.1141
1998,4,1,4,422,2.2161
1998,4,1,5,850,1.2373
1998,4,2,1,348,-0.4445
1998,4,2,2,173,1.3721
1998,4,2,3,172,0.4634
1998,4,2,4,148,1.0764
1998,4,2,5,110,1.7496
1998,4,3,1,344,1.6272
1998,4,3,2,212,0.7441
1998,4,3,3,163,-0.6237
1998,4,3,4,141,0.5455
1998,4,3,5,71,1.1456
1998,5,1,1,939,-7.1651
1998,5,1,2,356,-5.4967
1998,5,1,3,401,-4.2501
1998,5,1,4,416,-3.3943
1998,5,1,5,835,-2.5817
1998,5,2,1,344,-8.1877
1998,5,2,2,173,-6.7293
1998,5,2,3,172,-4.8662
1998,5,2,4,148,-4.3568
1998,5,2,5,108,-3.5060
1998,5,3,1,343,-2.9838
1998,5,3,2,211,-1.9290
1998,5,3,3,162,-1.5978
1998,5,3,4,141,-1.5402
1998,5,3,5,70,0.8018
1998,6,1,1,927,-0.6877
1998,6,1,2,356,-1.2308
1998,6,1,3,396,-0.7700
1998,6,1,4,413,-0.7929
1998,6,1,5,827,-0.7705
1998,6,2,1,342,2.1349
1998,6,2,2,172,-0.8855
1998,6,2,3,171,-1.1407
1998,6,2,4,148,-0.0122
1998,6,2,5,108,1.9347
1998,6,3,1,341,6.5805
1998,6,3,2,211,0.3994
1998,6,3,3,159,2.8247
1998,6,3,4,140,1.1704
1998,6,3,5,70,3.7998
1998,7,1,1,863,-7.0408
1998,7,1,2,439,-9.1752
1998,7,1,3,402,-8.5979
1998,7,1,4,457,-6.9152
1998,7,1,5,1021,-6.0400
1998,7,2,1,337,-8.1923
1998,7,2,2,198,-7.4626
1998,7,2,3,185,-8.9122
1998,7,2,4,164,-9.1231
1998,7,2,5,129,-7.8197
1998,7,3,1,383,-1.2575
1998,7,3,2,205,-1.5490
1998,7,3,3,178,-2.6534
1998,7,3,4,153,-5.4738
1998,7,3,5,70,-1.7301
1998,8,1,1,856,-26.5706
1998,8,1,2,436,-22.5869
1998,8,1,3,397,-19.6441
1998,8,1,4,453,-17.7564
1998,8,1,5,998,-19.1848
1998,8,2,1,336,-23.9998
1998,8,2,2,197,-19.4698
1998,8,2,3,184,-17.8194
1998,8,2,4,164,-17.3964
1998,8,2,5,129,-19.1330
1998,8,3,1,382,-13.8296
1998,8,3,2,203,-12.1514
1998,8,3,3,174,-14.2914
1998,8,3,4,152,-10.3991
1998,8,3,5,70,-12.0149
1998,9,1,1,848,6.7100
1998,9,1,2,431,4.1743
1998,9,1,3,393,1.9607
1998,9,1,4,447,1.7368
1998,9,1,5,985,1.6375
1998,9,2,1,333,12.5660
1998,9,2,2,195,5.0737
1998,9,2,3,183,5.6031
1998,9,2,4,162,4.6511
1998,9,2,5,128,5.5205
1998,9,3,1,379,8.5541
1998,9,3,2,202,6.6368
1998,9,3,3,174,5.0806
1998,9,3,4,151,5.9718
1998,9,3,5,69,7.3254
1998,10,1,1,840,4.8086
1998,10,1,2,426,3.1808
1998,10,1,3,389,3.8646
1998,10,1,4,438,1.0140
1998,10,1,5,964,0.6304
1998,10,2,1,329,6.0848
1998,10,2,2,195,6.6226
1998,10,2,3,181,5.4442
1998,10,2,4,162,4.8241
1998,10,2,5,128,4.1778
1998,10,3,1,376,7.4509
1998,10,3,2,200,7.8553
1998,10,3,3,171,7.9275
1998,10,3,4,151,3.3498
1998,10,3,5,69,4.8711
1998,11,1,1,826,13.0307
1998,11,1,2,420,7.4243
1998,11,1,3,386,4.6820
1998,11,1,4,434,6.2945
1998,11,1,5,929,7.3904
1998,11,2,1,328,9.9735
1998,11,2,2,192,5.8412
1998,11,2,3,181,6.3524
1998,11,2,4,161,3.1750
1998,11,2,5,127,2.1314
1998,11,3,1,375,7.6829
1998,11,3,2,197,6.5983
1998,11,3,3,168,3.5637
1998,11,3,4,151,3.2784
1998,11,3,5,69,3.8689
1998,12,1,1,821,3.0647
1998,12,1,2,418,2.8005
1998,12,1,3,384,2.3117
1998,12,1,4,430,1.0800
1998,12,1,5,906,-0.4880
1998,12,2,1,327,9.5018
1998,12,2,2,192,5.5912
1998,12,2,3,179,2.5722
1998,12,2,4,161,4.1491
1998,12,2,5,127,3.4615
1998,12,3,1,375,8.8005
1998,12,3,2,196,4.4205
1998,12,3,3,166,7.0999
1998,12,3,4,150,1.8929
1998,12,3,5,68,5.0740
1999,1,1,1,809,9.7999
1999,1,1,2,409,4.4521
1999,1,1,3,380,6.7711
1999,1,1,4,426,3.3193
1999,1,1,5,880,4.4403
1999,1,2,1,326,3.8763
1999,1,2,2,188,0.4926
1999,1,2,3,179,1.0758
1999,1,2,4,161,-0.1601
1999,1,2,5,126,-1.2749
1999,1,3,1,374,6.5287
1999,1,3,2,196,1.0956
1999,1,3,3,166,0.2642
1999,1,3,4,149,-2.2833
1999,1,3,5,68,3.6591
1999,2,1,1,796,-9.2384
1999,2,1,2,403,-7.7871
1999,2,1,3,374,-7.2482
1999,2,1,4,418,-5.1779
1999,2,1,5,860,-5.6899
1999,2,2,1,326,-10.2507
1999,2,2,2,186,-8.5569
1999,2,2,3,177,-8.4021
1999,2,2,4,159,-9.5315
1999,2,2,5,125,-7.7724
1999,2,3,1,369,-5.3430
1999,2,3,2,196,-2.6320
1999,2,3,3,164,-1.9016
1999,2,3,4,149,-3.8188
1999,2,3,5,68,-3.2359
1999,3,1,1,784,-1.2874
1999,3,1,2,402,-5.4746
1999,3,1,3,370,-6.0847
1999,3,1,4,410,-2.0708
1999,3,1,5,842,-2.9182
1999,3,2,1,323,-0.0319
1999,3,2,2,186,-0.1177
1999,3,2,3,176,0.3891
1999,3,2,4,156,1.3350
1999,3,2,5,124,-1.4389
1999,3,3,1,369,4.8886
1999,3,3,2,196,1.7576
1999,3,3,3,164,5.5725
1999,3,3,4,148,2.0160
1999,3,3,5,68,-0.4186
1999,4,1,1,768,8.2086
1999,4,1,2,395,8.3667
1999,4,1,3,363,11.5831
1999,4,1,4,398,14.8375
1999,4,1,5,830,10.4456
1999,4,2,1,318,5.3354
