year,month,rank_ME,rank_VHP,nstocks,ret_vw
1993,9,2,4,81,0.4199
1993,9,2,5,93,1.3418
1993,9,3,1,132,-0.3243
1993,9,3,2,141,0.9831
1993,9,3,3,112,-2.0022
1993,9,3,4,111,0.2745
1993,9,3,5,83,-1.3166
1993,10,1,1,416,4.8058
1993,10,1,2,154,2.9737
1993,10,1,3,111,0.1737
1993,10,1,4,164,2.1774
1993,10,1,5,455,3.9181
1993,10,2,1,163,3.1036
1993,10,2,2,94,1.6545
1993,10,2,3,98,-0.5324
1993,10,2,4,81,2.1339
1993,10,2,5,93,3.7965
1993,10,3,1,132,2.3614
1993,10,3,2,141,3.7181
1993,10,3,3,112,2.0662
1993,10,3,4,111,0.0604
1993,10,3,5,83,3.3533
1993,11,1,1,415,-2.0185
1993,11,1,2,154,-1.6685
1993,11,1,3,111,-2.2677
1993,11,1,4,163,-0.9379
1993,11,1,5,453,-0.5255
1993,11,2,1,164,-3.3581
1993,11,2,2,93,-2.6669
1993,11,2,3,97,-3.3208
1993,11,2,4,81,-1.7492
1993,11,2,5,93,-2.0772
1993,11,3,1,132,0.2961
1993,11,3,2,140,0.8607
1993,11,3,3,112,-1.1577
1993,11,3,4,111,-3.0055
1993,11,3,5,82,-2.3643
1993,12,1,1,415,0.1966
1993,12,1,2,153,1.4428
1993,12,1,3,111,3.2971
1993,12,1,4,162,0.7137
1993,12,1,5,447,2.3324
1993,12,2,1,164,5.7293
1993,12,2,2,93,6.1723
1993,12,2,3,97,5.6824
1993,12,2,4,81,3.8311
1993,12,2,5,93,4.4432
1993,12,3,1,131,1.3109
1993,12,3,2,140,0.9504
1993,12,3,3,112,1.8912
1993,12,3,4,111,0.5673
1993,12,3,5,82,1.9328
1994,1,1,1,414,2.5208
1994,1,1,2,153,5.6238
1994,1,1,3,111,3.6964
1994,1,1,4,161,5.6056
1994,1,1,5,442,4.8389
1994,1,2,1,164,2.3524
1994,1,2,2,93,3.0195
1994,1,2,3,97,1.6822
1994,1,2,4,81,-0.3580
1994,1,2,5,93,2.8431
1994,1,3,1,131,2.1334
1994,1,3,2,140,2.0432
1994,1,3,3,112,2.8347
1994,1,3,4,111,1.7270
1994,1,3,5,82,2.9203
1994,2,1,1,412,-0.8566
1994,2,1,2,150,0.2456
1994,2,1,3,111,-0.2401
1994,2,1,4,160,0.7617
1994,2,1,5,443,0.8534
1994,2,2,1,163,-0.3518
1994,2,2,2,92,2.1396
1994,2,2,3,97,0.0953
1994,2,2,4,81,1.0887
1994,2,2,5,93,-0.9517
1994,2,3,1,129,0.4975
1994,2,3,2,140,-1.7948
1994,2,3,3,112,-2.6424
1994,2,3,4,111,-3.3880
1994,2,3,5,82,-1.8046
1994,3,1,1,409,-4.3447
1994,3,1,2,149,-4.5206
1994,3,1,3,110,-4.9929
1994,3,1,4,160,-4.9136
1994,3,1,5,442,-4.8966
1994,3,2,1,163,-7.1619
1994,3,2,2,92,-5.9663
1994,3,2,3,97,-4.5735
1994,3,2,4,81,-3.6422
1994,3,2,5,93,-5.4065
1994,3,3,1,129,-6.0428
1994,3,3,2,140,-4.4316
1994,3,3,3,112,-4.3310
1994,3,3,4,111,-3.2432
1994,3,3,5,82,-3.9717
1994,4,1,1,409,-0.8098
1994,4,1,2,149,-1.0937
1994,4,1,3,110,1.0646
1994,4,1,4,160,-1.3564
1994,4,1,5,437,0.4294
1994,4,2,1,163,1.8075
1994,4,2,2,92,0.3370
1994,4,2,3,97,0.4443
1994,4,2,4,81,-0.8804
1994,4,2,5,93,0.4843
1994,4,3,1,129,-0.5495
1994,4,3,2,140,1.1575
1994,4,3,3,112,-0.1531
1994,4,3,4,111,1.6654
1994,4,3,5,82,1.5304
1994,5,1,1,405,-1.4778
1994,5,1,2,149,-2.5128
1994,5,1,3,110,-0.2632
1994,5,1,4,158,0.2945
1994,5,1,5,433,-1.4971
1994,5,2,1,162,-2.5197
1994,5,2,2,92,-1.1791
1994,5,2,3,96,-2.4694
1994,5,2,4,80,-1.9652
1994,5,2,5,93,-1.3709
1994,5,3,1,129,-1.7201
1994,5,3,2,140,1.9902
1994,5,3,3,112,2.2270
1994,5,3,4,111,-1.3332
1994,5,3,5,81,-1.9191
1994,6,1,1,403,-4.0328
1994,6,1,2,148,-3.2914
1994,6,1,3,109,-1.3599
1994,6,1,4,157,-4.1606
1994,6,1,5,434,-4.8032
1994,6,2,1,161,-3.7350
1994,6,2,2,92,-2.5013
1994,6,2,3,96,-2.6289
1994,6,2,4,80,-1.0013
1994,6,2,5,93,-3.9612
1994,6,3,1,129,-3.6959
1994,6,3,2,140,-2.0625
1994,6,3,3,112,-2.7612
1994,6,3,4,111,-1.6178
1994,6,3,5,81,-1.5772
1994,7,1,1,444,1.1385
1994,7,1,2,176,1.5082
1994,7,1,3,165,0.8848
1994,7,1,4,190,1.6882
1994,7,1,5,425,0.9172
1994,7,2,1,141,1.7968
1994,7,2,2,109,1.6761
1994,7,2,3,126,2.1713
1994,7,2,4,94,0.3861
1994,7,2,5,101,3.1383
1994,7,3,1,155,2.7414
1994,7,3,2,137,3.8727
1994,7,3,3,119,2.5226
1994,7,3,4,120,4.4603
1994,7,3,5,92,2.5143
1994,8,1,1,443,4.4100
1994,8,1,2,175,4.5426
1994,8,1,3,165,3.7459
1994,8,1,4,190,2.3623
1994,8,1,5,421,3.9102
1994,8,2,1,140,9.7307
1994,8,2,2,109,8.5497
1994,8,2,3,125,5.9329
1994,8,2,4,93,3.9494
1994,8,2,5,101,4.9721
1994,8,3,1,155,5.6872
1994,8,3,2,137,3.1457
1994,8,3,3,119,3.8700
1994,8,3,4,120,3.9992
1994,8,3,5,92,4.3397
1994,9,1,1,441,2.6810
1994,9,1,2,175,2.5634
1994,9,1,3,163,2.3917
1994,9,1,4,190,1.1228
1994,9,1,5,417,1.2713
1994,9,2,1,140,0.0096
1994,9,2,2,108,0.2121
1994,9,2,3,125,-2.2678
1994,9,2,4,93,-1.4245
1994,9,2,5,101,0.4117
1994,9,3,1,155,-1.1472
1994,9,3,2,137,-1.5540
1994,9,3,3,119,-2.5445
1994,9,3,4,119,-1.0335
1994,9,3,5,92,-2.8094
1994,10,1,1,438,1.4074
1994,10,1,2,176,1.5130
1994,10,1,3,162,2.1414
1994,10,1,4,190,0.9215
1994,10,1,5,416,0.3564
1994,10,2,1,137,2.9162
1994,10,2,2,108,1.6160
1994,10,2,3,125,0.9317
1994,10,2,4,93,0.2205
1994,10,2,5,100,-1.2391
1994,10,3,1,154,3.5029
1994,10,3,2,137,1.9890
1994,10,3,3,118,1.3158
1994,10,3,4,119,3.0814
1994,10,3,5,91,2.9241
1994,11,1,1,436,-2.7062
1994,11,1,2,175,-1.0420
1994,11,1,3,162,-2.7184
1994,11,1,4,189,-1.4583
1994,11,1,5,413,-0.6804
1994,11,2,1,137,-3.7584
1994,11,2,2,107,-2.8701
1994,11,2,3,125,-3.5708
1994,11,2,4,93,-2.2205
1994,11,2,5,100,-2.6172
1994,11,3,1,154,-3.5394
1994,11,3,2,137,-5.0303
1994,11,3,3,117,-2.9047
1994,11,3,4,117,-1.4583
1994,11,3,5,91,-1.5391
1994,12,1,1,435,-1.4746
1994,12,1,2,175,1.8746
1994,12,1,3,161,-0.1593
1994,12,1,4,188,0.7652
1994,12,1,5,411,0.1826
1994,12,2,1,137,3.0650
1994,12,2,2,107,2.6420
1994,12,2,3,124,3.9717
1994,12,2,4,93,2.5753
1994,12,2,5,99,0.6157
1994,12,3,1,154,1.9978
1994,12,3,2,137,0.8093
1994,12,3,3,117,2.8764
1994,12,3,4,117,0.8973
1994,12,3,5,91,-0.1055
1995,1,1,1,434,1.7831
1995,1,1,2,172,2.4484
1995,1,1,3,160,1.8977
1995,1,1,4,187,1.0350
1995,1,1,5,406,0.8782
1995,1,2,1,136,-2.0435
1995,1,2,2,106,-2.7311
1995,1,2,3,124,-1.9107
1995,1,2,4,93,0.3950
1995,1,2,5,99,0.3717
1995,1,3,1,153,0.7478
1995,1,3,2,137,1.5906
1995,1,3,3,116,1.2684
1995,1,3,4,116,3.7954
1995,1,3,5,91,1.9671
1995,2,1,1,433,2.4840
1995,2,1,2,172,4.3473
1995,2,1,3,160,1.7816
1995,2,1,4,187,3.9691
1995,2,1,5,405,2.4844
1995,2,2,1,136,5.4809
1995,2,2,2,106,3.6625
1995,2,2,3,123,4.2812
1995,2,2,4,92,3.3358
1995,2,2,5,97,3.5349
1995,2,3,1,152,4.0770
1995,2,3,2,137,4.4242
1995,2,3,3,116,5.2560
1995,2,3,4,116,2.2486
1995,2,3,5,91,4.4462
1995,3,1,1,432,2.5490
1995,3,1,2,171,0.1256
1995,3,1,3,159,2.1076
1995,3,1,4,187,0.8565
1995,3,1,5,403,0.4405
1995,3,2,1,136,3.8846
1995,3,2,2,106,1.8126
1995,3,2,3,123,1.2564
1995,3,2,4,92,1.5317
1995,3,2,5,96,2.7430
1995,3,3,1,152,2.8219
1995,3,3,2,135,2.9825
1995,3,3,3,116,2.8670
1995,3,3,4,115,2.2256
1995,3,3,5,91,4.2893
1995,4,1,1,428,3.9283
1995,4,1,2,166,3.2710
1995,4,1,3,159,4.8065
1995,4,1,4,186,3.8372
1995,4,1,5,403,4.3621
1995,4,2,1,135,2.8220
1995,4,2,2,106,0.3949
1995,4,2,3,123,2.7898
1995,4,2,4,92,3.3564
1995,4,2,5,96,1.7089
1995,4,3,1,152,0.7486
1995,4,3,2,134,0.2382
1995,4,3,3,116,3.9587
1995,4,3,4,114,3.6645
1995,4,3,5,90,5.0506
1995,5,1,1,425,1.2929
1995,5,1,2,164,1.0002
1995,5,1,3,159,0.6708
1995,5,1,4,186,1.3713
1995,5,1,5,403,1.3277
1995,5,2,1,135,0.3266
1995,5,2,2,106,0.9168
1995,5,2,3,123,0.7141
1995,5,2,4,92,-0.4377
1995,5,2,5,95,1.7135
1995,5,3,1,152,2.5004
1995,5,3,2,134,2.6662
1995,5,3,3,116,4.0361
1995,5,3,4,113,4.5636
1995,5,3,5,89,4.0047
1995,6,1,1,424,7.5847
1995,6,1,2,163,5.1249
1995,6,1,3,157,4.6960
1995,6,1,4,185,4.4906
1995,6,1,5,403,5.6382
1995,6,2,1,134,7.9193
1995,6,2,2,105,4.2532
1995,6,2,3,123,5.0047
1995,6,2,4,92,2.4501
1995,6,2,5,95,1.3588
1995,6,3,1,152,4.9481
1995,6,3,2,132,3.2161
1995,6,3,3,116,2.0615
1995,6,3,4,113,1.5577
1995,6,3,5,88,5.0928
1995,7,1,1,433,7.7849
1995,7,1,2,195,3.8745
1995,7,1,3,188,4.6113
1995,7,1,4,203,2.4835
1995,7,1,5,484,5.8502
1995,7,2,1,193,6.5685
1995,7,2,2,134,7.6540
1995,7,2,3,107,5.0169
1995,7,2,4,108,6.4287
1995,7,2,5,127,6.4533
1995,7,3,1,201,4.5811
1995,7,3,2,167,3.5858
1995,7,3,3,153,4.0537
1995,7,3,4,137,2.6138
1995,7,3,5,94,3.5519
1995,8,1,1,432,4.2294
1995,8,1,2,195,2.5882
1995,8,1,3,186,2.5732
1995,8,1,4,203,2.6624
1995,8,1,5,480,2.3219
1995,8,2,1,190,0.5805
1995,8,2,2,133,2.3892
1995,8,2,3,107,1.0896
1995,8,2,4,108,0.3366
1995,8,2,5,127,1.0443
1995,8,3,1,201,1.0879
1995,8,3,2,165,-1.3699
1995,8,3,3,153,-0.4639
1995,8,3,4,135,0.5906
1995,8,3,5,94,0.9573
1995,9,1,1,431,1.6448
1995,9,1,2,196,1.1979
1995,9,1,3,185,0.9562
1995,9,1,4,200,1.8519
1995,9,1,5,475,2.3307
1995,9,2,1,190,2.9115
1995,9,2,2,133,1.1275
1995,9,2,3,107,2.4385
1995,9,2,4,108,2.8734
1995,9,2,5,126,0.3330
1995,9,3,1,201,0.6545
1995,9,3,2,164,3.7494
1995,9,3,3,153,5.6117
1995,9,3,4,135,4.4378
1995,9,3,5,93,2.7995
1995,10,1,1,431,-5.5943
1995,10,1,2,195,-5.5148
1995,10,1,3,184,-4.6021
1995,10,1,4,199,-4.3971
1995,10,1,5,472,-4.1223
1995,10,2,1,188,-7.9681
1995,10,2,2,133,-5.1202
1995,10,2,3,107,-4.5647
1995,10,2,4,108,-4.0198
1995,10,2,5,126,-7.1777
1995,10,3,1,201,-0.5804
1995,10,3,2,163,-0.4622
1995,10,3,3,152,1.1909
1995,10,3,4,135,-1.0080
1995,10,3,5,91,0.4030
1995,11,1,1,430,1.4816
1995,11,1,2,195,1.8928
1995,11,1,3,181,2.7687
1995,11,1,4,199,1.9521
1995,11,1,5,468,1.6587
1995,11,2,1,185,5.6897
1995,11,2,2,132,2.9829
1995,11,2,3,107,2.8933
1995,11,2,4,108,4.4780
1995,11,2,5,126,3.4575
1995,11,3,1,200,3.2221
1995,11,3,2,163,5.2694
1995,11,3,3,152,3.5139
1995,11,3,4,135,4.5176
1995,11,3,5,91,0.7768
1995,12,1,1,430,0.0593
1995,12,1,2,193,1.7877
1995,12,1,3,180,0.9907
1995,12,1,4,198,1.8521
1995,12,1,5,465,1.8419
1995,12,2,1,184,2.2473
1995,12,2,2,132,2.5203
1995,12,2,3,107,-0.2955
1995,12,2,4,107,3.8904
1995,12,2,5,125,-0.0622
1995,12,3,1,199,0.5336
1995,12,3,2,162,0.7626
1995,12,3,3,152,2.3043
1995,12,3,4,135,3.2364
1995,12,3,5,90,0.8322
1996,1,1,1,426,0.5998
1996,1,1,2,191,0.5468
1996,1,1,3,180,-0.3872
1996,1,1,4,197,-0.0187
1996,1,1,5,459,-0.0441
1996,1,2,1,183,0.7910
1996,1,2,2,132,-1.4260
1996,1,2,3,107,-0.0164
1996,1,2,4,107,-2.4294
1996,1,2,5,125,-0.1896
1996,1,3,1,199,2.4732
1996,1,3,2,161,1.6992
1996,1,3,3,152,4.3899
1996,1,3,4,134,3.2756
1996,1,3,5,90,2.1329
1996,2,1,1,423,2.8150
1996,2,1,2,192,2.4967
1996,2,1,3,180,5.1007
1996,2,1,4,197,2.2675
1996,2,1,5,451,3.2090
1996,2,2,1,181,3.9990
1996,2,2,2,131,5.8028
1996,2,2,3,107,1.8062
1996,2,2,4,107,2.8182
1996,2,2,5,125,3.9240
1996,2,3,1,198,1.6848
1996,2,3,2,161,1.8904
1996,2,3,3,152,0.9077
1996,2,3,4,134,0.0907
1996,2,3,5,89,2.2083
1996,3,1,1,420,5.0144
1996,3,1,2,192,2.0728
1996,3,1,3,180,3.3628
1996,3,1,4,197,3.8488
1996,3,1,5,446,4.2885
1996,3,2,1,179,2.1235
1996,3,2,2,131,3.3607
1996,3,2,3,107,3.6304
1996,3,2,4,106,2.3226
1996,3,2,5,124,4.0128
1996,3,3,1,198,0.9400
1996,3,3,2,159,1.8433
1996,3,3,3,152,-0.0505
1996,3,3,4,134,2.2361
1996,3,3,5,88,-0.5176
1996,4,1,1,415,10.8750
1996,4,1,2,191,8.2590
1996,4,1,3,177,7.1776
1996,4,1,4,196,6.8170
1996,4,1,5,444,7.9221
1996,4,2,1,177,8.5376
1996,4,2,2,131,6.2772
1996,4,2,3,107,4.7649
1996,4,2,4,106,4.6402
1996,4,2,5,124,4.1435
1996,4,3,1,197,4.2926
1996,4,3,2,158,2.1613
1996,4,3,3,152,1.3040
1996,4,3,4,133,0.8401
1996,4,3,5,88,4.2898
1996,5,1,1,414,8.9636
1996,5,1,2,190,8.3782
1996,5,1,3,172,7.1827
1996,5,1,4,195,6.0757
1996,5,1,5,442,7.0690
1996,5,2,1,176,3.4852
1996,5,2,2,131,2.7465
1996,5,2,3,107,4.1623
1996,5,2,4,107,8.5208
1996,5,2,5,123,5.0622
1996,5,3,1,197,1.9652
1996,5,3,2,157,3.0940
1996,5,3,3,152,2.9926
1996,5,3,4,132,1.3165
1996,5,3,5,88,3.5215
1996,6,1,1,409,-8.0545
1996,6,1,2,189,-6.0560
1996,6,1,3,171,-5.1288
1996,6,1,4,194,-0.4466
1996,6,1,5,438,-5.0463
1996,6,2,1,175,-3.4354
1996,6,2,2,128,-2.4526
1996,6,2,3,107,-1.9277
1996,6,2,4,105,-2.3995
1996,6,2,5,123,-3.5426
1996,6,3,1,197,-2.2483
1996,6,3,2,157,0.2573
1996,6,3,3,151,0.5437
1996,6,3,4,132,2.0138
1996,6,3,5,88,-2.0429
1996,7,1,1,438,-9.5115
1996,7,1,2,211,-6.5449
1996,7,1,3,196,-6.7340
1996,7,1,4,244,-5.6390
1996,7,1,5,454,-6.5810
1996,7,2,1,219,-11.5601
1996,7,2,2,134,-8.5208
1996,7,2,3,129,-6.4964
1996,7,2,4,125,-8.2060
1996,7,2,5,115,-9.3246
1996,7,3,1,199,-6.1586
1996,7,3,2,180,-4.3349
1996,7,3,3,154,-5.7982
1996,7,3,4,122,-2.2666
1996,7,3,5,101,-4.3125
1996,8,1,1,433,4.3038
1996,8,1,2,210,5.4193
1996,8,1,3,195,3.3755
1996,8,1,4,244,3.3927
1996,8,1,5,452,5.4476
1996,8,2,1,218,7.2120
1996,8,2,2,134,4.5515
1996,8,2,3,128,5.8872
1996,8,2,4,124,4.8370
1996,8,2,5,113,5.3206
1996,8,3,1,195,2.6681
1996,8,3,2,180,2.6339
1996,8,3,3,154,2.0737
1996,8,3,4,122,1.2502
1996,8,3,5,100,5.1371
1996,9,1,1,430,4.0834
1996,9,1,2,209,1.8718
1996,9,1,3,194,0.4665
1996,9,1,4,242,4.5774
1996,9,1,5,446,3.5856
1996,9,2,1,216,4.2160
1996,9,2,2,134,2.8478
1996,9,2,3,128,2.0538
1996,9,2,4,124,2.7932
1996,9,2,5,112,3.4577
1996,9,3,1,195,6.4487
1996,9,3,2,179,6.3218
1996,9,3,3,154,4.9016
1996,9,3,4,122,4.2739
1996,9,3,5,99,5.1410
1996,10,1,1,429,-2.4472
1996,10,1,2,207,-2.0342
1996,10,1,3,191,0.1221
1996,10,1,4,241,0.5372
1996,10,1,5,443,0.3228
1996,10,2,1,214,-3.2472
1996,10,2,2,133,-1.3577
1996,10,2,3,128,-0.2911
1996,10,2,4,124,0.0158
1996,10,2,5,112,-1.1426
1996,10,3,1,195,0.0882
1996,10,3,2,178,1.7890
1996,10,3,3,154,1.5811
1996,10,3,4,121,1.9100
1996,10,3,5,99,3.7149
1996,11,1,1,429,1.9059
1996,11,1,2,207,3.5412
1996,11,1,3,191,1.5846
1996,11,1,4,239,3.7391
1996,11,1,5,438,4.3690
1996,11,2,1,213,4.5415
1996,11,2,2,133,2.4714
1996,11,2,3,128,3.5551
1996,11,2,4,124,4.4292
1996,11,2,5,111,7.0232
1996,11,3,1,193,5.4109
1996,11,3,2,178,7.4527
1996,11,3,3,154,6.7204
1996,11,3,4,121,7.8492
1996,11,3,5,99,9.4993
1996,12,1,1,428,0.9054
1996,12,1,2,205,1.7999
1996,12,1,3,190,2.7500
1996,12,1,4,238,2.8927
1996,12,1,5,436,2.9493
1996,12,2,1,213,0.7655
1996,12,2,2,132,2.5477
1996,12,2,3,127,2.6918
1996,12,2,4,124,1.9554
1996,12,2,5,111,1.5885
1996,12,3,1,192,-1.4422
1996,12,3,2,178,-2.6175
1996,12,3,3,154,-2.0292
1996,12,3,4,121,-0.0894
1996,12,3,5,99,-1.0708
1997,1,1,1,422,6.9514
1997,1,1,2,202,6.0649
1997,1,1,3,190,3.4491
1997,1,1,4,237,2.4656
1997,1,1,5,434,3.7957
1997,1,2,1,210,4.0503
1997,1,2,2,131,3.2290
1997,1,2,3,127,-0.2578
1997,1,2,4,124,2.1890
1997,1,2,5,110,3.9222
1997,1,3,1,192,6.1603
1997,1,3,2,175,7.1097
1997,1,3,3,153,4.5983
1997,1,3,4,121,4.5755
1997,1,3,5,98,8.2587
1997,2,1,1,421,-6.1108
1997,2,1,2,202,-2.8881
1997,2,1,3,190,-3.2676
1997,2,1,4,236,-1.9429
1997,2,1,5,429,-0.9046
1997,2,2,1,210,-7.9135
1997,2,2,2,131,-2.8053
1997,2,2,3,126,-1.1377
1997,2,2,4,124,-2.1948
1997,2,2,5,110,-0.1068
1997,2,3,1,191,-3.0863
1997,2,3,2,173,0.7936
1997,2,3,3,153,0.7349
1997,2,3,4,121,1.7630
1997,2,3,5,98,-2.4282
1997,3,1,1,419,-7.3422
1997,3,1,2,201,-2.1759
1997,3,1,3,190,-2.2755
1997,3,1,4,235,-3.4353
1997,3,1,5,425,-1.7334
1997,3,2,1,209,-4.2709
1997,3,2,2,130,-3.2891
1997,3,2,3,125,-2.8836
1997,3,2,4,122,-2.7516
1997,3,2,5,110,-4.9099
1997,3,3,1,191,-6.2296
1997,3,3,2,173,-4.7488
1997,3,3,3,153,-1.4740
1997,3,3,4,121,-4.2944
1997,3,3,5,98,-2.5183
1997,4,1,1,419,-3.7556
1997,4,1,2,201,-1.6834
1997,4,1,3,188,-2.5420
1997,4,1,4,231,-2.2559
1997,4,1,5,422,-2.8100
1997,4,2,1,207,0.9668
1997,4,2,2,128,0.8420
1997,4,2,3,125,2.0085
1997,4,2,4,122,2.5987
1997,4,2,5,110,0.6251
1997,4,3,1,191,7.5419
1997,4,3,2,173,6.0148
1997,4,3,3,153,4.5978
1997,4,3,4,121,3.6279
1997,4,3,5,97,6.2075
1997,5,1,1,412,12.5804
1997,5,1,2,199,11.7209
1997,5,1,3,188,9.0120
1997,5,1,4,230,11.3581
1997,5,1,5,420,9.6825
1997,5,2,1,204,14.4784
1997,5,2,2,127,12.3973
1997,5,2,3,125,11.1094
1997,5,2,4,122,10.0701
1997,5,2,5,110,9.7906
1997,5,3,1,191,8.8382
1997,5,3,2,171,5.3195
1997,5,3,3,153,6.8648
1997,5,3,4,121,6.6536
1997,5,3,5,97,5.1527
1997,6,1,1,408,6.6551
1997,6,1,2,199,7.0650
1997,6,1,3,188,5.3693
1997,6,1,4,229,4.5315
1997,6,1,5,419,4.4783
1997,6,2,1,202,3.6445
1997,6,2,2,127,6.0980
1997,6,2,3,125,3.5839
1997,6,2,4,122,4.2224
1997,6,2,5,109,5.4213
1997,6,3,1,189,2.1839
1997,6,3,2,171,5.5441
1997,6,3,3,152,5.0467
1997,6,3,4,120,5.1146
1997,6,3,5,97,0.3804
1997,7,1,1,438,4.8319
1997,7,1,2,232,5.0909
1997,7,1,3,206,6.8427
1997,7,1,4,239,6.6607
1997,7,1,5,447,6.6710
1997,7,2,1,196,5.2877
1997,7,2,2,113,7.0123
1997,7,2,3,130,6.0025
1997,7,2,4,128,6.3315
1997,7,2,5,117,6.1551
1997,7,3,1,232,8.3259
1997,7,3,2,183,6.2849
1997,7,3,3,168,6.1123
1997,7,3,4,138,7.6110
1997,7,3,5,95,7.9013
1997,8,1,1,436,4.5004
1997,8,1,2,232,3.5685
1997,8,1,3,205,3.7320
1997,8,1,4,235,4.5924
1997,8,1,5,446,4.8384
1997,8,2,1,194,3.4400
1997,8,2,2,112,4.4057
1997,8,2,3,130,3.9028
1997,8,2,4,127,3.1050
1997,8,2,5,117,3.6687
1997,8,3,1,231,-5.2566
1997,8,3,2,182,-6.5726
1997,8,3,3,167,-3.3614
1997,8,3,4,138,-3.0288
1997,8,3,5,95,0.3961
1997,9,1,1,433,7.1601
1997,9,1,2,230,9.1062
1997,9,1,3,204,7.8571
1997,9,1,4,235,8.1763
1997,9,1,5,446,8.7228
1997,9,2,1,191,8.1968
1997,9,2,2,112,6.3142
1997,9,2,3,125,8.0229
1997,9,2,4,127,6.2212
1997,9,2,5,113,6.7148
1997,9,3,1,230,3.6686
1997,9,3,2,180,6.2382
1997,9,3,3,164,4.4578
1997,9,3,4,137,4.1772
1997,9,3,5,95,5.0409
1997,10,1,1,432,-3.9077
1997,10,1,2,228,-1.4513
1997,10,1,3,203,-4.0760
1997,10,1,4,233,-3.6558
1997,10,1,5,442,-3.8158
1997,10,2,1,188,-4.9860
1997,10,2,2,111,-5.0940
1997,10,2,3,125,-4.5200
1997,10,2,4,127,-4.8128
1997,10,2,5,113,-4.8008
1997,10,3,1,230,-4.0888
1997,10,3,2,180,-3.1191
1997,10,3,3,161,-3.5408
1997,10,3,4,137,-4.1020
1997,10,3,5,95,-2.2239
1997,11,1,1,430,-3.1937
1997,11,1,2,225,-3.2522
1997,11,1,3,201,-0.1518
1997,11,1,4,231,-1.6305
1997,11,1,5,438,-0.5431
1997,11,2,1,187,-1.2897
1997,11,2,2,110,-2.7515
1997,11,2,3,125,-1.0545
1997,11,2,4,126,0.4912
1997,11,2,5,112,-0.4409
1997,11,3,1,229,3.5875
1997,11,3,2,179,4.8129
1997,11,3,3,160,4.1061
1997,11,3,4,137,6.5903
1997,11,3,5,94,2.5646
1997,12,1,1,429,-4.8123
1997,12,1,2,224,-3.0560
1997,12,1,3,200,-2.4424
1997,12,1,4,227,-0.7845
1997,12,1,5,433,-0.1992
1997,12,2,1,184,-1.8099
1997,12,2,2,109,-0.5430
1997,12,2,3,124,-0.7967
1997,12,2,4,125,1.8107
1997,12,2,5,111,0.9513
1997,12,3,1,229,-0.2887
1997,12,3,2,178,1.9013
1997,12,3,3,160,0.4091
1997,12,3,4,135,1.1038
1997,12,3,5,94,4.7281
1998,1,1,1,425,-0.1504
1998,1,1,2,223,-3.5823
1998,1,1,3,195,-0.5341
1998,1,1,4,225,-1.2032
1998,1,1,5,429,0.4779
1998,1,2,1,179,-0.7598
1998,1,2,2,109,-1.5981
1998,1,2,3,122,-1.8910
1998,1,2,4,122,-1.3517
1998,1,2,5,111,0.5640
1998,1,3,1,227,1.7107
1998,1,3,2,178,2.1940
1998,1,3,3,160,2.6644
1998,1,3,4,135,-0.4265
1998,1,3,5,94,0.0082
1998,2,1,1,421,5.7546
1998,2,1,2,221,6.3349
1998,2,1,3,195,4.3731
1998,2,1,4,224,6.1102
1998,2,1,5,424,5.9813
1998,2,2,1,178,8.8520
1998,2,2,2,108,8.9769
1998,2,2,3,121,9.2495
1998,2,2,4,122,7.3355
1998,2,2,5,109,9.6663
1998,2,3,1,226,8.8140
1998,2,3,2,178,6.3742
1998,2,3,3,159,6.6942
1998,2,3,4,134,5.4139
1998,2,3,5,94,7.1184
1998,3,1,1,418,4.8401
1998,3,1,2,220,3.7888
1998,3,1,3,194,4.9811
1998,3,1,4,223,2.7236
1998,3,1,5,419,4.2985
1998,3,2,1,177,4.3008
1998,3,2,2,108,3.2874
1998,3,2,3,121,3.4487
1998,3,2,4,121,4.6941
1998,3,2,5,108,3.9959
1998,3,3,1,226,6.2732
1998,3,3,2,177,3.5880
1998,3,3,3,159,3.1164
1998,3,3,4,134,4.7059
1998,3,3,5,94,6.5600
1998,4,1,1,413,2.9533
1998,4,1,2,216,1.9900
1998,4,1,3,194,2.1095
1998,4,1,4,221,2.7592
1998,4,1,5,418,3.6498
1998,4,2,1,175,0.7616
1998,4,2,2,108,-0.6599
1998,4,2,3,118,0.8996
1998,4,2,4,119,0.0541
1998,4,2,5,108,1.9082
1998,4,3,1,224,0.4516
1998,4,3,2,177,2.2002
1998,4,3,3,157,0.4493
1998,4,3,4,134,0.0186
1998,4,3,5,94,-0.6380
1998,5,1,1,410,-5.7068
1998,5,1,2,212,-5.2185
1998,5,1,3,191,-3.8589
1998,5,1,4,218,-3.4907
1998,5,1,5,414,-3.3290
1998,5,2,1,174,-8.8706
1998,5,2,2,107,-4.9365
1998,5,2,3,117,-3.8104
1998,5,2,4,119,-4.6797
1998,5,2,5,107,-4.0122
1998,5,3,1,224,-2.2975
1998,5,3,2,177,-3.9494
1998,5,3,3,156,-1.3209
1998,5,3,4,134,-1.1869
1998,5,3,5,94,1.2475
1998,6,1,1,404,-1.3183
1998,6,1,2,211,0.8746
1998,6,1,3,191,-1.4665
1998,6,1,4,217,-2.9315
1998,6,1,5,411,0.8620
1998,6,2,1,173,0.6599
1998,6,2,2,107,0.8265
1998,6,2,3,117,-2.4526
1998,6,2,4,119,-0.8457
