year,month,rank_ME,rank_SPq_1,nstocks,ret_vw
1979,7,2,4,95,4.0416
1979,7,2,5,95,4.8049
1979,7,3,1,210,-0.6146
1979,7,3,2,163,1.7137
1979,7,3,3,145,3.0620
1979,7,3,4,102,2.1463
1979,7,3,5,58,3.2778
1979,8,1,1,58,7.0846
1979,8,1,2,95,10.1811
1979,8,1,3,135,8.5278
1979,8,1,4,208,8.8589
1979,8,1,5,374,8.3002
1979,8,2,1,98,9.3954
1979,8,2,2,103,8.0065
1979,8,2,3,116,8.2363
1979,8,2,4,103,8.2842
1979,8,2,5,87,8.5658
1979,8,3,1,217,5.0507
1979,8,3,2,163,6.1332
1979,8,3,3,143,7.5780
1979,8,3,4,93,8.0200
1979,8,3,5,59,5.6626
1979,9,1,1,71,1.5867
1979,9,1,2,84,-1.9268
1979,9,1,3,132,-1.0828
1979,9,1,4,202,-1.6087
1979,9,1,5,384,-1.1422
1979,9,2,1,101,4.5680
1979,9,2,2,101,-1.0930
1979,9,2,3,114,-1.6151
1979,9,2,4,103,-1.3395
1979,9,2,5,86,-1.4841
1979,9,3,1,213,-1.4204
1979,9,3,2,166,1.1535
1979,9,3,3,134,1.2492
1979,9,3,4,101,1.5213
1979,9,3,5,60,0.1402
1979,10,1,1,67,-10.5090
1979,10,1,2,80,-10.5907
1979,10,1,3,127,-9.8788
1979,10,1,4,213,-12.1860
1979,10,1,5,380,-11.3365
1979,10,2,1,102,-7.8276
1979,10,2,2,94,-10.2425
1979,10,2,3,115,-9.6164
1979,10,2,4,98,-10.3469
1979,10,2,5,90,-12.0786
1979,10,3,1,217,-5.5745
1979,10,3,2,169,-5.6996
1979,10,3,3,138,-6.9532
1979,10,3,4,98,-7.3971
1979,10,3,5,56,-10.8583
1979,11,1,1,64,12.8708
1979,11,1,2,88,9.7056
1979,11,1,3,133,6.4027
1979,11,1,4,213,8.3288
1979,11,1,5,364,5.7284
1979,11,2,1,101,12.3042
1979,11,2,2,98,8.4656
1979,11,2,3,101,7.4992
1979,11,2,4,110,6.5652
1979,11,2,5,94,7.0366
1979,11,3,1,224,6.7038
1979,11,3,2,174,6.4402
1979,11,3,3,137,5.0578
1979,11,3,4,94,4.8576
1979,11,3,5,55,0.9064
1979,12,1,1,65,14.4466
1979,12,1,2,79,7.0261
1979,12,1,3,134,7.8909
1979,12,1,4,212,6.3631
1979,12,1,5,369,5.1149
1979,12,2,1,102,9.5263
1979,12,2,2,101,4.7238
1979,12,2,3,106,4.4375
1979,12,2,4,118,5.0965
1979,12,2,5,87,5.1869
1979,12,3,1,224,1.9224
1979,12,3,2,171,2.2440
1979,12,3,3,132,2.5042
1979,12,3,4,96,2.1780
1979,12,3,5,59,4.7027
1980,1,1,1,65,17.6726
1980,1,1,2,81,11.8320
1980,1,1,3,133,10.8162
1980,1,1,4,214,9.4119
1980,1,1,5,353,8.7618
1980,1,2,1,103,7.5285
1980,1,2,2,104,5.5918
1980,1,2,3,108,7.2254
1980,1,2,4,109,4.7756
1980,1,2,5,91,7.5806
1980,1,3,1,217,3.8614
1980,1,3,2,173,6.8901
1980,1,3,3,139,9.2338
1980,1,3,4,97,9.2357
1980,1,3,5,57,4.8030
1980,2,1,1,72,-1.7483
1980,2,1,2,88,-3.7628
1980,2,1,3,136,-3.5333
1980,2,1,4,195,-3.2860
1980,2,1,5,343,-2.4198
1980,2,2,1,103,2.6597
1980,2,2,2,99,-2.4744
1980,2,2,3,102,-4.7532
1980,2,2,4,114,-5.2057
1980,2,2,5,89,-4.5367
1980,2,3,1,216,-1.4360
1980,2,3,2,172,1.1235
1980,2,3,3,141,-2.8826
1980,2,3,4,91,7.0853
1980,2,3,5,60,-5.6619
1980,3,1,1,73,-21.8960
1980,3,1,2,91,-19.5509
1980,3,1,3,128,-18.6698
1980,3,1,4,209,-16.8808
1980,3,1,5,327,-16.3013
1980,3,2,1,102,-19.3785
1980,3,2,2,95,-13.9502
1980,3,2,3,113,-14.3705
1980,3,2,4,104,-13.9558
1980,3,2,5,96,-14.6348
1980,3,3,1,227,-10.7642
1980,3,3,2,167,-10.2485
1980,3,3,3,143,-12.5338
1980,3,3,4,92,-11.2631
1980,3,3,5,53,-9.8779
1980,4,1,1,57,7.7117
1980,4,1,2,81,7.5742
1980,4,1,3,136,6.0786
1980,4,1,4,222,5.6110
1980,4,1,5,331,3.7638
1980,4,2,1,99,6.9840
1980,4,2,2,96,7.3359
1980,4,2,3,110,5.9521
1980,4,2,4,111,4.7617
1980,4,2,5,94,4.4341
1980,4,3,1,225,5.3580
1980,4,3,2,168,5.3673
1980,4,3,3,144,3.7172
1980,4,3,4,84,4.5494
1980,4,3,5,57,3.2603
1980,5,1,1,57,6.3688
1980,5,1,2,89,5.7639
1980,5,1,3,132,6.0704
1980,5,1,4,210,7.9737
1980,5,1,5,335,6.8591
1980,5,2,1,103,8.2243
1980,5,2,2,98,8.9418
1980,5,2,3,106,9.0280
1980,5,2,4,109,10.1380
1980,5,2,5,95,7.6837
1980,5,3,1,222,5.0754
1980,5,3,2,164,4.9199
1980,5,3,3,143,6.5370
1980,5,3,4,91,5.7337
1980,5,3,5,52,8.2475
1980,6,1,1,52,7.6357
1980,6,1,2,91,2.2370
1980,6,1,3,132,2.8974
1980,6,1,4,202,3.1836
1980,6,1,5,336,3.4936
1980,6,2,1,108,4.7685
1980,6,2,2,98,4.2602
1980,6,2,3,106,3.7193
1980,6,2,4,111,3.3765
1980,6,2,5,94,3.1512
1980,6,3,1,223,3.3824
1980,6,3,2,160,3.9361
1980,6,3,3,145,3.0167
1980,6,3,4,94,2.0848
1980,6,3,5,52,1.7808
1980,7,1,1,56,13.8569
1980,7,1,2,92,14.4038
1980,7,1,3,130,12.7851
1980,7,1,4,194,10.0092
1980,7,1,5,339,11.0301
1980,7,2,1,110,12.1775
1980,7,2,2,99,10.5808
1980,7,2,3,100,8.9908
1980,7,2,4,116,11.8637
1980,7,2,5,91,11.0057
1980,7,3,1,221,7.8308
1980,7,3,2,163,4.9436
1980,7,3,3,147,6.4107
1980,7,3,4,91,8.5241
1980,7,3,5,52,11.3566
1980,8,1,1,63,13.2852
1980,8,1,2,75,5.0507
1980,8,1,3,122,7.7905
1980,8,1,4,200,9.1206
1980,8,1,5,353,6.9675
1980,8,2,1,108,6.7857
1980,8,2,2,106,3.2248
1980,8,2,3,106,3.2091
1980,8,2,4,115,4.3012
1980,8,2,5,83,8.6932
1980,8,3,1,213,2.3146
1980,8,3,2,162,1.4345
1980,8,3,3,144,1.7852
1980,8,3,4,95,0.3243
1980,8,3,5,57,2.6487
1980,9,1,1,55,3.8327
1980,9,1,2,89,1.4473
1980,9,1,3,126,2.9756
1980,9,1,4,185,2.1409
1980,9,1,5,354,2.8503
1980,9,2,1,114,4.1374
1980,9,2,2,103,3.6037
1980,9,2,3,112,3.7320
1980,9,2,4,120,1.8818
1980,9,2,5,73,1.3441
1980,9,3,1,213,3.3577
1980,9,3,2,164,3.3082
1980,9,3,3,139,3.8455
1980,9,3,4,88,0.8766
1980,9,3,5,67,0.6730
1980,10,1,1,62,4.5477
1980,10,1,2,88,7.9112
1980,10,1,3,120,4.3569
1980,10,1,4,194,2.6536
1980,10,1,5,343,3.0664
1980,10,2,1,108,4.6438
1980,10,2,2,102,2.5812
1980,10,2,3,113,1.7684
1980,10,2,4,113,1.0251
1980,10,2,5,81,2.1575
1980,10,3,1,222,0.7062
1980,10,3,2,160,2.7438
1980,10,3,3,142,1.6914
1980,10,3,4,88,3.8311
1980,10,3,5,63,0.3219
1980,11,1,1,55,12.4907
1980,11,1,2,94,6.3484
1980,11,1,3,111,5.3601
1980,11,1,4,200,3.4273
1980,11,1,5,333,1.0201
1980,11,2,1,117,12.1068
1980,11,2,2,107,4.1344
1980,11,2,3,111,3.3579
1980,11,2,4,109,6.0611
1980,11,2,5,79,3.8113
1980,11,3,1,219,12.8249
1980,11,3,2,162,11.0758
1980,11,3,3,143,12.5463
1980,11,3,4,90,11.6736
1980,11,3,5,64,3.4753
1980,12,1,1,64,-3.4245
1980,12,1,2,82,-4.0034
1980,12,1,3,117,-3.1054
1980,12,1,4,200,-3.1353
1980,12,1,5,331,-2.3529
1980,12,2,1,111,-5.5377
1980,12,2,2,100,-1.6607
1980,12,2,3,116,-0.7348
1980,12,2,4,114,-0.7479
1980,12,2,5,85,-2.5243
1980,12,3,1,229,-4.1826
1980,12,3,2,164,-4.1401
1980,12,3,3,139,-4.0954
1980,12,3,4,92,-2.7536
1980,12,3,5,54,-2.2950
1981,1,1,1,63,-3.0016
1981,1,1,2,76,-0.7000
1981,1,1,3,108,2.5482
1981,1,1,4,206,3.2557
1981,1,1,5,335,4.8171
1981,1,2,1,107,-6.1185
1981,1,2,2,110,-1.3949
1981,1,2,3,114,1.1620
1981,1,2,4,107,2.6484
1981,1,2,5,87,2.7949
1981,1,3,1,231,-7.2530
1981,1,3,2,162,-3.1826
1981,1,3,3,143,-3.2197
1981,1,3,4,87,-3.3532
1981,1,3,5,55,-0.8146
1981,2,1,1,83,-2.3029
1981,2,1,2,87,1.5422
1981,2,1,3,104,-0.3466
1981,2,1,4,196,0.8685
1981,2,1,5,332,3.6549
1981,2,2,1,104,-0.2075
1981,2,2,2,113,1.7475
1981,2,2,3,102,2.9943
1981,2,2,4,103,3.0243
1981,2,2,5,81,2.7290
1981,2,3,1,223,2.5150
1981,2,3,2,156,1.7715
1981,2,3,3,140,1.9179
1981,2,3,4,95,0.6621
1981,2,3,5,60,2.3758
1981,3,1,1,76,11.4581
1981,3,1,2,88,10.7984
1981,3,1,3,97,9.0064
1981,3,1,4,209,9.2603
1981,3,1,5,335,9.4773
1981,3,2,1,106,8.5436
1981,3,2,2,115,6.8468
1981,3,2,3,95,9.4689
1981,3,2,4,99,7.0698
1981,3,2,5,87,7.6066
1981,3,3,1,218,5.1586
1981,3,3,2,155,3.4546
1981,3,3,3,152,2.0731
1981,3,3,4,89,1.9712
1981,3,3,5,62,12.3188
1981,4,1,1,73,1.9971
1981,4,1,2,92,1.3082
1981,4,1,3,105,2.3378
1981,4,1,4,201,4.8512
1981,4,1,5,332,5.6807
1981,4,2,1,109,0.5702
1981,4,2,2,111,2.7313
1981,4,2,3,94,3.9573
1981,4,2,4,96,1.6253
1981,4,2,5,98,3.3202
1981,4,3,1,216,-2.5485
1981,4,3,2,160,-2.7978
1981,4,3,3,147,-1.5818
1981,4,3,4,97,-0.9034
1981,4,3,5,55,0.3627
1981,5,1,1,71,2.3231
1981,5,1,2,101,5.5841
1981,5,1,3,105,5.0972
1981,5,1,4,198,1.8821
1981,5,1,5,320,3.8778
1981,5,2,1,112,3.1999
1981,5,2,2,107,3.7803
1981,5,2,3,102,3.0190
1981,5,2,4,103,3.9095
1981,5,2,5,89,1.7533
1981,5,3,1,215,2.4631
1981,5,3,2,158,0.8168
1981,5,3,3,145,-1.0493
1981,5,3,4,99,-1.6955
1981,5,3,5,58,0.5928
1981,6,1,1,81,-7.8041
1981,6,1,2,110,-1.4577
1981,6,1,3,102,2.9194
1981,6,1,4,196,2.2554
1981,6,1,5,316,2.4810
1981,6,2,1,121,-5.5052
1981,6,2,2,120,-2.4077
1981,6,2,3,93,0.5195
1981,6,2,4,94,0.9706
1981,6,2,5,92,-1.1126
1981,6,3,1,203,-3.9056
1981,6,3,2,159,-0.6473
1981,6,3,3,146,0.6670
1981,6,3,4,107,1.8435
1981,6,3,5,55,0.9860
1981,7,1,1,87,-5.1109
1981,7,1,2,99,-4.3033
1981,7,1,3,111,-1.8680
1981,7,1,4,200,-3.1227
1981,7,1,5,308,-1.5543
1981,7,2,1,119,-2.3308
1981,7,2,2,122,-1.3830
1981,7,2,3,97,-2.8620
1981,7,2,4,87,-1.4076
1981,7,2,5,91,-2.7854
1981,7,3,1,202,-0.1770
1981,7,3,2,151,-0.4607
1981,7,3,3,144,1.0689
1981,7,3,4,108,2.4007
1981,7,3,5,58,-0.4667
1981,8,1,1,85,-11.0550
1981,8,1,2,97,-12.2773
1981,8,1,3,108,-6.6025
1981,8,1,4,201,-7.0574
1981,8,1,5,306,-6.7594
1981,8,2,1,112,-8.3403
1981,8,2,2,116,-6.3848
1981,8,2,3,105,-6.0699
1981,8,2,4,89,-4.4800
1981,8,2,5,97,-7.1671
1981,8,3,1,211,-5.8968
1981,8,3,2,146,-4.1302
1981,8,3,3,142,-5.6322
1981,8,3,4,107,-6.5599
1981,8,3,5,57,-4.0278
1981,9,1,1,80,-11.2855
1981,9,1,2,102,-7.8778
1981,9,1,3,104,-6.5937
1981,9,1,4,192,-7.0625
1981,9,1,5,320,-7.7501
1981,9,2,1,111,-10.6718
1981,9,2,2,125,-6.0030
1981,9,2,3,96,-6.1805
1981,9,2,4,97,-6.2840
1981,9,2,5,93,-6.4531
1981,9,3,1,215,-5.1833
1981,9,3,2,138,-5.9026
1981,9,3,3,152,-7.1100
1981,9,3,4,102,-5.8075
1981,9,3,5,57,-7.4982
1981,10,1,1,87,14.2748
1981,10,1,2,96,9.4204
1981,10,1,3,111,7.6671
1981,10,1,4,181,8.4674
1981,10,1,5,328,8.1639
1981,10,2,1,105,9.7191
1981,10,2,2,112,7.5109
1981,10,2,3,106,6.3589
1981,10,2,4,102,6.9104
1981,10,2,5,93,5.8350
1981,10,3,1,208,6.6619
1981,10,3,2,152,6.5310
1981,10,3,3,148,5.6974
1981,10,3,4,95,1.3714
1981,10,3,5,56,2.9455
1981,11,1,1,85,-1.1415
1981,11,1,2,99,3.4574
1981,11,1,3,101,5.7268
1981,11,1,4,182,2.0297
1981,11,1,5,329,3.4425
1981,11,2,1,105,0.1646
1981,11,2,2,118,4.8987
1981,11,2,3,96,3.7988
1981,11,2,4,100,4.7483
1981,11,2,5,96,3.7878
1981,11,3,1,210,3.5351
1981,11,3,2,152,5.2787
1981,11,3,3,150,5.9259
1981,11,3,4,92,4.9743
1981,11,3,5,60,3.6246
1981,12,1,1,92,-2.8971
1981,12,1,2,96,-1.5653
1981,12,1,3,118,0.3495
1981,12,1,4,184,-0.4648
1981,12,1,5,316,-2.1182
1981,12,2,1,106,-1.0436
1981,12,2,2,111,-0.5311
1981,12,2,3,104,-1.1341
1981,12,2,4,97,-1.4840
1981,12,2,5,97,-0.9019
1981,12,3,1,208,-2.0165
1981,12,3,2,164,-4.2756
1981,12,3,3,138,-2.5443
1981,12,3,4,96,-1.2799
1981,12,3,5,57,-3.7944
1982,1,1,1,92,-2.6048
1982,1,1,2,101,-1.8432
1982,1,1,3,111,-2.1646
1982,1,1,4,178,-0.5388
1982,1,1,5,324,-0.6789
1982,1,2,1,109,-5.5585
1982,1,2,2,97,-3.2342
1982,1,2,3,108,-4.6085
1982,1,2,4,97,-2.7649
1982,1,2,5,96,-2.5382
1982,1,3,1,204,-0.1610
1982,1,3,2,169,-3.0920
1982,1,3,3,135,-4.3513
1982,1,3,4,101,-3.1391
1982,1,3,5,53,-1.7504
1982,2,1,1,107,-7.7602
1982,2,1,2,104,-3.6220
1982,2,1,3,108,-2.5562
1982,2,1,4,172,-4.5190
1982,2,1,5,319,-2.6768
1982,2,2,1,97,-7.7022
1982,2,2,2,99,-4.8353
1982,2,2,3,108,-4.0816
1982,2,2,4,100,-2.1447
1982,2,2,5,90,-2.4848
1982,2,3,1,211,-5.9903
1982,2,3,2,159,-5.1804
1982,2,3,3,138,-5.0960
1982,2,3,4,93,-4.3553
1982,2,3,5,62,-1.6560
1982,3,1,1,96,-2.6720
1982,3,1,2,115,-2.4159
1982,3,1,3,121,-1.1535
1982,3,1,4,166,-1.5448
1982,3,1,5,320,1.5847
1982,3,2,1,104,-3.4848
1982,3,2,2,102,-2.2373
1982,3,2,3,108,-0.1531
1982,3,2,4,95,0.0307
1982,3,2,5,92,1.4458
1982,3,3,1,204,-2.1994
1982,3,3,2,167,0.8428
1982,3,3,3,125,-1.6202
1982,3,3,4,108,0.1885
1982,3,3,5,62,0.0753
1982,4,1,1,104,5.3041
1982,4,1,2,109,3.7425
1982,4,1,3,131,4.5912
1982,4,1,4,171,3.0830
1982,4,1,5,308,3.3099
1982,4,2,1,101,6.7470
1982,4,2,2,103,6.0710
1982,4,2,3,108,5.7034
1982,4,2,4,91,4.4547
1982,4,2,5,91,6.5579
1982,4,3,1,197,4.3524
1982,4,3,2,165,4.7761
1982,4,3,3,127,5.5574
1982,4,3,4,105,3.0286
1982,4,3,5,66,3.0569
1982,5,1,1,111,-3.3999
1982,5,1,2,106,-1.6528
1982,5,1,3,141,-3.1185
1982,5,1,4,161,-3.0603
1982,5,1,5,316,-1.6147
1982,5,2,1,110,-4.0265
1982,5,2,2,99,-2.9344
1982,5,2,3,98,-2.8260
1982,5,2,4,97,-4.6493
1982,5,2,5,86,-1.9932
1982,5,3,1,196,-3.8547
1982,5,3,2,157,-2.8110
1982,5,3,3,140,-2.4856
1982,5,3,4,104,-0.4157
1982,5,3,5,63,0.0190
1982,6,1,1,133,-5.7158
1982,6,1,2,115,-2.9987
1982,6,1,3,114,-4.0066
1982,6,1,4,187,-1.8559
1982,6,1,5,309,-0.9813
1982,6,2,1,116,-4.2787
1982,6,2,2,91,-3.2056
1982,6,2,3,99,-0.7759
1982,6,2,4,102,-2.0142
1982,6,2,5,87,0.1906
1982,6,3,1,199,-1.2764
1982,6,3,2,158,-1.8445
1982,6,3,3,144,-3.2821
1982,6,3,4,96,-1.5549
1982,6,3,5,66,-0.5064
1982,7,1,1,127,-4.8374
1982,7,1,2,111,-1.9223
1982,7,1,3,138,-0.3469
1982,7,1,4,176,-1.0294
1982,7,1,5,309,-0.2199
1982,7,2,1,121,-2.5581
1982,7,2,2,96,-0.6258
1982,7,2,3,103,1.2842
1982,7,2,4,96,0.5493
1982,7,2,5,83,-1.4926
1982,7,3,1,187,0.2176
1982,7,3,2,165,-1.9957
1982,7,3,3,136,-2.7381
1982,7,3,4,98,-4.8630
1982,7,3,5,69,-4.1190
1982,8,1,1,135,5.3630
1982,8,1,2,119,10.5811
1982,8,1,3,139,7.1579
1982,8,1,4,184,7.1932
1982,8,1,5,325,7.3686
1982,8,2,1,113,10.3407
1982,8,2,2,110,11.2949
1982,8,2,3,105,10.5624
1982,8,2,4,95,10.9385
1982,8,2,5,80,10.0161
1982,8,3,1,196,11.6298
1982,8,3,2,159,11.8794
1982,8,3,3,129,12.6070
1982,8,3,4,104,15.1566
1982,8,3,5,69,13.4495
1982,9,1,1,147,2.4621
1982,9,1,2,113,1.0758
1982,9,1,3,155,3.0086
1982,9,1,4,178,4.0060
1982,9,1,5,357,4.4653
1982,9,2,1,110,1.0787
1982,9,2,2,116,1.4295
1982,9,2,3,96,3.4859
1982,9,2,4,102,4.0242
1982,9,2,5,85,4.4058
1982,9,3,1,199,1.3140
1982,9,3,2,156,0.5394
1982,9,3,3,144,0.6822
1982,9,3,4,90,0.7130
1982,9,3,5,65,1.8626
1982,10,1,1,149,14.6194
1982,10,1,2,120,15.1490
1982,10,1,3,149,14.9276
1982,10,1,4,184,14.6171
1982,10,1,5,348,12.6094
1982,10,2,1,113,16.4574
1982,10,2,2,117,11.9308
1982,10,2,3,91,11.1030
1982,10,2,4,104,14.0733
1982,10,2,5,85,13.1889
1982,10,3,1,198,11.3190
1982,10,3,2,152,9.2956
1982,10,3,3,142,10.9151
1982,10,3,4,97,12.4601
1982,10,3,5,68,11.3285
1982,11,1,1,198,7.1471
1982,11,1,2,132,9.0487
1982,11,1,3,143,9.3526
1982,11,1,4,200,10.8054
1982,11,1,5,375,11.5764
1982,11,2,1,142,7.5246
1982,11,2,2,112,8.4887
1982,11,2,3,98,8.2335
1982,11,2,4,100,7.8008
1982,11,2,5,89,9.6081
1982,11,3,1,203,7.2303
1982,11,3,2,160,3.9710
1982,11,3,3,138,1.9666
1982,11,3,4,97,3.6934
1982,11,3,5,69,3.0650
1982,12,1,1,244,1.5053
1982,12,1,2,177,-0.1443
1982,12,1,3,185,3.7671
1982,12,1,4,210,2.8737
1982,12,1,5,375,2.0422
1982,12,2,1,156,1.1384
1982,12,2,2,117,2.3952
1982,12,2,3,102,1.5433
1982,12,2,4,92,0.4323
1982,12,2,5,90,2.6816
1982,12,3,1,204,2.1585
1982,12,3,2,160,0.4123
1982,12,3,3,130,2.0841
1982,12,3,4,106,1.7959
1982,12,3,5,69,2.8326
1983,1,1,1,246,10.6616
1983,1,1,2,178,8.7801
1983,1,1,3,198,9.5245
1983,1,1,4,212,8.1693
1983,1,1,5,386,9.7323
1983,1,2,1,164,9.8279
1983,1,2,2,126,4.4426
1983,1,2,3,101,5.6801
1983,1,2,4,92,4.3996
1983,1,2,5,90,6.4207
1983,1,3,1,207,3.4591
1983,1,3,2,158,6.5987
1983,1,3,3,125,3.1494
1983,1,3,4,110,3.9284
1983,1,3,5,68,3.4103
1983,2,1,1,274,3.7804
1983,2,1,2,190,6.2059
1983,2,1,3,185,3.7013
1983,2,1,4,207,6.8255
1983,2,1,5,371,7.4511
1983,2,2,1,189,3.2621
1983,2,2,2,125,4.5893
1983,2,2,3,102,4.6843
1983,2,2,4,95,10.2938
1983,2,2,5,91,6.0524
1983,2,3,1,212,3.0330
1983,2,3,2,149,1.5706
1983,2,3,3,128,2.9715
1983,2,3,4,105,2.3457
1983,2,3,5,74,3.5081
1983,3,1,1,312,-0.0332
1983,3,1,2,222,3.5036
1983,3,1,3,221,6.4386
1983,3,1,4,226,7.2054
1983,3,1,5,356,7.7027
1983,3,2,1,193,1.5971
1983,3,2,2,124,4.2105
1983,3,2,3,119,4.1305
1983,3,2,4,77,6.7785
1983,3,2,5,91,4.1920
1983,3,3,1,207,1.5694
1983,3,3,2,160,1.1305
1983,3,3,3,120,3.6980
1983,3,3,4,115,5.0336
1983,3,3,5,75,6.7379
1983,4,1,1,361,5.9969
1983,4,1,2,246,7.2212
1983,4,1,3,230,8.9185
1983,4,1,4,221,9.1957
1983,4,1,5,361,6.7616
1983,4,2,1,203,7.0020
1983,4,2,2,122,7.8029
1983,4,2,3,111,5.3174
1983,4,2,4,84,5.9161
1983,4,2,5,93,6.8873
1983,4,3,1,209,6.3803
1983,4,3,2,159,5.1958
1983,4,3,3,123,7.1615
1983,4,3,4,119,9.4391
1983,4,3,5,70,9.0938
1983,5,1,1,413,11.5366
1983,5,1,2,239,8.4580
1983,5,1,3,226,10.4714
1983,5,1,4,219,9.2791
1983,5,1,5,366,10.4149
1983,5,2,1,213,7.6093
1983,5,2,2,130,6.2760
1983,5,2,3,114,4.6946
1983,5,2,4,91,5.5543
1983,5,2,5,84,5.6781
1983,5,3,1,210,-0.2245
1983,5,3,2,151,-0.2495
1983,5,3,3,128,0.0066
1983,5,3,4,122,1.0569
1983,5,3,5,71,0.9023
1983,6,1,1,455,4.5111
1983,6,1,2,258,4.1309
1983,6,1,3,229,5.0328
1983,6,1,4,236,2.4193
1983,6,1,5,351,5.3055
1983,6,2,1,221,5.1114
1983,6,2,2,129,5.0870
1983,6,2,3,107,5.5627
1983,6,2,4,101,5.1410
1983,6,2,5,79,6.2914
1983,6,3,1,220,5.6621
1983,6,3,2,144,1.5666
1983,6,3,3,136,2.3307
1983,6,3,4,115,4.8289
1983,6,3,5,74,6.4488
1983,7,1,1,474,-5.0615
1983,7,1,2,274,-2.6431
1983,7,1,3,221,0.1896
1983,7,1,4,229,-0.3540
1983,7,1,5,360,-0.1482
1983,7,2,1,220,-5.8841
1983,7,2,2,119,-3.2195
1983,7,2,3,110,-1.5664
1983,7,2,4,97,0.4268
1983,7,2,5,83,-0.8490
1983,7,3,1,217,-4.5711
1983,7,3,2,147,-4.2649
1983,7,3,3,133,-2.3236
1983,7,3,4,110,-0.5783
1983,7,3,5,77,-3.2844
1983,8,1,1,423,-4.4698
1983,8,1,2,263,-4.6395
1983,8,1,3,215,-4.4718
1983,8,1,4,231,-2.7272
1983,8,1,5,360,-1.5498
1983,8,2,1,232,-3.3855
1983,8,2,2,127,-4.7369
1983,8,2,3,110,-2.3207
1983,8,2,4,89,-4.2452
1983,8,2,5,80,-2.5913
1983,8,3,1,207,-1.2446
1983,8,3,2,156,1.9587
1983,8,3,3,126,2.1885
1983,8,3,4,117,1.6777
1983,8,3,5,82,2.8519
1983,9,1,1,439,-1.3117
1983,9,1,2,272,-0.3313
1983,9,1,3,220,1.5475
1983,9,1,4,250,1.6756
1983,9,1,5,389,1.3814
1983,9,2,1,226,-0.3201
1983,9,2,2,122,2.7767
1983,9,2,3,106,5.9570
1983,9,2,4,101,5.2909
1983,9,2,5,92,1.8253
1983,9,3,1,204,1.7790
1983,9,3,2,158,2.3621
1983,9,3,3,129,0.9926
1983,9,3,4,115,1.0259
1983,9,3,5,73,2.2494
1983,10,1,1,435,-9.8029
1983,10,1,2,263,-6.2274
1983,10,1,3,222,-5.6299
1983,10,1,4,248,-6.3528
1983,10,1,5,397,-2.5406
1983,10,2,1,235,-10.9765
1983,10,2,2,126,-4.4836
1983,10,2,3,109,-6.0545
1983,10,2,4,100,-3.4379
1983,10,2,5,90,-3.5157
1983,10,3,1,197,-4.3277
1983,10,3,2,160,-2.0167
1983,10,3,3,131,-1.4713
1983,10,3,4,114,0.7509
1983,10,3,5,72,1.4837
1983,11,1,1,438,3.0081
1983,11,1,2,247,4.1433
1983,11,1,3,220,3.6158
1983,11,1,4,238,5.0275
1983,11,1,5,413,6.1982
1983,11,2,1,240,4.9320
1983,11,2,2,127,5.8245
1983,11,2,3,105,5.0765
1983,11,2,4,114,6.6816
1983,11,2,5,84,6.0686
1983,11,3,1,201,1.2427
1983,11,3,2,165,2.9187
1983,11,3,3,131,3.2742
1983,11,3,4,104,2.0407
1983,11,3,5,74,3.3714
1983,12,1,1,479,-3.9620
1983,12,1,2,301,-2.4346
1983,12,1,3,217,-0.4702
1983,12,1,4,243,-1.5605
1983,12,1,5,443,-0.1939
1983,12,2,1,232,-2.7071
1983,12,2,2,130,-2.4459
1983,12,2,3,101,-0.9877
1983,12,2,4,107,-0.2072
1983,12,2,5,90,-0.6936
1983,12,3,1,205,-1.1199
1983,12,3,2,159,-1.2122
1983,12,3,3,134,0.2274
1983,12,3,4,108,-1.1356
1983,12,3,5,72,-0.6328
1984,1,1,1,501,-1.6154
1984,1,1,2,305,-1.4131
1984,1,1,3,227,-0.7663
1984,1,1,4,262,0.2721
1984,1,1,5,439,1.9131
1984,1,2,1,236,-4.8794
1984,1,2,2,123,-1.4276
1984,1,2,3,110,-2.2246
1984,1,2,4,97,-2.5919
1984,1,2,5,89,0.4894
1984,1,3,1,199,-5.4989
1984,1,3,2,166,-0.5762
1984,1,3,3,127,0.9021
1984,1,3,4,114,0.9446
1984,1,3,5,74,1.9785
1984,2,1,1,517,-7.6418
1984,2,1,2,285,-7.3897
1984,2,1,3,259,-6.4489
1984,2,1,4,231,-5.5629
1984,2,1,5,427,-6.0086
1984,2,2,1,245,-6.5195
1984,2,2,2,106,-5.1250
1984,2,2,3,118,-3.8402
1984,2,2,4,91,-4.4227
1984,2,2,5,93,-3.8050
1984,2,3,1,187,-3.6278
1984,2,3,2,162,-3.8846
1984,2,3,3,135,-4.7700
1984,2,3,4,111,-2.0335
1984,2,3,5,79,-3.3838
1984,3,1,1,558,-0.9576
1984,3,1,2,276,0.5008
1984,3,1,3,277,-0.1611
1984,3,1,4,272,1.3658
1984,3,1,5,414,1.9362
1984,3,2,1,228,0.0534
1984,3,2,2,122,-0.5482
1984,3,2,3,119,1.6248
1984,3,2,4,101,0.5715
1984,3,2,5,90,2.0302
1984,3,3,1,194,1.4421
1984,3,3,2,157,1.7909
1984,3,3,3,133,2.6769
1984,3,3,4,112,0.8734
1984,3,3,5,76,0.3563
1984,4,1,1,592,-3.1329
1984,4,1,2,273,-1.0471
1984,4,1,3,297,-0.6858
1984,4,1,4,286,-1.0925
1984,4,1,5,434,-1.5386
1984,4,2,1,213,1.2218
