year,month,rank_ME,rank_OP,nstocks,ret_vw
1984,12,1,5,127,1.3640
1984,12,2,1,156,2.2908
1984,12,2,2,100,1.6827
1984,12,2,3,83,2.0551
1984,12,2,4,52,4.3904
1984,12,2,5,57,2.9101
1984,12,3,1,115,2.2445
1984,12,3,2,95,3.0582
1984,12,3,3,102,2.2853
1984,12,3,4,123,1.6744
1984,12,3,5,112,1.4205
1985,1,1,1,376,14.5202
1985,1,1,2,205,10.4111
1985,1,1,3,117,11.7079
1985,1,1,4,129,7.4418
1985,1,1,5,126,6.8156
1985,1,2,1,156,13.1510
1985,1,2,2,100,9.3912
1985,1,2,3,82,10.0703
1985,1,2,4,52,9.5968
1985,1,2,5,57,6.1101
1985,1,3,1,115,11.7387
1985,1,3,2,95,9.9116
1985,1,3,3,101,8.6610
1985,1,3,4,122,6.6837
1985,1,3,5,112,4.5183
1985,2,1,1,373,4.3134
1985,2,1,2,203,3.6544
1985,2,1,3,118,2.9267
1985,2,1,4,128,3.5125
1985,2,1,5,126,2.3169
1985,2,2,1,154,2.0495
1985,2,2,2,100,2.3200
1985,2,2,3,81,2.2860
1985,2,2,4,52,2.4495
1985,2,2,5,57,0.3956
1985,2,3,1,115,-0.6592
1985,2,3,2,94,1.7843
1985,2,3,3,101,0.4528
1985,2,3,4,122,3.3870
1985,2,3,5,111,2.0020
1985,3,1,1,371,-3.1534
1985,3,1,2,201,-1.0180
1985,3,1,3,115,-0.9858
1985,3,1,4,125,-0.4940
1985,3,1,5,126,1.5945
1985,3,2,1,153,-2.8642
1985,3,2,2,99,-2.9599
1985,3,2,3,79,-1.8159
1985,3,2,4,52,0.4455
1985,3,2,5,57,3.1528
1985,3,3,1,114,-2.9082
1985,3,3,2,94,0.1480
1985,3,3,3,101,-1.8403
1985,3,3,4,122,0.0587
1985,3,3,5,111,3.9420
1985,4,1,1,370,-2.2645
1985,4,1,2,199,-0.3932
1985,4,1,3,114,-0.7444
1985,4,1,4,125,-0.9994
1985,4,1,5,125,0.4036
1985,4,2,1,152,-2.7371
1985,4,2,2,99,-1.9006
1985,4,2,3,79,-0.1137
1985,4,2,4,52,-0.0466
1985,4,2,5,57,2.3907
1985,4,3,1,114,-2.1590
1985,4,3,2,94,-2.6450
1985,4,3,3,101,-1.5484
1985,4,3,4,122,0.2734
1985,4,3,5,111,2.0080
1985,5,1,1,368,2.2609
1985,5,1,2,196,2.7880
1985,5,1,3,113,4.1393
1985,5,1,4,124,4.3804
1985,5,1,5,123,3.3500
1985,5,2,1,152,5.5220
1985,5,2,2,98,4.1327
1985,5,2,3,79,3.1963
1985,5,2,4,52,3.9373
1985,5,2,5,57,4.5242
1985,5,3,1,114,6.2925
1985,5,3,2,94,8.2520
1985,5,3,3,101,6.0677
1985,5,3,4,122,5.2942
1985,5,3,5,111,5.0525
1985,6,1,1,367,0.7302
1985,6,1,2,194,0.7124
1985,6,1,3,111,1.7587
1985,6,1,4,123,0.7694
1985,6,1,5,122,1.2531
1985,6,2,1,151,1.3523
1985,6,2,2,95,0.9561
1985,6,2,3,77,1.2017
1985,6,2,4,52,2.1865
1985,6,2,5,56,4.6729
1985,6,3,1,114,2.1669
1985,6,3,2,94,3.0343
1985,6,3,3,101,-0.2454
1985,6,3,4,122,1.5392
1985,6,3,5,111,2.9143
1985,7,1,1,360,3.1674
1985,7,1,2,182,4.8432
1985,7,1,3,149,3.0983
1985,7,1,4,121,1.1489
1985,7,1,5,135,0.5184
1985,7,2,1,130,2.3624
1985,7,2,2,97,3.9422
1985,7,2,3,80,2.5012
1985,7,2,4,81,0.8002
1985,7,2,5,54,2.2250
1985,7,3,1,119,-0.4124
1985,7,3,2,115,2.2031
1985,7,3,3,106,1.2622
1985,7,3,4,118,-0.9147
1985,7,3,5,122,-1.8370
1985,8,1,1,357,-2.1919
1985,8,1,2,182,-0.6619
1985,8,1,3,149,0.9166
1985,8,1,4,120,1.2555
1985,8,1,5,134,0.8597
1985,8,2,1,130,-2.1787
1985,8,2,2,97,-1.1736
1985,8,2,3,80,-0.8785
1985,8,2,4,81,1.3900
1985,8,2,5,54,1.0365
1985,8,3,1,119,-1.5576
1985,8,3,2,115,-1.8695
1985,8,3,3,106,0.0703
1985,8,3,4,118,0.0514
1985,8,3,5,121,1.2213
1985,9,1,1,358,-5.9998
1985,9,1,2,180,-5.1540
1985,9,1,3,146,-3.3938
1985,9,1,4,119,-3.5524
1985,9,1,5,132,-2.6570
1985,9,2,1,128,-6.1409
1985,9,2,2,97,-4.5063
1985,9,2,3,80,-4.0126
1985,9,2,4,80,-3.0862
1985,9,2,5,54,-5.3000
1985,9,3,1,119,-6.2518
1985,9,3,2,115,-4.2041
1985,9,3,3,104,-1.6810
1985,9,3,4,117,-2.8448
1985,9,3,5,121,-2.5133
1985,10,1,1,356,1.0329
1985,10,1,2,179,4.4141
1985,10,1,3,144,4.3820
1985,10,1,4,118,1.5369
1985,10,1,5,130,3.4119
1985,10,2,1,128,4.7684
1985,10,2,2,97,2.8294
1985,10,2,3,80,5.0041
1985,10,2,4,80,1.6133
1985,10,2,5,54,2.7827
1985,10,3,1,117,3.6298
1985,10,3,2,113,3.9552
1985,10,3,3,104,3.5607
1985,10,3,4,117,4.6129
1985,10,3,5,119,5.3950
1985,11,1,1,350,6.7178
1985,11,1,2,179,5.1983
1985,11,1,3,142,4.6178
1985,11,1,4,118,5.8164
1985,11,1,5,128,4.4669
1985,11,2,1,126,6.5697
1985,11,2,2,96,7.2873
1985,11,2,3,80,5.0908
1985,11,2,4,78,6.0316
1985,11,2,5,54,8.6402
1985,11,3,1,117,7.7579
1985,11,3,2,113,8.3317
1985,11,3,3,103,8.0003
1985,11,3,4,117,6.1873
1985,11,3,5,119,4.5805
1985,12,1,1,347,4.4813
1985,12,1,2,177,4.4519
1985,12,1,3,141,4.2844
1985,12,1,4,118,3.9895
1985,12,1,5,127,5.2685
1985,12,2,1,124,4.7374
1985,12,2,2,96,4.0470
1985,12,2,3,79,5.7619
1985,12,2,4,77,3.6468
1985,12,2,5,53,1.8954
1985,12,3,1,117,4.0564
1985,12,3,2,113,6.5067
1985,12,3,3,102,5.0754
1985,12,3,4,115,4.5368
1985,12,3,5,119,2.4386
1986,1,1,1,347,1.8196
1986,1,1,2,174,1.4739
1986,1,1,3,141,0.8655
1986,1,1,4,118,3.2906
1986,1,1,5,125,0.2971
1986,1,2,1,122,1.4311
1986,1,2,2,95,2.2202
1986,1,2,3,79,-0.9767
1986,1,2,4,76,0.1006
1986,1,2,5,53,2.2875
1986,1,3,1,116,1.6128
1986,1,3,2,112,-0.0802
1986,1,3,3,102,0.9297
1986,1,3,4,114,1.0822
1986,1,3,5,118,0.2208
1986,2,1,1,345,6.1722
1986,2,1,2,174,7.5528
1986,2,1,3,139,6.0272
1986,2,1,4,118,5.9123
1986,2,1,5,124,6.1699
1986,2,2,1,120,8.0261
1986,2,2,2,94,6.9548
1986,2,2,3,79,6.7235
1986,2,2,4,76,7.7761
1986,2,2,5,53,6.8888
1986,2,3,1,116,7.3265
1986,2,3,2,111,6.0238
1986,2,3,3,101,9.8122
1986,2,3,4,114,7.2184
1986,2,3,5,118,7.8819
1986,3,1,1,345,5.1308
1986,3,1,2,174,5.7384
1986,3,1,3,138,6.3208
1986,3,1,4,118,3.1538
1986,3,1,5,124,4.0195
1986,3,2,1,120,3.3159
1986,3,2,2,94,7.1371
1986,3,2,3,78,7.3706
1986,3,2,4,76,5.1239
1986,3,2,5,53,5.6774
1986,3,3,1,115,5.5692
1986,3,3,2,111,3.7145
1986,3,3,3,101,6.3031
1986,3,3,4,114,6.1983
1986,3,3,5,117,5.3317
1986,4,1,1,345,1.9226
1986,4,1,2,172,0.5159
1986,4,1,3,136,0.5474
1986,4,1,4,117,1.3285
1986,4,1,5,125,1.2419
1986,4,2,1,119,1.6470
1986,4,2,2,93,-0.4557
1986,4,2,3,78,-0.9052
1986,4,2,4,75,1.6572
1986,4,2,5,53,-0.6596
1986,4,3,1,114,0.1904
1986,4,3,2,110,0.3875
1986,4,3,3,101,-2.0092
1986,4,3,4,114,-0.2685
1986,4,3,5,117,-1.6210
1986,5,1,1,341,3.6467
1986,5,1,2,171,2.8304
1986,5,1,3,137,4.9190
1986,5,1,4,114,4.1475
1986,5,1,5,122,3.7755
1986,5,2,1,118,3.7470
1986,5,2,2,93,4.8250
1986,5,2,3,77,4.9629
1986,5,2,4,75,2.2953
1986,5,2,5,53,2.9542
1986,5,3,1,114,6.2012
1986,5,3,2,110,3.2467
1986,5,3,3,99,6.0677
1986,5,3,4,114,6.3203
1986,5,3,5,114,5.9697
1986,6,1,1,338,0.2509
1986,6,1,2,171,1.6297
1986,6,1,3,136,1.6877
1986,6,1,4,111,1.6287
1986,6,1,5,122,1.7682
1986,6,2,1,118,-0.6690
1986,6,2,2,93,0.0133
1986,6,2,3,76,-0.2057
1986,6,2,4,75,0.6776
1986,6,2,5,53,3.4241
1986,6,3,1,114,-0.0925
1986,6,3,2,110,-0.3348
1986,6,3,3,98,1.9360
1986,6,3,4,112,2.9697
1986,6,3,5,113,2.4836
1986,7,1,1,409,-9.3534
1986,7,1,2,185,-6.2632
1986,7,1,3,162,-6.7312
1986,7,1,4,125,-7.5388
1986,7,1,5,143,-4.7651
1986,7,2,1,161,-10.5683
1986,7,2,2,88,-8.2470
1986,7,2,3,78,-8.4334
1986,7,2,4,81,-5.9164
1986,7,2,5,48,-5.4993
1986,7,3,1,114,-7.9480
1986,7,3,2,115,-7.9589
1986,7,3,3,102,-6.6673
1986,7,3,4,98,-4.3783
1986,7,3,5,129,-1.0770
1986,8,1,1,404,0.6792
1986,8,1,2,184,0.7142
1986,8,1,3,162,3.0894
1986,8,1,4,121,2.6104
1986,8,1,5,139,2.3140
1986,8,2,1,161,3.7165
1986,8,2,2,88,1.5785
1986,8,2,3,78,5.9369
1986,8,2,4,81,5.2647
1986,8,2,5,47,4.6820
1986,8,3,1,114,4.5840
1986,8,3,2,114,5.3356
1986,8,3,3,102,5.9992
1986,8,3,4,98,6.3656
1986,8,3,5,129,10.4986
1986,9,1,1,401,-5.7194
1986,9,1,2,184,-5.2660
1986,9,1,3,161,-4.1257
1986,9,1,4,120,-1.5774
1986,9,1,5,137,-4.4746
1986,9,2,1,161,-7.3164
1986,9,2,2,87,-4.6698
1986,9,2,3,77,-2.4455
1986,9,2,4,80,-4.1654
1986,9,2,5,47,-6.3425
1986,9,3,1,113,-9.8484
1986,9,3,2,113,-6.4351
1986,9,3,3,102,-9.4778
1986,9,3,4,98,-8.2877
1986,9,3,5,129,-6.4030
1986,10,1,1,399,2.4296
1986,10,1,2,182,2.5257
1986,10,1,3,161,2.7752
1986,10,1,4,119,0.7803
1986,10,1,5,137,4.1429
1986,10,2,1,159,3.6337
1986,10,2,2,87,4.2677
1986,10,2,3,77,3.5579
1986,10,2,4,78,3.9673
1986,10,2,5,47,4.6159
1986,10,3,1,113,6.7963
1986,10,3,2,112,2.5162
1986,10,3,3,101,7.6205
1986,10,3,4,98,6.3404
1986,10,3,5,129,5.5589
1986,11,1,1,391,0.4797
1986,11,1,2,180,0.4799
1986,11,1,3,159,0.1185
1986,11,1,4,118,0.8337
1986,11,1,5,137,0.7602
1986,11,2,1,159,0.8484
1986,11,2,2,86,0.1651
1986,11,2,3,76,1.7254
1986,11,2,4,78,0.9351
1986,11,2,5,47,0.9204
1986,11,3,1,113,1.0367
1986,11,3,2,110,1.8445
1986,11,3,3,99,3.7809
1986,11,3,4,98,2.6669
1986,11,3,5,128,2.2913
1986,12,1,1,389,-1.0877
1986,12,1,2,178,-1.9449
1986,12,1,3,155,-2.5971
1986,12,1,4,118,-1.7848
1986,12,1,5,136,-3.2324
1986,12,2,1,157,-2.9437
1986,12,2,2,86,-1.0066
1986,12,2,3,75,-1.4842
1986,12,2,4,78,-2.1963
1986,12,2,5,47,-1.9501
1986,12,3,1,113,-3.6126
1986,12,3,2,110,-3.3242
1986,12,3,3,96,-1.5383
1986,12,3,4,98,-2.5801
1986,12,3,5,128,-2.2460
1987,1,1,1,376,10.9370
1987,1,1,2,176,9.7475
1987,1,1,3,153,7.8569
1987,1,1,4,115,8.5080
1987,1,1,5,132,13.0939
1987,1,2,1,153,12.8533
1987,1,2,2,86,10.2905
1987,1,2,3,73,13.5594
1987,1,2,4,78,9.1945
1987,1,2,5,46,10.3755
1987,1,3,1,112,12.7134
1987,1,3,2,107,10.9023
1987,1,3,3,95,16.7856
1987,1,3,4,98,13.7326
1987,1,3,5,127,12.7692
1987,2,1,1,373,9.4952
1987,2,1,2,174,7.8904
1987,2,1,3,152,6.1461
1987,2,1,4,114,6.3561
1987,2,1,5,131,6.9840
1987,2,2,1,152,8.2223
1987,2,2,2,84,8.0343
1987,2,2,3,72,5.8045
1987,2,2,4,78,4.8380
1987,2,2,5,45,3.3407
1987,2,3,1,112,8.9553
1987,2,3,2,106,7.7968
1987,2,3,3,94,6.6199
1987,2,3,4,98,3.2107
1987,2,3,5,127,-0.2034
1987,3,1,1,372,1.9007
1987,3,1,2,174,4.3703
1987,3,1,3,151,4.4382
1987,3,1,4,114,1.6604
1987,3,1,5,131,4.3226
1987,3,2,1,152,1.0836
1987,3,2,2,84,2.0864
1987,3,2,3,72,3.0792
1987,3,2,4,77,3.3520
1987,3,2,5,45,1.6639
1987,3,3,1,112,2.2469
1987,3,3,2,106,3.2419
1987,3,3,3,94,1.1640
1987,3,3,4,97,2.7506
1987,3,3,5,126,4.8976
1987,4,1,1,366,-2.1605
1987,4,1,2,173,-2.5662
1987,4,1,3,149,-2.0399
1987,4,1,4,113,-1.4618
1987,4,1,5,130,-1.8446
1987,4,2,1,151,-3.9874
1987,4,2,2,84,-4.1542
1987,4,2,3,72,-2.1871
1987,4,2,4,77,-3.7441
1987,4,2,5,45,-4.4811
1987,4,3,1,112,-1.0637
1987,4,3,2,106,-0.3778
1987,4,3,3,93,-1.0236
1987,4,3,4,97,-1.7172
1987,4,3,5,126,-1.1305
1987,5,1,1,366,0.8909
1987,5,1,2,171,1.2914
1987,5,1,3,146,-0.5787
1987,5,1,4,111,1.2611
1987,5,1,5,127,-0.4237
1987,5,2,1,151,0.0853
1987,5,2,2,83,0.2902
1987,5,2,3,72,2.2267
1987,5,2,4,77,-0.6248
1987,5,2,5,45,-0.6168
1987,5,3,1,112,3.1427
1987,5,3,2,106,0.5472
1987,5,3,3,92,0.5909
1987,5,3,4,97,1.2929
1987,5,3,5,125,0.6511
1987,6,1,1,365,1.3661
1987,6,1,2,170,2.1996
1987,6,1,3,146,2.9309
1987,6,1,4,111,5.9860
1987,6,1,5,127,2.0482
1987,6,2,1,151,5.2407
1987,6,2,2,82,4.4343
1987,6,2,3,70,4.8593
1987,6,2,4,77,3.8840
1987,6,2,5,45,4.0660
1987,6,3,1,112,4.6496
1987,6,3,2,106,4.4487
1987,6,3,3,92,4.9943
1987,6,3,4,97,4.7343
1987,6,3,5,125,5.6078
1987,7,1,1,372,2.8541
1987,7,1,2,161,4.2267
1987,7,1,3,127,5.8627
1987,7,1,4,125,3.9842
1987,7,1,5,144,4.0405
1987,7,2,1,138,3.5985
1987,7,2,2,84,4.2047
1987,7,2,3,63,5.5925
1987,7,2,4,76,4.9455
1987,7,2,5,50,3.1516
1987,7,3,1,115,7.0148
1987,7,3,2,107,6.3463
1987,7,3,3,101,6.6283
1987,7,3,4,113,3.2923
1987,7,3,5,103,4.0425
1987,8,1,1,369,2.1919
1987,8,1,2,161,2.8079
1987,8,1,3,126,3.8955
1987,8,1,4,125,1.8398
1987,8,1,5,143,1.8546
1987,8,2,1,137,4.1720
1987,8,2,2,83,2.6634
1987,8,2,3,63,6.5104
1987,8,2,4,75,1.1914
1987,8,2,5,50,4.3542
1987,8,3,1,115,3.9895
1987,8,3,2,107,3.2046
1987,8,3,3,100,3.7726
1987,8,3,4,112,4.4766
1987,8,3,5,103,2.3201
1987,9,1,1,366,-1.6429
1987,9,1,2,161,-0.1194
1987,9,1,3,125,1.6951
1987,9,1,4,123,0.4024
1987,9,1,5,142,-0.4435
1987,9,2,1,136,-3.5223
1987,9,2,2,83,0.7460
1987,9,2,3,62,-0.3034
1987,9,2,4,75,-1.7341
1987,9,2,5,50,0.3313
1987,9,3,1,115,-3.2584
1987,9,3,2,105,-0.8351
1987,9,3,3,100,-0.8705
1987,9,3,4,112,-3.0101
1987,9,3,5,103,-3.4691
1987,10,1,1,361,-30.2149
1987,10,1,2,157,-26.5997
1987,10,1,3,125,-30.2930
1987,10,1,4,123,-23.8377
1987,10,1,5,141,-27.8555
1987,10,2,1,135,-33.1715
1987,10,2,2,82,-28.2711
1987,10,2,3,62,-28.6655
1987,10,2,4,75,-20.7002
1987,10,2,5,50,-22.4350
1987,10,3,1,115,-26.0814
1987,10,3,2,105,-25.1641
1987,10,3,3,100,-23.5439
1987,10,3,4,112,-16.6921
1987,10,3,5,101,-19.5533
1987,11,1,1,359,-6.7963
1987,11,1,2,156,-3.5290
1987,11,1,3,124,-1.9781
1987,11,1,4,122,-2.4139
1987,11,1,5,140,-2.2823
1987,11,2,1,135,-4.1723
1987,11,2,2,82,-4.7579
1987,11,2,3,61,-3.2352
1987,11,2,4,75,-1.4435
1987,11,2,5,49,-2.4057
1987,11,3,1,113,-8.8024
1987,11,3,2,104,-8.8015
1987,11,3,3,100,-7.3526
1987,11,3,4,112,-9.0979
1987,11,3,5,101,-5.4207
1987,12,1,1,353,4.1403
1987,12,1,2,155,5.2889
1987,12,1,3,122,6.1623
1987,12,1,4,120,4.9652
1987,12,1,5,139,4.7109
1987,12,2,1,132,12.7162
1987,12,2,2,81,9.0786
1987,12,2,3,61,10.3116
1987,12,2,4,75,6.7847
1987,12,2,5,49,3.8430
1987,12,3,1,112,10.8286
1987,12,3,2,104,10.6909
1987,12,3,3,99,9.9635
1987,12,3,4,112,5.5561
1987,12,3,5,101,4.9583
1988,1,1,1,350,5.3708
1988,1,1,2,155,4.6145
1988,1,1,3,122,3.8879
1988,1,1,4,120,4.2058
1988,1,1,5,139,6.1441
1988,1,2,1,131,-0.3442
1988,1,2,2,80,4.1289
1988,1,2,3,60,4.3957
1988,1,2,4,74,4.1057
1988,1,2,5,49,3.8905
1988,1,3,1,112,1.2927
1988,1,3,2,103,2.7361
1988,1,3,3,99,1.3236
1988,1,3,4,112,5.1525
1988,1,3,5,101,8.3415
1988,2,1,1,350,6.8397
1988,2,1,2,155,7.6037
1988,2,1,3,120,11.2709
1988,2,1,4,119,7.1997
1988,2,1,5,137,6.3736
1988,2,2,1,129,11.0869
1988,2,2,2,79,9.6992
1988,2,2,3,60,9.9944
1988,2,2,4,74,6.4681
1988,2,2,5,49,8.2006
1988,2,3,1,112,7.2219
1988,2,3,2,102,7.5387
1988,2,3,3,99,5.3300
1988,2,3,4,112,3.9230
1988,2,3,5,101,3.9539
1988,3,1,1,347,5.6592
1988,3,1,2,154,5.6947
1988,3,1,3,119,5.5519
1988,3,1,4,118,4.3304
1988,3,1,5,136,7.1675
1988,3,2,1,130,2.7362
1988,3,2,2,78,3.6217
1988,3,2,3,60,4.5601
1988,3,2,4,74,0.8956
1988,3,2,5,48,2.7166
1988,3,3,1,112,-2.2451
1988,3,3,2,102,-3.0760
1988,3,3,3,99,-2.8211
1988,3,3,4,112,-3.2590
1988,3,3,5,101,-1.1411
1988,4,1,1,346,2.1681
1988,4,1,2,151,2.8326
1988,4,1,3,118,3.2127
1988,4,1,4,118,2.2535
1988,4,1,5,136,2.9000
1988,4,2,1,130,0.3865
1988,4,2,2,78,0.2031
1988,4,2,3,59,2.6253
1988,4,2,4,72,2.5176
1988,4,2,5,48,3.9705
1988,4,3,1,112,0.0129
1988,4,3,2,101,0.3540
1988,4,3,3,98,0.0608
1988,4,3,4,111,2.0506
1988,4,3,5,101,1.1550
1988,5,1,1,340,-1.8580
1988,5,1,2,150,-0.7918
1988,5,1,3,116,1.4632
1988,5,1,4,117,-0.8986
1988,5,1,5,136,-1.4097
1988,5,2,1,130,-0.4826
1988,5,2,2,78,-0.9733
1988,5,2,3,59,-0.5970
1988,5,2,4,71,-1.5115
1988,5,2,5,47,-0.5864
1988,5,3,1,111,-0.8891
1988,5,3,2,101,-0.2341
1988,5,3,3,97,-0.3814
1988,5,3,4,111,0.9318
1988,5,3,5,101,0.7569
1988,6,1,1,332,4.9387
1988,6,1,2,148,7.4646
1988,6,1,3,112,7.7098
1988,6,1,4,117,7.8947
1988,6,1,5,134,6.7547
1988,6,2,1,129,7.9829
1988,6,2,2,78,8.4310
1988,6,2,3,57,6.6882
1988,6,2,4,71,5.4640
1988,6,2,5,47,6.1819
1988,6,3,1,111,7.1240
1988,6,3,2,101,6.6691
1988,6,3,3,97,5.4494
1988,6,3,4,111,3.2951
1988,6,3,5,100,3.2122
1988,7,1,1,339,-1.3774
1988,7,1,2,171,-0.5714
1988,7,1,3,144,-0.5998
1988,7,1,4,137,0.5077
1988,7,1,5,174,-0.0458
1988,7,2,1,148,-1.9504
1988,7,2,2,104,0.3273
1988,7,2,3,73,-0.5677
1988,7,2,4,71,-0.9703
1988,7,2,5,60,-0.5685
1988,7,3,1,107,-3.2210
1988,7,3,2,107,-1.0265
1988,7,3,3,109,-1.6291
1988,7,3,4,100,0.3806
1988,7,3,5,111,0.6600
1988,8,1,1,338,-1.9079
1988,8,1,2,169,-2.4058
1988,8,1,3,143,-3.0363
1988,8,1,4,136,0.3647
1988,8,1,5,168,-1.5039
1988,8,2,1,147,-3.5663
1988,8,2,2,104,-1.9713
1988,8,2,3,72,-2.6703
1988,8,2,4,70,0.4621
1988,8,2,5,60,-3.1358
1988,8,3,1,107,-5.6603
1988,8,3,2,107,-2.0018
1988,8,3,3,109,-3.3694
1988,8,3,4,100,-3.2311
1988,8,3,5,110,-2.5015
1988,9,1,1,334,1.4262
1988,9,1,2,168,3.1386
1988,9,1,3,141,1.6401
1988,9,1,4,136,4.1756
1988,9,1,5,165,2.7214
1988,9,2,1,144,2.9164
1988,9,2,2,104,2.5891
1988,9,2,3,72,2.4648
1988,9,2,4,69,2.8513
1988,9,2,5,59,2.7645
1988,9,3,1,107,4.4673
1988,9,3,2,107,5.3868
1988,9,3,3,109,4.8472
1988,9,3,4,100,3.7545
1988,9,3,5,109,2.9271
1988,10,1,1,332,-3.3746
1988,10,1,2,168,0.1580
1988,10,1,3,141,-0.6475
1988,10,1,4,136,-1.0070
1988,10,1,5,162,-1.0143
1988,10,2,1,143,-0.3082
1988,10,2,2,103,1.7392
1988,10,2,3,71,-0.3865
1988,10,2,4,68,0.5287
1988,10,2,5,59,-0.4893
1988,10,3,1,107,0.3120
1988,10,3,2,107,1.8222
1988,10,3,3,108,2.7601
1988,10,3,4,100,5.2627
1988,10,3,5,109,2.1239
1988,11,1,1,329,-3.1092
1988,11,1,2,166,-3.2704
1988,11,1,3,139,-3.0897
1988,11,1,4,136,-1.4779
1988,11,1,5,161,-1.5876
1988,11,2,1,143,-3.0335
1988,11,2,2,101,-2.8209
1988,11,2,3,71,-1.9965
1988,11,2,4,67,-3.1071
1988,11,2,5,58,-0.6937
1988,11,3,1,107,-2.4173
1988,11,3,2,106,-1.9953
1988,11,3,3,107,-0.5400
1988,11,3,4,100,-1.1901
1988,11,3,5,109,-1.7075
1988,12,1,1,327,3.6167
1988,12,1,2,162,5.8395
1988,12,1,3,138,3.1446
1988,12,1,4,134,2.1368
1988,12,1,5,159,3.7178
1988,12,2,1,142,3.8606
1988,12,2,2,99,4.8639
1988,12,2,3,71,3.2841
1988,12,2,4,67,2.3976
1988,12,2,5,56,3.2346
1988,12,3,1,107,3.6830
1988,12,3,2,106,2.3427
1988,12,3,3,107,2.3335
1988,12,3,4,99,1.7508
1988,12,3,5,109,1.4584
1989,1,1,1,322,3.7708
1989,1,1,2,161,5.5016
1989,1,1,3,137,3.8474
1989,1,1,4,132,5.1426
1989,1,1,5,159,4.5871
1989,1,2,1,141,4.1543
1989,1,2,2,98,4.8396
1989,1,2,3,71,6.1643
1989,1,2,4,67,3.2246
1989,1,2,5,56,3.8617
1989,1,3,1,107,6.8018
1989,1,3,2,106,5.5223
1989,1,3,3,107,8.0835
1989,1,3,4,97,6.4852
1989,1,3,5,108,5.8821
1989,2,1,1,320,0.9625
1989,2,1,2,160,2.3211
1989,2,1,3,135,0.8106
1989,2,1,4,132,0.5054
1989,2,1,5,157,1.1131
1989,2,2,1,141,1.6126
1989,2,2,2,97,-0.0388
1989,2,2,3,71,2.8388
1989,2,2,4,66,0.7907
1989,2,2,5,56,0.6219
1989,2,3,1,107,-2.5513
1989,2,3,2,106,-2.1143
1989,2,3,3,106,-2.1349
1989,2,3,4,97,-2.1491
1989,2,3,5,107,-2.9676
1989,3,1,1,316,3.3698
1989,3,1,2,158,2.3278
1989,3,1,3,134,3.7170
1989,3,1,4,131,2.0771
1989,3,1,5,156,2.0371
1989,3,2,1,141,3.2430
1989,3,2,2,97,3.1010
1989,3,2,3,70,2.3048
1989,3,2,4,66,2.3254
1989,3,2,5,56,1.7848
1989,3,3,1,107,1.2129
1989,3,3,2,106,1.6176
1989,3,3,3,106,2.7124
1989,3,3,4,97,2.5554
1989,3,3,5,107,0.6645
1989,4,1,1,316,3.4998
1989,4,1,2,157,4.4227
1989,4,1,3,134,1.1545
1989,4,1,4,130,1.2449
1989,4,1,5,154,4.5667
1989,4,2,1,139,5.4783
1989,4,2,2,97,4.4621
1989,4,2,3,69,4.4646
1989,4,2,4,66,3.4110
1989,4,2,5,56,5.0675
1989,4,3,1,107,6.4223
1989,4,3,2,105,5.4628
1989,4,3,3,106,6.5552
1989,4,3,4,97,5.3534
1989,4,3,5,106,2.7365
1989,5,1,1,315,3.0983
1989,5,1,2,155,2.5233
1989,5,1,3,132,4.0185
1989,5,1,4,129,3.5490
1989,5,1,5,154,5.2046
1989,5,2,1,138,3.8974
1989,5,2,2,97,3.9722
1989,5,2,3,68,3.5918
1989,5,2,4,66,6.1600
1989,5,2,5,56,6.1889
1989,5,3,1,107,5.6321
1989,5,3,2,105,5.2306
1989,5,3,3,106,4.3721
1989,5,3,4,97,3.1411
1989,5,3,5,106,3.2703
1989,6,1,1,313,-1.0861
1989,6,1,2,152,-1.9652
1989,6,1,3,130,0.8229
1989,6,1,4,126,-1.9108
1989,6,1,5,155,0.8016
1989,6,2,1,137,-1.6282
1989,6,2,2,96,-1.1181
1989,6,2,3,68,-0.7582
1989,6,2,4,65,1.0615
1989,6,2,5,56,0.0987
1989,6,3,1,106,-1.6534
1989,6,3,2,105,-1.2593
1989,6,3,3,106,-1.1072
1989,6,3,4,96,-0.6839
1989,6,3,5,106,1.0572
1989,7,1,1,395,3.4577
1989,7,1,2,190,1.7487
1989,7,1,3,96,3.6946
1989,7,1,4,148,2.7717
1989,7,1,5,179,1.1221
1989,7,2,1,144,3.9043
1989,7,2,2,88,3.8874
1989,7,2,3,70,4.3895
1989,7,2,4,74,3.0495
1989,7,2,5,58,4.9900
1989,7,3,1,104,8.8631
1989,7,3,2,106,9.8276
1989,7,3,3,114,9.4047
1989,7,3,4,109,7.2723
1989,7,3,5,105,7.6636
1989,8,1,1,393,0.4070
1989,8,1,2,189,2.0469
1989,8,1,3,96,0.6160
1989,8,1,4,147,1.6078
1989,8,1,5,178,0.9037
1989,8,2,1,144,3.5853
1989,8,2,2,88,2.3910
1989,8,2,3,70,2.0086
1989,8,2,4,74,4.0713
1989,8,2,5,58,3.2541
1989,8,3,1,102,2.2087
1989,8,3,2,105,1.4712
1989,8,3,3,112,1.3336
1989,8,3,4,109,2.0629
1989,8,3,5,105,2.3351
1989,9,1,1,392,-0.0838
1989,9,1,2,188,-0.9571
1989,9,1,3,96,0.5042
1989,9,1,4,146,-0.5829
1989,9,1,5,178,-1.2537
1989,9,2,1,142,0.8877
