year,month,rank_ME,rank_BMJ,nstocks,ret_vw
1995,8,3,2,195,0.0208
1995,8,3,3,153,-0.3826
1995,8,3,4,110,0.3955
1995,8,3,5,85,1.0617
1995,9,1,1,665,4.5791
1995,9,1,2,400,1.8126
1995,9,1,3,476,0.5646
1995,9,1,4,562,1.4004
1995,9,1,5,850,1.8295
1995,9,2,1,314,3.1966
1995,9,2,2,203,0.8846
1995,9,2,3,192,0.5555
1995,9,2,4,162,0.5223
1995,9,2,5,97,0.7558
1995,9,3,1,328,4.7196
1995,9,3,2,195,3.3684
1995,9,3,3,152,0.9744
1995,9,3,4,110,2.9786
1995,9,3,5,85,5.8116
1995,10,1,1,662,-6.1412
1995,10,1,2,399,-5.9608
1995,10,1,3,476,-5.0950
1995,10,1,4,555,-5.0383
1995,10,1,5,841,-6.0017
1995,10,2,1,310,-5.4787
1995,10,2,2,203,-6.2369
1995,10,2,3,192,-7.6303
1995,10,2,4,162,-7.0870
1995,10,2,5,97,-4.6091
1995,10,3,1,328,0.7781
1995,10,3,2,193,-1.5545
1995,10,3,3,151,-0.1741
1995,10,3,4,109,-3.1096
1995,10,3,5,85,0.8482
1995,11,1,1,656,2.2804
1995,11,1,2,398,1.9274
1995,11,1,3,473,1.5147
1995,11,1,4,550,1.4231
1995,11,1,5,833,0.3173
1995,11,2,1,308,5.8443
1995,11,2,2,202,3.5406
1995,11,2,3,192,5.2509
1995,11,2,4,161,3.8339
1995,11,2,5,96,4.6179
1995,11,3,1,326,3.3854
1995,11,3,2,193,5.2855
1995,11,3,3,151,4.6082
1995,11,3,4,109,3.1009
1995,11,3,5,85,1.1550
1995,12,1,1,654,3.1823
1995,12,1,2,396,2.8184
1995,12,1,3,467,1.9243
1995,12,1,4,544,0.3058
1995,12,1,5,823,0.8275
1995,12,2,1,307,3.0595
1995,12,2,2,201,0.9649
1995,12,2,3,191,1.9857
1995,12,2,4,160,1.9809
1995,12,2,5,96,2.2343
1995,12,3,1,324,-0.2133
1995,12,3,2,192,3.3786
1995,12,3,3,151,2.8062
1995,12,3,4,109,2.3501
1995,12,3,5,85,4.1869
1996,1,1,1,655,0.7875
1996,1,1,2,394,2.6064
1996,1,1,3,461,0.3911
1996,1,1,4,536,1.0364
1996,1,1,5,816,2.1773
1996,1,2,1,306,-0.8518
1996,1,2,2,201,-0.5414
1996,1,2,3,191,0.7463
1996,1,2,4,160,0.7382
1996,1,2,5,96,0.4843
1996,1,3,1,322,2.7701
1996,1,3,2,192,3.9081
1996,1,3,3,151,3.0013
1996,1,3,4,109,0.3299
1996,1,3,5,85,1.7060
1996,2,1,1,652,3.6228
1996,2,1,2,391,2.7253
1996,2,1,3,452,3.2820
1996,2,1,4,533,4.7643
1996,2,1,5,812,2.6211
1996,2,2,1,302,5.7444
1996,2,2,2,200,4.3565
1996,2,2,3,190,3.2039
1996,2,2,4,160,2.8847
1996,2,2,5,94,-1.0178
1996,2,3,1,321,2.2102
1996,2,3,2,192,0.8427
1996,2,3,3,151,1.5226
1996,2,3,4,109,-0.2972
1996,2,3,5,84,-1.7457
1996,3,1,1,650,2.5285
1996,3,1,2,388,4.0001
1996,3,1,3,452,3.1072
1996,3,1,4,528,3.5592
1996,3,1,5,802,3.2074
1996,3,2,1,299,2.2095
1996,3,2,2,200,1.5207
1996,3,2,3,188,2.1326
1996,3,2,4,160,4.1050
1996,3,2,5,94,2.2372
1996,3,3,1,319,-0.2672
1996,3,3,2,192,2.0423
1996,3,3,3,151,2.0491
1996,3,3,4,108,4.2148
1996,3,3,5,84,-0.7967
1996,4,1,1,650,10.3437
1996,4,1,2,385,8.9220
1996,4,1,3,450,7.9518
1996,4,1,4,526,7.8641
1996,4,1,5,795,7.5480
1996,4,2,1,298,10.8826
1996,4,2,2,200,6.3721
1996,4,2,3,187,5.3499
1996,4,2,4,159,3.7866
1996,4,2,5,94,1.3028
1996,4,3,1,317,3.0792
1996,4,3,2,192,1.7845
1996,4,3,3,150,2.6079
1996,4,3,4,106,2.0703
1996,4,3,5,84,-2.6090
1996,5,1,1,645,8.7745
1996,5,1,2,383,7.4237
1996,5,1,3,448,8.2405
1996,5,1,4,523,8.0542
1996,5,1,5,790,8.0499
1996,5,2,1,298,7.3682
1996,5,2,2,199,6.2992
1996,5,2,3,187,3.2579
1996,5,2,4,159,3.5547
1996,5,2,5,94,3.7173
1996,5,3,1,316,3.9404
1996,5,3,2,191,2.4806
1996,5,3,3,150,0.4167
1996,5,3,4,106,0.6291
1996,5,3,5,84,1.6412
1996,6,1,1,640,-8.4933
1996,6,1,2,381,-7.2130
1996,6,1,3,448,-4.3429
1996,6,1,4,518,-4.6358
1996,6,1,5,779,-3.6078
1996,6,2,1,295,-7.8042
1996,6,2,2,198,-3.8720
1996,6,2,3,183,-2.8487
1996,6,2,4,159,-1.4829
1996,6,2,5,94,-0.6414
1996,6,3,1,315,-0.3958
1996,6,3,2,191,0.7275
1996,6,3,3,150,-1.1265
1996,6,3,4,106,-1.5707
1996,6,3,5,84,4.1539
1996,7,1,1,702,-14.5725
1996,7,1,2,461,-11.4346
1996,7,1,3,532,-8.8534
1996,7,1,4,533,-7.8019
1996,7,1,5,808,-5.5143
1996,7,2,1,395,-14.9860
1996,7,2,2,223,-10.0499
1996,7,2,3,203,-6.8450
1996,7,2,4,188,-7.5558
1996,7,2,5,91,-6.7233
1996,7,3,1,332,-5.6783
1996,7,3,2,229,-4.9669
1996,7,3,3,164,-4.9115
1996,7,3,4,118,-5.5044
1996,7,3,5,87,-6.2465
1996,8,1,1,701,5.2737
1996,8,1,2,459,4.0273
1996,8,1,3,529,4.4872
1996,8,1,4,526,4.6584
1996,8,1,5,800,2.5206
1996,8,2,1,394,7.9721
1996,8,2,2,222,6.2226
1996,8,2,3,200,4.5738
1996,8,2,4,186,4.7983
1996,8,2,5,90,3.9817
1996,8,3,1,329,2.1366
1996,8,3,2,227,2.2596
1996,8,3,3,164,3.7011
1996,8,3,4,118,4.0379
1996,8,3,5,87,2.3370
1996,9,1,1,696,3.7693
1996,9,1,2,451,2.4210
1996,9,1,3,525,2.4388
1996,9,1,4,522,2.6707
1996,9,1,5,790,0.6411
1996,9,2,1,391,6.3820
1996,9,2,2,221,3.1819
1996,9,2,3,199,3.3631
1996,9,2,4,186,2.6033
1996,9,2,5,90,0.9258
1996,9,3,1,327,7.2854
1996,9,3,2,226,5.5749
1996,9,3,3,164,2.7906
1996,9,3,4,118,1.6423
1996,9,3,5,87,1.7062
1996,10,1,1,693,-7.2334
1996,10,1,2,449,-3.5344
1996,10,1,3,517,-0.8216
1996,10,1,4,520,-0.2055
1996,10,1,5,782,-0.3110
1996,10,2,1,389,-6.2485
1996,10,2,2,219,-1.1644
1996,10,2,3,199,-0.1745
1996,10,2,4,186,0.7324
1996,10,2,5,90,-1.0464
1996,10,3,1,326,0.7026
1996,10,3,2,223,0.1092
1996,10,3,3,164,3.5512
1996,10,3,4,118,1.4189
1996,10,3,5,87,2.5940
1996,11,1,1,688,-1.7033
1996,11,1,2,446,2.6644
1996,11,1,3,512,3.2562
1996,11,1,4,519,4.0264
1996,11,1,5,775,3.6924
1996,11,2,1,387,0.8643
1996,11,2,2,219,4.2065
1996,11,2,3,197,4.7550
1996,11,2,4,186,4.9046
1996,11,2,5,90,2.7411
1996,11,3,1,324,7.0306
1996,11,3,2,223,7.2220
1996,11,3,3,164,7.5893
1996,11,3,4,118,5.7067
1996,11,3,5,87,3.1254
1996,12,1,1,684,-0.4989
1996,12,1,2,443,-0.3289
1996,12,1,3,510,1.2122
1996,12,1,4,515,2.6304
1996,12,1,5,767,1.7625
1996,12,2,1,384,1.4224
1996,12,2,2,217,2.7122
1996,12,2,3,197,1.1239
1996,12,2,4,186,1.6278
1996,12,2,5,90,2.5827
1996,12,3,1,324,-1.8224
1996,12,3,2,222,-1.5439
1996,12,3,3,164,-1.0174
1996,12,3,4,118,-0.2263
1996,12,3,5,87,-0.1711
1997,1,1,1,680,7.2306
1997,1,1,2,438,5.4222
1997,1,1,3,503,6.3758
1997,1,1,4,511,5.9796
1997,1,1,5,755,3.2703
1997,1,2,1,382,3.1001
1997,1,2,2,216,2.2793
1997,1,2,3,196,4.5131
1997,1,2,4,185,1.9858
1997,1,2,5,90,2.2438
1997,1,3,1,322,7.3288
1997,1,3,2,221,4.4424
1997,1,3,3,162,4.2980
1997,1,3,4,117,2.1528
1997,1,3,5,87,1.2264
1997,2,1,1,677,-7.0067
1997,2,1,2,437,-3.7236
1997,2,1,3,494,-3.2163
1997,2,1,4,504,-2.1368
1997,2,1,5,747,-0.2809
1997,2,2,1,381,-9.0685
1997,2,2,2,215,-2.5850
1997,2,2,3,194,-1.7316
1997,2,2,4,185,-1.3566
1997,2,2,5,90,1.1381
1997,2,3,1,320,-0.0735
1997,2,3,2,218,-0.8837
1997,2,3,3,162,-1.9115
1997,2,3,4,117,-0.0581
1997,2,3,5,87,1.2057
1997,3,1,1,673,-9.3281
1997,3,1,2,431,-5.6154
1997,3,1,3,491,-6.1889
1997,3,1,4,500,-2.6056
1997,3,1,5,743,-2.1605
1997,3,2,1,378,-8.4129
1997,3,2,2,212,-5.3903
1997,3,2,3,193,-3.2572
1997,3,2,4,183,-2.1508
1997,3,2,5,90,-2.5023
1997,3,3,1,320,-5.8816
1997,3,3,2,218,-3.0014
1997,3,3,3,162,0.1982
1997,3,3,4,117,-2.1077
1997,3,3,5,87,-3.8466
1997,4,1,1,666,-5.4856
1997,4,1,2,426,-4.2538
1997,4,1,3,485,-3.6643
1997,4,1,4,498,-2.6176
1997,4,1,5,736,-2.4191
1997,4,2,1,375,-3.1482
1997,4,2,2,211,-0.0424
1997,4,2,3,191,0.8607
1997,4,2,4,183,1.9427
1997,4,2,5,90,1.6583
1997,4,3,1,319,6.9452
1997,4,3,2,218,4.0002
1997,4,3,3,162,3.6458
1997,4,3,4,117,2.7787
1997,4,3,5,87,-0.7605
1997,5,1,1,662,11.8670
1997,5,1,2,424,11.3298
1997,5,1,3,483,12.7043
1997,5,1,4,493,10.8545
1997,5,1,5,732,6.9168
1997,5,2,1,373,17.5297
1997,5,2,2,209,13.1148
1997,5,2,3,190,11.9167
1997,5,2,4,182,9.0917
1997,5,2,5,90,8.6022
1997,5,3,1,318,6.9260
1997,5,3,2,218,7.5641
1997,5,3,3,161,5.8795
1997,5,3,4,117,6.7985
1997,5,3,5,87,5.1162
1997,6,1,1,657,3.4464
1997,6,1,2,424,6.9068
1997,6,1,3,479,5.2633
1997,6,1,4,491,5.4753
1997,6,1,5,725,6.6722
1997,6,2,1,369,3.6707
1997,6,2,2,207,3.8263
1997,6,2,3,189,4.0287
1997,6,2,4,182,3.9955
1997,6,2,5,90,5.3982
1997,6,3,1,318,4.7741
1997,6,3,2,216,3.4169
1997,6,3,3,160,2.8229
1997,6,3,4,116,2.8195
1997,6,3,5,87,2.8465
1997,7,1,1,567,4.0624
1997,7,1,2,533,5.1106
1997,7,1,3,567,3.8747
1997,7,1,4,660,7.3008
1997,7,1,5,1090,5.5997
1997,7,2,1,317,5.5858
1997,7,2,2,220,6.3906
1997,7,2,3,212,4.4063
1997,7,2,4,206,4.7461
1997,7,2,5,92,6.5058
1997,7,3,1,342,7.2598
1997,7,3,2,244,8.5428
1997,7,3,3,174,6.6282
1997,7,3,4,132,8.3364
1997,7,3,5,99,4.2078
1997,8,1,1,563,5.7193
1997,8,1,2,529,4.4206
1997,8,1,3,561,5.4144
1997,8,1,4,654,4.8840
1997,8,1,5,1075,4.5996
1997,8,2,1,316,3.2691
1997,8,2,2,219,4.5452
1997,8,2,3,209,2.2710
1997,8,2,4,205,4.9165
1997,8,2,5,92,1.1612
1997,8,3,1,339,-6.0799
1997,8,3,2,244,-3.0526
1997,8,3,3,174,-1.7849
1997,8,3,4,132,0.0847
1997,8,3,5,98,-1.9311
1997,9,1,1,560,9.8207
1997,9,1,2,524,9.9258
1997,9,1,3,561,10.0566
1997,9,1,4,648,7.8307
1997,9,1,5,1065,7.9537
1997,9,2,1,306,9.4363
1997,9,2,2,217,6.8804
1997,9,2,3,205,7.3228
1997,9,2,4,202,6.4987
1997,9,2,5,92,5.9049
1997,9,3,1,337,4.5389
1997,9,3,2,243,5.1146
1997,9,3,3,174,5.6271
1997,9,3,4,128,5.0355
1997,9,3,5,97,4.4090
1997,10,1,1,555,-5.0420
1997,10,1,2,520,-5.0165
1997,10,1,3,559,-4.4522
1997,10,1,4,641,-3.0985
1997,10,1,5,1052,-1.9830
1997,10,2,1,304,-7.5835
1997,10,2,2,215,-6.1352
1997,10,2,3,204,-3.8093
1997,10,2,4,201,-3.4993
1997,10,2,5,92,-3.6555
1997,10,3,1,336,-2.9631
1997,10,3,2,241,-5.8325
1997,10,3,3,172,-2.8597
1997,10,3,4,127,-3.6732
1997,10,3,5,97,-1.7102
1997,11,1,1,554,-3.4921
1997,11,1,2,517,-2.1390
1997,11,1,3,554,-4.0186
1997,11,1,4,633,-2.6756
1997,11,1,5,1035,-2.5216
1997,11,2,1,303,-2.9827
1997,11,2,2,214,-2.4394
1997,11,2,3,200,-1.1613
1997,11,2,4,199,-0.3450
1997,11,2,5,92,0.7159
1997,11,3,1,335,5.0673
1997,11,3,2,238,4.3003
1997,11,3,3,172,1.8344
1997,11,3,4,126,0.6647
1997,11,3,5,97,6.6022
1997,12,1,1,548,-4.6746
1997,12,1,2,514,-4.1341
1997,12,1,3,549,-4.4385
1997,12,1,4,626,-2.9313
1997,12,1,5,1029,-2.1493
1997,12,2,1,301,0.4173
1997,12,2,2,211,-2.3365
1997,12,2,3,198,-0.7736
1997,12,2,4,198,0.4271
1997,12,2,5,91,3.7142
1997,12,3,1,334,0.6282
1997,12,3,2,236,0.5823
1997,12,3,3,172,1.0843
1997,12,3,4,126,2.5100
1997,12,3,5,96,5.5957
1998,1,1,1,544,0.9737
1998,1,1,2,508,-2.1033
1998,1,1,3,546,-0.3136
1998,1,1,4,617,0.4811
1998,1,1,5,1004,-0.7614
1998,1,2,1,298,-0.5814
1998,1,2,2,206,-0.7755
1998,1,2,3,193,-1.7651
1998,1,2,4,197,-0.9986
1998,1,2,5,91,-1.2573
1998,1,3,1,334,3.5760
1998,1,3,2,236,0.1533
1998,1,3,3,172,-1.0003
1998,1,3,4,124,0.2836
1998,1,3,5,96,-2.5224
1998,2,1,1,538,6.1700
1998,2,1,2,503,6.4041
1998,2,1,3,544,6.4637
1998,2,1,4,611,6.3002
1998,2,1,5,985,6.9976
1998,2,2,1,295,8.9701
1998,2,2,2,203,9.6694
1998,2,2,3,193,7.9029
1998,2,2,4,195,7.6358
1998,2,2,5,90,7.1751
1998,2,3,1,333,7.3995
1998,2,3,2,235,6.9000
1998,2,3,3,170,6.4136
1998,2,3,4,124,7.7601
1998,2,3,5,95,3.3118
1998,3,1,1,535,4.9485
1998,3,1,2,496,4.9911
1998,3,1,3,534,4.6670
1998,3,1,4,603,5.7317
1998,3,1,5,978,5.1820
1998,3,2,1,293,3.3874
1998,3,2,2,203,3.5112
1998,3,2,3,192,5.7860
1998,3,2,4,194,4.4318
1998,3,2,5,90,3.3841
1998,3,3,1,333,5.0550
1998,3,3,2,235,3.6582
1998,3,3,3,169,5.1496
1998,3,3,4,124,5.4575
1998,3,3,5,94,7.4226
1998,4,1,1,526,1.5748
1998,4,1,2,491,2.1878
1998,4,1,3,529,2.6915
1998,4,1,4,598,3.0133
1998,4,1,5,958,2.8554
1998,4,2,1,293,-0.7545
1998,4,2,2,203,1.5033
1998,4,2,3,189,0.8737
1998,4,2,4,193,0.5266
1998,4,2,5,88,2.4993
1998,4,3,1,332,0.9029
1998,4,3,2,235,1.6284
1998,4,3,3,167,1.1949
1998,4,3,4,123,0.2184
1998,4,3,5,93,-0.9345
1998,5,1,1,523,-6.7030
1998,5,1,2,489,-6.0562
1998,5,1,3,523,-5.3085
1998,5,1,4,589,-3.4690
1998,5,1,5,940,-3.0536
1998,5,2,1,292,-7.7909
1998,5,2,2,200,-7.7253
1998,5,2,3,189,-5.4325
1998,5,2,4,192,-3.9611
1998,5,2,5,87,-2.9406
1998,5,3,1,330,-2.2933
1998,5,3,2,234,-3.7281
1998,5,3,3,167,-1.2666
1998,5,3,4,123,-0.4348
1998,5,3,5,92,-2.3500
1998,6,1,1,518,1.4754
1998,6,1,2,485,0.2944
1998,6,1,3,517,-1.2938
1998,6,1,4,585,-0.0230
1998,6,1,5,927,-1.9393
1998,6,2,1,290,1.5547
1998,6,2,2,199,0.2087
1998,6,2,3,188,-0.5218
1998,6,2,4,192,-0.1658
1998,6,2,5,87,2.3186
1998,6,3,1,329,6.9387
1998,6,3,2,232,-0.1115
1998,6,3,3,166,0.8997
1998,6,3,4,121,1.2907
1998,6,3,5,92,1.4735
1998,7,1,1,501,-7.7174
1998,7,1,2,506,-7.8741
1998,7,1,3,532,-8.1264
1998,7,1,4,696,-5.9348
1998,7,1,5,1083,-7.4951
1998,7,2,1,294,-7.0892
1998,7,2,2,225,-7.4842
1998,7,2,3,211,-9.2226
1998,7,2,4,192,-8.9714
1998,7,2,5,114,-9.0964
1998,7,3,1,375,-0.3318
1998,7,3,2,265,-2.3767
1998,7,3,3,152,-5.0054
1998,7,3,4,135,-5.5827
1998,7,3,5,88,-5.1156
1998,8,1,1,498,-28.5616
1998,8,1,2,495,-21.6576
1998,8,1,3,530,-22.6322
1998,8,1,4,688,-19.4857
1998,8,1,5,1063,-18.7692
1998,8,2,1,294,-23.9925
1998,8,2,2,221,-21.4329
1998,8,2,3,211,-18.7617
1998,8,2,4,192,-16.3224
1998,8,2,5,114,-17.4393
1998,8,3,1,371,-12.9964
1998,8,3,2,263,-15.5580
1998,8,3,3,151,-14.2768
1998,8,3,4,135,-13.8551
1998,8,3,5,87,-2.0585
1998,9,1,1,492,7.6522
1998,9,1,2,491,5.2679
1998,9,1,3,524,3.1132
1998,9,1,4,679,1.8470
1998,9,1,5,1051,2.6894
1998,9,2,1,289,12.8298
1998,9,2,2,219,7.6599
1998,9,2,3,211,4.6331
1998,9,2,4,190,4.7274
1998,9,2,5,113,4.6475
1998,9,3,1,367,8.0062
1998,9,3,2,263,6.8267
1998,9,3,3,151,8.2344
1998,9,3,4,133,7.1525
1998,9,3,5,87,7.9890
1998,10,1,1,486,3.8930
1998,10,1,2,484,2.5393
1998,10,1,3,515,2.9783
1998,10,1,4,668,3.6608
1998,10,1,5,1032,1.1483
1998,10,2,1,286,4.5839
1998,10,2,2,218,6.5679
1998,10,2,3,210,5.4317
1998,10,2,4,189,4.8975
1998,10,2,5,113,7.5649
1998,10,3,1,366,7.4503
1998,10,3,2,257,8.3418
1998,10,3,3,150,6.0606
1998,10,3,4,133,6.8627
1998,10,3,5,87,0.3163
1998,11,1,1,475,13.1294
1998,11,1,2,476,7.7868
1998,11,1,3,509,7.2902
1998,11,1,4,661,7.8215
1998,11,1,5,1000,8.1451
1998,11,2,1,284,10.9517
1998,11,2,2,216,7.2340
1998,11,2,3,210,3.9429
1998,11,2,4,188,3.2654
1998,11,2,5,112,1.9480
1998,11,3,1,365,7.7832
1998,11,3,2,254,4.6845
1998,11,3,3,147,4.0430
1998,11,3,4,133,2.2058
1998,11,3,5,87,3.3186
1998,12,1,1,471,5.0642
1998,12,1,2,474,4.6731
1998,12,1,3,507,3.3311
1998,12,1,4,651,0.9208
1998,12,1,5,978,-1.8332
1998,12,2,1,282,9.8022
1998,12,2,2,216,6.3015
1998,12,2,3,209,4.9607
1998,12,2,4,188,3.8011
1998,12,2,5,112,0.4664
1998,12,3,1,365,9.1117
1998,12,3,2,250,7.1893
1998,12,3,3,146,1.6857
1998,12,3,4,133,1.6308
1998,12,3,5,87,2.0775
1999,1,1,1,464,12.6245
1999,1,1,2,468,6.2880
1999,1,1,3,500,3.5181
1999,1,1,4,644,4.9155
1999,1,1,5,949,6.6173
1999,1,2,1,281,5.1213
1999,1,2,2,213,1.0243
1999,1,2,3,208,-1.0499
1999,1,2,4,187,-0.8841
1999,1,2,5,112,0.8495
1999,1,3,1,364,6.0908
1999,1,3,2,250,3.6654
1999,1,3,3,145,0.0099
1999,1,3,4,133,0.5665
1999,1,3,5,87,-3.9744
1999,2,1,1,454,-8.6065
1999,2,1,2,464,-6.2528
1999,2,1,3,495,-7.8456
1999,2,1,4,631,-7.9543
1999,2,1,5,926,-7.0767
1999,2,2,1,281,-8.1946
1999,2,2,2,211,-10.0082
1999,2,2,3,207,-9.3461
1999,2,2,4,185,-9.1988
1999,2,2,5,110,-10.9490
1999,2,3,1,359,-4.6339
1999,2,3,2,250,-4.7149
1999,2,3,3,143,-1.8403
1999,2,3,4,133,-4.3150
1999,2,3,5,87,-3.7831
1999,3,1,1,445,2.5974
1999,3,1,2,462,-5.8163
1999,3,1,3,489,-5.8998
1999,3,1,4,623,-3.3152
1999,3,1,5,905,-3.0642
1999,3,2,1,279,2.5087
1999,3,2,2,209,-1.5198
1999,3,2,3,206,-0.3910
1999,3,2,4,183,-1.7651
1999,3,2,5,109,-1.6082
1999,3,3,1,359,5.0260
1999,3,3,2,249,1.5946
1999,3,3,3,143,7.6259
1999,3,3,4,133,-1.0526
1999,3,3,5,87,-0.3718
1999,4,1,1,437,7.7773
1999,4,1,2,453,10.5069
1999,4,1,3,481,8.4301
1999,4,1,4,611,8.6832
1999,4,1,5,884,12.3709
1999,4,2,1,273,7.1936
1999,4,2,2,206,7.5918
1999,4,2,3,205,8.7605
1999,4,2,4,178,10.0096
1999,4,2,5,109,10.5062
1999,4,3,1,354,0.4720
1999,4,3,2,246,6.2032
1999,4,3,3,142,13.5965
1999,4,3,4,133,10.3513
1999,4,3,5,86,10.4468
1999,5,1,1,433,-1.4344
1999,5,1,2,448,4.0430
1999,5,1,3,473,5.9203
1999,5,1,4,603,6.5820
1999,5,1,5,863,5.9424
1999,5,2,1,272,1.3464
1999,5,2,2,204,2.1934
1999,5,2,3,202,3.1063
1999,5,2,4,178,3.7500
1999,5,2,5,109,7.7761
1999,5,3,1,352,-3.3162
1999,5,3,2,245,2.4621
1999,5,3,3,140,-1.5920
1999,5,3,4,132,-0.4040
1999,5,3,5,86,3.4404
1999,6,1,1,427,8.9118
1999,6,1,2,443,7.6258
1999,6,1,3,468,8.5359
1999,6,1,4,596,5.7049
1999,6,1,5,846,6.9089
1999,6,2,1,270,5.5195
1999,6,2,2,204,5.8769
1999,6,2,3,201,7.0966
1999,6,2,4,178,5.8770
1999,6,2,5,108,10.1009
1999,6,3,1,352,7.5598
1999,6,3,2,243,3.1751
1999,6,3,3,139,2.4751
1999,6,3,4,132,1.5726
1999,6,3,5,85,-1.6739
1999,7,1,1,419,2.1889
1999,7,1,2,376,1.8123
1999,7,1,3,446,1.9237
1999,7,1,4,567,2.8495
1999,7,1,5,1103,0.5350
1999,7,2,1,273,-1.2818
1999,7,2,2,240,-0.6844
1999,7,2,3,214,-1.3078
1999,7,2,4,191,-1.7603
1999,7,2,5,102,-4.1237
1999,7,3,1,438,-2.8423
1999,7,3,2,232,-1.4114
1999,7,3,3,161,-3.9439
1999,7,3,4,120,-2.4836
1999,7,3,5,61,-0.6884
1999,8,1,1,412,-1.6042
1999,8,1,2,369,-1.0854
1999,8,1,3,440,-2.2703
1999,8,1,4,562,-2.6361
1999,8,1,5,1090,-3.4955
1999,8,2,1,270,-2.1483
1999,8,2,2,237,-3.6344
1999,8,2,3,212,-2.1401
1999,8,2,4,188,-3.4765
1999,8,2,5,102,-4.7428
1999,8,3,1,435,0.9507
1999,8,3,2,230,-2.4169
1999,8,3,3,160,-0.3313
1999,8,3,4,117,-2.2802
1999,8,3,5,61,-1.9753
1999,9,1,1,407,1.7679
1999,9,1,2,364,0.8259
1999,9,1,3,432,-1.0715
1999,9,1,4,557,-1.8485
1999,9,1,5,1072,-4.4450
1999,9,2,1,268,2.4068
1999,9,2,2,232,0.2232
1999,9,2,3,209,-1.6293
1999,9,2,4,186,-0.4795
1999,9,2,5,102,-2.3150
1999,9,3,1,430,-1.2535
1999,9,3,2,227,-3.4137
1999,9,3,3,160,-5.5442
1999,9,3,4,116,-4.8706
1999,9,3,5,61,-4.5671
1999,10,1,1,400,0.5914
1999,10,1,2,359,0.8493
1999,10,1,3,426,-3.0822
1999,10,1,4,548,-1.9240
1999,10,1,5,1049,-3.9805
1999,10,2,1,267,4.8930
1999,10,2,2,231,-2.1236
1999,10,2,3,207,-2.6433
1999,10,2,4,185,-4.7036
1999,10,2,5,102,-7.7854
1999,10,3,1,428,6.4798
1999,10,3,2,224,2.2845
1999,10,3,3,159,-0.5873
1999,10,3,4,116,0.6417
1999,10,3,5,61,3.5290
1999,11,1,1,396,20.6413
1999,11,1,2,355,18.6205
1999,11,1,3,421,9.9999
1999,11,1,4,539,11.2118
1999,11,1,5,1038,7.7257
1999,11,2,1,265,14.8179
1999,11,2,2,231,8.8325
1999,11,2,3,204,6.5653
1999,11,2,4,183,3.5727
1999,11,2,5,101,0.8456
1999,11,3,1,423,5.3755
1999,11,3,2,224,3.0717
1999,11,3,3,157,0.8092
1999,11,3,4,114,-3.6631
1999,11,3,5,61,-6.8025
1999,12,1,1,391,24.4994
1999,12,1,2,351,25.6105
1999,12,1,3,414,13.9724
1999,12,1,4,529,13.0455
1999,12,1,5,1025,6.1021
1999,12,2,1,259,19.5470
1999,12,2,2,224,13.2757
1999,12,2,3,201,8.0006
1999,12,2,4,180,3.0084
1999,12,2,5,100,3.9592
1999,12,3,1,418,9.9259
1999,12,3,2,222,5.6789
1999,12,3,3,156,4.6686
1999,12,3,4,113,1.7242
1999,12,3,5,60,-2.5274
2000,1,1,1,384,10.2807
2000,1,1,2,348,7.5105
2000,1,1,3,410,14.2590
2000,1,1,4,524,4.6697
2000,1,1,5,1004,7.0896
2000,1,2,1,257,-1.6030
2000,1,2,2,221,0.5408
2000,1,2,3,198,0.5176
2000,1,2,4,177,-1.1972
2000,1,2,5,98,-2.1367
2000,1,3,1,415,-5.1938
2000,1,3,2,221,-2.5190
2000,1,3,3,155,-6.2299
2000,1,3,4,113,-3.6717
2000,1,3,5,59,0.5047
2000,2,1,1,383,39.3770
2000,2,1,2,346,47.5638
2000,2,1,3,406,34.8728
2000,2,1,4,518,24.8138
2000,2,1,5,989,13.3484
2000,2,2,1,256,29.3956
2000,2,2,2,220,25.1846
2000,2,2,3,194,13.4832
2000,2,2,4,176,1.5826
2000,2,2,5,98,0.3111
2000,2,3,1,412,3.6814
2000,2,3,2,221,-1.8299
2000,2,3,3,154,-4.2666
2000,2,3,4,111,-7.3103
2000,2,3,5,59,-9.5887
2000,3,1,1,378,-14.3646
2000,3,1,2,342,-19.0841
2000,3,1,3,400,-12.4230
2000,3,1,4,510,-4.5674
2000,3,1,5,976,-3.1879
2000,3,2,1,253,-13.7113
2000,3,2,2,218,-6.5013
2000,3,2,3,193,-1.7040
2000,3,2,4,172,-0.3210
2000,3,2,5,97,5.5097
2000,3,3,1,410,7.4177
2000,3,3,2,219,5.8723
2000,3,3,3,154,11.6103
2000,3,3,4,111,11.0363
2000,3,3,5,58,5.6372
2000,4,1,1,376,-22.7927
2000,4,1,2,337,-18.9443
2000,4,1,3,396,-14.2822
2000,4,1,4,505,-11.9932
2000,4,1,5,963,-13.7377
2000,4,2,1,250,-17.2578
2000,4,2,2,217,-6.0513
2000,4,2,3,192,-2.3514
2000,4,2,4,169,2.4754
2000,4,2,5,96,-0.9749
2000,4,3,1,406,-5.1593
2000,4,3,2,219,-1.6873
2000,4,3,3,154,2.4214
2000,4,3,4,109,6.8056
2000,4,3,5,58,9.3603
2000,5,1,1,375,-17.4385
2000,5,1,2,334,-12.3794
2000,5,1,3,394,-7.5209
2000,5,1,4,496,-6.9125
2000,5,1,5,956,-7.2335
2000,5,2,1,247,-12.0174
2000,5,2,2,216,-5.3385
2000,5,2,3,190,-4.7812
