year,month,rank_ME,rank_EP,nstocks,ret_vw
1996,4,3,2,174,2.1245
1996,4,3,3,162,0.9826
1996,4,3,4,141,2.5429
1996,4,3,5,95,2.2627
1996,5,1,1,517,9.3379
1996,5,1,2,255,7.9961
1996,5,1,3,215,6.4456
1996,5,1,4,260,5.3292
1996,5,1,5,477,8.1283
1996,5,2,1,255,4.5156
1996,5,2,2,145,3.7227
1996,5,2,3,138,4.8786
1996,5,2,4,111,8.2146
1996,5,2,5,122,4.2207
1996,5,3,1,234,3.7463
1996,5,3,2,173,2.2738
1996,5,3,3,161,2.3662
1996,5,3,4,141,1.7698
1996,5,3,5,95,3.0967
1996,6,1,1,510,-7.9008
1996,6,1,2,254,-4.6451
1996,6,1,3,214,-5.3726
1996,6,1,4,259,-1.6821
1996,6,1,5,473,-4.4868
1996,6,2,1,252,-4.0387
1996,6,2,2,143,-3.4993
1996,6,2,3,136,-3.2249
1996,6,2,4,111,-0.8629
1996,6,2,5,122,-3.2499
1996,6,3,1,234,-1.2166
1996,6,3,2,172,-0.3137
1996,6,3,3,161,0.3055
1996,6,3,4,141,1.2042
1996,6,3,5,95,-0.9170
1996,7,1,1,503,-10.3620
1996,7,1,2,282,-9.1255
1996,7,1,3,267,-7.3887
1996,7,1,4,282,-6.4892
1996,7,1,5,481,-6.3573
1996,7,2,1,297,-13.1763
1996,7,2,2,189,-8.4448
1996,7,2,3,135,-5.9752
1996,7,2,4,126,-7.4810
1996,7,2,5,109,-8.3428
1996,7,3,1,251,-6.6400
1996,7,3,2,197,-4.8012
1996,7,3,3,162,-5.6121
1996,7,3,4,138,-2.3541
1996,7,3,5,104,-5.3443
1996,8,1,1,497,4.2578
1996,8,1,2,281,3.9813
1996,8,1,3,267,4.8883
1996,8,1,4,281,4.2662
1996,8,1,5,479,4.9759
1996,8,2,1,295,8.1222
1996,8,2,2,189,5.8119
1996,8,2,3,134,6.3729
1996,8,2,4,125,3.4124
1996,8,2,5,107,4.9965
1996,8,3,1,247,2.9223
1996,8,3,2,197,2.9094
1996,8,3,3,162,1.9391
1996,8,3,4,137,0.9625
1996,8,3,5,104,4.6452
1996,9,1,1,494,3.3021
1996,9,1,2,280,2.3615
1996,9,1,3,265,2.5994
1996,9,1,4,280,3.7539
1996,9,1,5,472,2.9248
1996,9,2,1,293,6.0898
1996,9,2,2,189,3.1819
1996,9,2,3,134,1.7823
1996,9,2,4,125,2.7206
1996,9,2,5,106,3.9201
1996,9,3,1,246,5.9758
1996,9,3,2,197,5.7528
1996,9,3,3,162,5.6925
1996,9,3,4,137,4.7584
1996,9,3,5,103,2.6513
1996,10,1,1,493,-3.0647
1996,10,1,2,278,-2.3622
1996,10,1,3,262,-0.6508
1996,10,1,4,279,0.4482
1996,10,1,5,467,-0.0461
1996,10,2,1,291,-4.4946
1996,10,2,2,188,-0.8753
1996,10,2,3,134,0.2319
1996,10,2,4,125,0.2066
1996,10,2,5,106,0.0526
1996,10,3,1,246,-0.7158
1996,10,3,2,196,1.3578
1996,10,3,3,162,1.8744
1996,10,3,4,136,3.7460
1996,10,3,5,103,1.9284
1996,11,1,1,492,1.2577
1996,11,1,2,278,2.8448
1996,11,1,3,262,1.8769
1996,11,1,4,276,3.6270
1996,11,1,5,462,5.1403
1996,11,2,1,290,3.5659
1996,11,2,2,188,2.8880
1996,11,2,3,134,4.1623
1996,11,2,4,124,4.9251
1996,11,2,5,106,5.7390
1996,11,3,1,244,5.1919
1996,11,3,2,196,7.4147
1996,11,3,3,162,7.4254
1996,11,3,4,136,8.2697
1996,11,3,5,103,7.6520
1996,12,1,1,488,0.4155
1996,12,1,2,278,1.1759
1996,12,1,3,260,3.0032
1996,12,1,4,275,4.1744
1996,12,1,5,461,2.5785
1996,12,2,1,289,0.5794
1996,12,2,2,185,2.4454
1996,12,2,3,134,2.2232
1996,12,2,4,124,2.4275
1996,12,2,5,106,1.8984
1996,12,3,1,244,-1.2197
1996,12,3,2,195,-2.6294
1996,12,3,3,162,-2.0412
1996,12,3,4,136,0.9388
1996,12,3,5,103,-2.1007
1997,1,1,1,483,6.7046
1997,1,1,2,274,6.0778
1997,1,1,3,259,4.5784
1997,1,1,4,274,2.6280
1997,1,1,5,459,4.1110
1997,1,2,1,286,2.7054
1997,1,2,2,184,1.8356
1997,1,2,3,134,1.9679
1997,1,2,4,124,2.5557
1997,1,2,5,105,2.2475
1997,1,3,1,244,5.1557
1997,1,3,2,194,7.1783
1997,1,3,3,159,4.5147
1997,1,3,4,136,6.5825
1997,1,3,5,102,3.3141
1997,2,1,1,481,-6.6296
1997,2,1,2,273,-3.9074
1997,2,1,3,255,-4.5781
1997,2,1,4,273,-1.1258
1997,2,1,5,453,-0.5194
1997,2,2,1,286,-9.0910
1997,2,2,2,184,-2.5739
1997,2,2,3,133,-1.4419
1997,2,2,4,124,-1.3245
1997,2,2,5,105,-0.1515
1997,2,3,1,243,-2.9796
1997,2,3,2,191,0.4926
1997,2,3,3,159,1.2777
1997,2,3,4,136,-0.5074
1997,2,3,5,102,0.5278
1997,3,1,1,480,-8.0952
1997,3,1,2,270,-4.4060
1997,3,1,3,254,-3.8876
1997,3,1,4,271,-3.2993
1997,3,1,5,451,-1.1660
1997,3,2,1,283,-6.0266
1997,3,2,2,182,-3.9800
1997,3,2,3,132,-1.5961
1997,3,2,4,124,-2.1483
1997,3,2,5,104,-4.6580
1997,3,3,1,243,-5.8333
1997,3,3,2,191,-3.7314
1997,3,3,3,159,-2.3955
1997,3,3,4,136,-3.8126
1997,3,3,5,102,-2.8210
1997,4,1,1,480,-3.8774
1997,4,1,2,269,-2.5713
1997,4,1,3,254,-2.6348
1997,4,1,4,266,-0.7874
1997,4,1,5,449,-3.4243
1997,4,2,1,279,-1.1344
1997,4,2,2,181,1.2935
1997,4,2,3,131,2.5473
1997,4,2,4,124,2.0004
1997,4,2,5,103,0.4188
1997,4,3,1,243,5.8878
1997,4,3,2,191,5.7529
1997,4,3,3,159,4.9395
1997,4,3,4,135,4.3026
1997,4,3,5,102,3.8613
1997,5,1,1,473,13.5366
1997,5,1,2,269,13.3043
1997,5,1,3,252,9.5987
1997,5,1,4,265,10.4296
1997,5,1,5,447,9.0576
1997,5,2,1,275,15.9957
1997,5,2,2,181,13.1087
1997,5,2,3,130,11.1494
1997,5,2,4,124,8.6668
1997,5,2,5,103,9.3116
1997,5,3,1,243,8.9123
1997,5,3,2,191,5.7823
1997,5,3,3,158,6.3719
1997,5,3,4,134,5.4714
1997,5,3,5,102,6.2018
1997,6,1,1,470,6.4876
1997,6,1,2,268,4.8903
1997,6,1,3,252,6.1845
1997,6,1,4,265,5.8354
1997,6,1,5,443,4.8874
1997,6,2,1,272,3.5735
1997,6,2,2,180,5.2887
1997,6,2,3,130,4.5652
1997,6,2,4,123,4.3791
1997,6,2,5,103,3.9963
1997,6,3,1,241,1.5965
1997,6,3,2,191,6.3505
1997,6,3,3,157,4.1699
1997,6,3,4,134,3.1702
1997,6,3,5,101,1.9636
1997,7,1,1,543,5.9637
1997,7,1,2,299,4.7919
1997,7,1,3,251,4.9204
1997,7,1,4,277,7.1357
1997,7,1,5,508,6.2075
1997,7,2,1,273,5.1376
1997,7,2,2,157,6.5554
1997,7,2,3,165,6.1317
1997,7,2,4,137,5.3844
1997,7,2,5,122,6.3561
1997,7,3,1,261,8.7970
1997,7,3,2,217,7.5638
1997,7,3,3,176,5.3288
1997,7,3,4,143,5.5750
1997,7,3,5,109,7.5858
1997,8,1,1,540,4.6353
1997,8,1,2,297,3.7745
1997,8,1,3,250,3.9947
1997,8,1,4,274,5.3938
1997,8,1,5,506,4.6943
1997,8,2,1,273,3.3169
1997,8,2,2,155,4.1533
1997,8,2,3,164,4.0743
1997,8,2,4,136,3.8835
1997,8,2,5,121,2.4936
1997,8,3,1,258,-5.5372
1997,8,3,2,216,-6.1146
1997,8,3,3,175,-2.2695
1997,8,3,4,143,-2.8064
1997,8,3,5,109,-0.8264
1997,9,1,1,536,8.1856
1997,9,1,2,296,8.5841
1997,9,1,3,249,8.7545
1997,9,1,4,273,7.1784
1997,9,1,5,506,9.1079
1997,9,2,1,269,7.1256
1997,9,2,2,151,8.0060
1997,9,2,3,160,6.9879
1997,9,2,4,134,5.9228
1997,9,2,5,119,7.6329
1997,9,3,1,256,3.8332
1997,9,3,2,215,5.2944
1997,9,3,3,172,5.1822
1997,9,3,4,141,4.2996
1997,9,3,5,109,4.3090
1997,10,1,1,534,-3.2183
1997,10,1,2,295,-2.8447
1997,10,1,3,247,-3.1648
1997,10,1,4,270,-4.3452
1997,10,1,5,504,-2.9222
1997,10,2,1,265,-5.1526
1997,10,2,2,151,-6.5114
1997,10,2,3,159,-4.5265
1997,10,2,4,134,-4.8414
1997,10,2,5,119,-3.9317
1997,10,3,1,256,-4.2668
1997,10,3,2,215,-3.4640
1997,10,3,3,169,-3.4167
1997,10,3,4,141,-2.9884
1997,10,3,5,109,-3.1792
1997,11,1,1,532,-3.0700
1997,11,1,2,292,-2.2613
1997,11,1,3,245,-1.2601
1997,11,1,4,268,-1.2428
1997,11,1,5,500,-0.6974
1997,11,2,1,265,-1.9488
1997,11,2,2,149,-2.8763
1997,11,2,3,159,-0.4181
1997,11,2,4,133,0.5425
1997,11,2,5,118,0.3787
1997,11,3,1,255,3.2857
1997,11,3,2,212,4.3033
1997,11,3,3,169,4.2492
1997,11,3,4,141,7.3141
1997,11,3,5,108,1.4356
1997,12,1,1,530,-4.2021
1997,12,1,2,290,-4.4210
1997,12,1,3,242,-2.4944
1997,12,1,4,266,-0.4887
1997,12,1,5,495,-0.0568
1997,12,2,1,263,-0.6509
1997,12,2,2,148,-0.2967
1997,12,2,3,157,0.0211
1997,12,2,4,132,0.8338
1997,12,2,5,117,1.7973
1997,12,3,1,255,-0.5909
1997,12,3,2,211,1.4771
1997,12,3,3,168,0.6383
1997,12,3,4,140,2.1926
1997,12,3,5,107,4.1837
1998,1,1,1,522,-0.7693
1998,1,1,2,287,-1.8567
1998,1,1,3,238,-2.1092
1998,1,1,4,262,-0.2015
1998,1,1,5,492,0.4560
1998,1,2,1,257,-1.6195
1998,1,2,2,148,-1.7490
1998,1,2,3,153,0.0932
1998,1,2,4,129,-1.5234
1998,1,2,5,117,-0.6621
1998,1,3,1,254,1.8341
1998,1,3,2,210,3.7499
1998,1,3,3,168,0.8214
1998,1,3,4,140,-1.2234
1998,1,3,5,107,-1.0910
1998,2,1,1,518,6.6242
1998,2,1,2,285,5.2456
1998,2,1,3,237,5.5096
1998,2,1,4,260,5.6286
1998,2,1,5,488,6.1337
1998,2,2,1,255,10.0512
1998,2,2,2,147,8.2778
1998,2,2,3,151,8.9307
1998,2,2,4,128,6.9938
1998,2,2,5,116,8.9632
1998,2,3,1,253,9.5141
1998,2,3,2,210,6.3196
1998,2,3,3,168,6.4049
1998,2,3,4,138,5.0417
1998,2,3,5,107,7.9929
1998,3,1,1,513,5.3760
1998,3,1,2,284,5.2537
1998,3,1,3,234,4.5514
1998,3,1,4,260,1.9405
1998,3,1,5,483,5.2079
1998,3,2,1,254,4.5337
1998,3,2,2,147,3.2711
1998,3,2,3,150,3.6316
1998,3,2,4,128,4.3896
1998,3,2,5,115,3.9184
1998,3,3,1,253,6.6384
1998,3,3,2,209,2.8392
1998,3,3,3,167,4.6190
1998,3,3,4,138,5.3868
1998,3,3,5,107,6.2672
1998,4,1,1,508,2.1945
1998,4,1,2,280,2.0104
1998,4,1,3,233,2.9763
1998,4,1,4,258,1.7213
1998,4,1,5,481,3.4301
1998,4,2,1,252,0.2055
1998,4,2,2,146,0.8515
1998,4,2,3,146,-0.5918
1998,4,2,4,128,0.4471
1998,4,2,5,115,2.8056
1998,4,3,1,252,1.0895
1998,4,3,2,207,2.0604
1998,4,3,3,167,0.3602
1998,4,3,4,136,-1.3567
1998,4,3,5,107,0.7672
1998,5,1,1,505,-5.8794
1998,5,1,2,277,-4.5022
1998,5,1,3,229,-4.4275
1998,5,1,4,256,-3.6906
1998,5,1,5,475,-3.1397
1998,5,2,1,250,-8.2621
1998,5,2,2,143,-6.5691
1998,5,2,3,146,-4.3371
1998,5,2,4,128,-4.3242
1998,5,2,5,114,-3.4655
1998,5,3,1,252,-3.0198
1998,5,3,2,205,-3.5900
1998,5,3,3,167,-0.9768
1998,5,3,4,135,-0.6969
1998,5,3,5,107,0.7271
1998,6,1,1,494,1.3382
1998,6,1,2,277,-0.6336
1998,6,1,3,228,-2.9587
1998,6,1,4,255,-2.3970
1998,6,1,5,472,0.7200
1998,6,2,1,248,3.2681
1998,6,2,2,143,0.3037
1998,6,2,3,146,-1.8207
1998,6,2,4,128,-0.4021
1998,6,2,5,113,-0.4553
1998,6,3,1,250,7.8186
1998,6,3,2,203,4.3910
1998,6,3,3,166,2.1160
1998,6,3,4,134,-0.1015
1998,6,3,5,107,1.0883
1998,7,1,1,470,-6.1212
1998,7,1,2,290,-6.4106
1998,7,1,3,222,-6.1018
1998,7,1,4,265,-7.3379
1998,7,1,5,564,-7.6835
1998,7,2,1,246,-10.1350
1998,7,2,2,165,-5.8868
1998,7,2,3,141,-8.0472
1998,7,2,4,151,-8.8064
1998,7,2,5,140,-7.7992
1998,7,3,1,278,-1.4298
1998,7,3,2,216,-2.5016
1998,7,3,3,163,-2.0957
1998,7,3,4,147,0.2791
1998,7,3,5,99,-4.2460
1998,8,1,1,463,-21.5172
1998,8,1,2,289,-21.1128
1998,8,1,3,222,-20.7824
1998,8,1,4,263,-16.5397
1998,8,1,5,561,-18.0597
1998,8,2,1,245,-21.7311
1998,8,2,2,164,-19.1966
1998,8,2,3,141,-18.1974
1998,8,2,4,150,-15.4038
1998,8,2,5,139,-16.8148
1998,8,3,1,276,-15.8867
1998,8,3,2,215,-12.0206
1998,8,3,3,163,-9.0544
1998,8,3,4,146,-10.4025
1998,8,3,5,98,-14.8486
1998,9,1,1,457,5.8645
1998,9,1,2,286,4.8426
1998,9,1,3,220,2.8010
1998,9,1,4,261,1.3952
1998,9,1,5,560,0.6983
1998,9,2,1,241,11.7310
1998,9,2,2,162,7.2551
1998,9,2,3,140,2.8157
1998,9,2,4,150,3.8944
1998,9,2,5,139,3.2526
1998,9,3,1,275,7.4829
1998,9,3,2,213,6.0260
1998,9,3,3,162,7.2456
1998,9,3,4,145,9.9774
1998,9,3,5,98,5.7609
1998,10,1,1,452,3.3044
1998,10,1,2,284,2.8238
1998,10,1,3,218,3.4642
1998,10,1,4,259,1.7696
1998,10,1,5,555,3.6496
1998,10,2,1,240,4.0142
1998,10,2,2,160,7.4188
1998,10,2,3,140,4.2113
1998,10,2,4,150,5.6316
1998,10,2,5,138,6.3783
1998,10,3,1,270,6.0172
1998,10,3,2,211,9.4013
1998,10,3,3,161,7.2664
1998,10,3,4,145,6.5844
1998,10,3,5,98,5.2390
1998,11,1,1,448,5.4601
1998,11,1,2,279,7.6395
1998,11,1,3,216,8.8693
1998,11,1,4,259,5.4324
1998,11,1,5,551,6.5003
1998,11,2,1,239,6.5623
1998,11,2,2,158,7.9676
1998,11,2,3,140,4.6525
1998,11,2,4,147,3.9242
1998,11,2,5,138,3.3862
1998,11,3,1,268,6.6752
1998,11,3,2,209,5.3220
1998,11,3,3,160,5.6510
1998,11,3,4,143,7.4105
1998,11,3,5,98,2.9943
1998,12,1,1,445,2.8682
1998,12,1,2,276,2.5806
1998,12,1,3,216,0.8596
1998,12,1,4,257,3.3988
1998,12,1,5,551,1.6726
1998,12,2,1,239,6.9006
1998,12,2,2,157,7.9974
1998,12,2,3,140,5.3723
1998,12,2,4,147,4.2737
1998,12,2,5,138,3.1147
1998,12,3,1,268,9.6341
1998,12,3,2,207,7.6154
1998,12,3,3,160,3.4207
1998,12,3,4,143,4.6305
1998,12,3,5,97,0.8985
1999,1,1,1,439,6.2804
1999,1,1,2,274,5.2885
1999,1,1,3,214,1.4812
1999,1,1,4,255,1.7470
1999,1,1,5,545,6.2328
1999,1,2,1,238,-1.5235
1999,1,2,2,156,2.0265
1999,1,2,3,138,-2.8953
1999,1,2,4,146,-2.1855
1999,1,2,5,138,-2.5792
1999,1,3,1,266,6.9549
1999,1,3,2,207,3.9070
1999,1,3,3,160,-1.2111
1999,1,3,4,143,1.5984
1999,1,3,5,97,1.6611
1999,2,1,1,433,-9.3077
1999,2,1,2,273,-7.1628
1999,2,1,3,213,-6.9002
1999,2,1,4,254,-6.9349
1999,2,1,5,534,-6.3456
1999,2,2,1,236,-10.8025
1999,2,2,2,156,-10.0880
1999,2,2,3,136,-6.9893
1999,2,2,4,146,-7.4056
1999,2,2,5,137,-9.2968
1999,2,3,1,262,-6.0015
1999,2,3,2,206,-2.4728
1999,2,3,3,159,-4.6357
1999,2,3,4,142,-5.5210
1999,2,3,5,97,-2.7812
1999,3,1,1,430,-4.5746
1999,3,1,2,272,-5.5972
1999,3,1,3,211,-5.9845
1999,3,1,4,251,-7.3538
1999,3,1,5,524,-2.9602
1999,3,2,1,235,-0.5596
1999,3,2,2,155,-1.7909
1999,3,2,3,134,0.4165
1999,3,2,4,145,-0.4506
1999,3,2,5,136,-2.7666
1999,3,3,1,262,4.4849
1999,3,3,2,205,3.7104
1999,3,3,3,159,1.7706
1999,3,3,4,142,0.4434
1999,3,3,5,97,5.0838
1999,4,1,1,419,8.0628
1999,4,1,2,268,10.3634
1999,4,1,3,209,9.7665
1999,4,1,4,249,7.6862
1999,4,1,5,517,7.9103
1999,4,2,1,231,4.2993
1999,4,2,2,152,6.1772
1999,4,2,3,133,9.4990
1999,4,2,4,143,9.4088
1999,4,2,5,135,10.4492
1999,4,3,1,261,-0.2216
1999,4,3,2,203,0.3833
1999,4,3,3,159,10.5690
1999,4,3,4,140,11.1561
1999,4,3,5,96,12.1834
1999,5,1,1,415,5.2362
1999,5,1,2,267,5.4737
1999,5,1,3,208,5.3754
1999,5,1,4,249,4.8857
1999,5,1,5,510,3.8670
1999,5,2,1,229,4.1516
1999,5,2,2,151,4.0216
1999,5,2,3,133,1.8453
1999,5,2,4,143,2.7354
1999,5,2,5,133,3.7159
1999,5,3,1,259,-1.9141
1999,5,3,2,201,-1.8191
1999,5,3,3,158,1.0683
1999,5,3,4,140,-0.2759
1999,5,3,5,95,-2.6332
1999,6,1,1,411,7.8613
1999,6,1,2,265,8.2402
1999,6,1,3,207,10.8066
1999,6,1,4,245,4.0420
1999,6,1,5,505,6.4640
1999,6,2,1,230,7.8472
1999,6,2,2,151,7.3727
1999,6,2,3,133,6.7611
1999,6,2,4,141,4.1928
1999,6,2,5,133,4.1706
1999,6,3,1,256,6.9459
1999,6,3,2,202,7.3793
1999,6,3,3,158,3.5486
1999,6,3,4,139,4.2286
1999,6,3,5,95,-0.6187
1999,7,1,1,326,-0.7034
1999,7,1,2,222,-0.6581
1999,7,1,3,216,3.3769
1999,7,1,4,307,1.5707
1999,7,1,5,574,1.2234
1999,7,2,1,170,-1.4414
1999,7,2,2,166,-1.3647
1999,7,2,3,149,-1.2131
1999,7,2,4,156,0.1998
1999,7,2,5,126,-1.4184
1999,7,3,1,300,-3.2149
1999,7,3,2,198,-0.8266
1999,7,3,3,163,-2.8561
1999,7,3,4,130,-2.1662
1999,7,3,5,66,-4.8661
1999,8,1,1,324,-4.7294
1999,8,1,2,216,-3.8927
1999,8,1,3,213,-2.7374
1999,8,1,4,304,-3.4245
1999,8,1,5,569,-1.9912
1999,8,2,1,169,-2.5050
1999,8,2,2,164,-4.1424
1999,8,2,3,147,-2.5606
1999,8,2,4,153,-3.5101
1999,8,2,5,123,-4.6876
1999,8,3,1,298,2.8265
1999,8,3,2,197,-3.4194
1999,8,3,3,162,-2.8121
1999,8,3,4,128,-3.0074
1999,8,3,5,66,-0.4938
1999,9,1,1,319,0.1976
1999,9,1,2,212,-5.0842
1999,9,1,3,212,-1.3041
1999,9,1,4,301,-1.8557
1999,9,1,5,565,-3.0130
1999,9,2,1,169,1.0900
1999,9,2,2,162,1.1787
1999,9,2,3,147,-1.7561
1999,9,2,4,148,-1.1607
1999,9,2,5,121,-0.9672
1999,9,3,1,296,-1.6042
1999,9,3,2,196,-2.7404
1999,9,3,3,161,-1.6364
1999,9,3,4,125,-4.0066
1999,9,3,5,65,-4.5466
1999,10,1,1,313,-2.5930
1999,10,1,2,211,-3.6847
1999,10,1,3,211,-1.6190
1999,10,1,4,298,-1.4757
1999,10,1,5,554,-4.5134
1999,10,2,1,169,0.1042
1999,10,2,2,160,-0.9717
1999,10,2,3,146,-4.0188
1999,10,2,4,148,-2.4190
1999,10,2,5,121,-5.0062
1999,10,3,1,294,8.0426
1999,10,3,2,196,-0.2394
1999,10,3,3,157,2.9697
1999,10,3,4,125,1.3931
1999,10,3,5,65,4.2349
1999,11,1,1,311,16.7735
1999,11,1,2,209,11.1743
1999,11,1,3,210,7.2923
1999,11,1,4,295,8.5106
1999,11,1,5,550,2.7446
1999,11,2,1,168,12.3328
1999,11,2,2,160,7.9188
1999,11,2,3,146,6.2631
1999,11,2,4,145,2.8681
1999,11,2,5,119,4.4435
1999,11,3,1,293,5.3923
1999,11,3,2,196,3.2544
1999,11,3,3,151,-0.7058
1999,11,3,4,124,-1.9997
1999,11,3,5,65,-1.5457
1999,12,1,1,308,13.7283
1999,12,1,2,205,9.2974
1999,12,1,3,210,10.2867
1999,12,1,4,293,3.1621
1999,12,1,5,547,3.9016
1999,12,2,1,163,16.0078
1999,12,2,2,156,13.5731
1999,12,2,3,144,6.0933
1999,12,2,4,143,1.4099
1999,12,2,5,117,4.5647
1999,12,3,1,290,12.0869
1999,12,3,2,194,2.0167
1999,12,3,3,148,3.2705
1999,12,3,4,124,2.4628
1999,12,3,5,65,5.7985
2000,1,1,1,305,6.2061
2000,1,1,2,203,3.2453
2000,1,1,3,208,5.1740
2000,1,1,4,287,-0.2380
2000,1,1,5,542,2.8766
2000,1,2,1,161,-0.9281
2000,1,2,2,154,-1.0201
2000,1,2,3,142,0.0943
2000,1,2,4,141,-2.7404
2000,1,2,5,115,-8.4048
2000,1,3,1,287,-6.2194
2000,1,3,2,194,-2.0274
2000,1,3,3,146,-4.8204
2000,1,3,4,124,-4.5977
2000,1,3,5,65,-8.3701
2000,2,1,1,298,27.0289
2000,2,1,2,203,12.8156
2000,2,1,3,208,19.4159
2000,2,1,4,285,10.6853
2000,2,1,5,537,9.9534
2000,2,2,1,159,24.0668
2000,2,2,2,152,11.7079
2000,2,2,3,141,9.5830
2000,2,2,4,140,-1.5970
2000,2,2,5,115,3.1893
2000,2,3,1,285,4.4094
2000,2,3,2,193,-4.6924
2000,2,3,3,145,-5.3462
2000,2,3,4,124,-6.1101
2000,2,3,5,65,-6.0037
2000,3,1,1,292,-6.1089
2000,3,1,2,200,-1.8613
2000,3,1,3,205,-0.5109
2000,3,1,4,280,1.3054
2000,3,1,5,534,0.6878
2000,3,2,1,156,-12.6721
2000,3,2,2,150,-2.8355
2000,3,2,3,137,2.2726
2000,3,2,4,139,6.7000
2000,3,2,5,115,5.4702
2000,3,3,1,283,9.2291
2000,3,3,2,193,6.5846
2000,3,3,3,144,8.0811
2000,3,3,4,124,8.2701
2000,3,3,5,65,13.6010
2000,4,1,1,287,-16.9025
2000,4,1,2,197,-13.3786
2000,4,1,3,201,-9.8593
2000,4,1,4,279,-8.4344
2000,4,1,5,527,-5.8030
2000,4,2,1,153,-12.3951
2000,4,2,2,148,-4.4719
2000,4,2,3,136,0.3962
2000,4,2,4,139,2.0988
2000,4,2,5,115,-2.0942
2000,4,3,1,282,-5.5228
2000,4,3,2,193,-0.3414
2000,4,3,3,144,1.2490
2000,4,3,4,122,2.0316
2000,4,3,5,65,4.9452
2000,5,1,1,280,-13.7598
2000,5,1,2,195,-8.0527
2000,5,1,3,201,-6.0371
2000,5,1,4,276,-3.1871
2000,5,1,5,525,-5.8673
2000,5,2,1,153,-8.6213
2000,5,2,2,147,-7.0603
2000,5,2,3,128,-3.3408
2000,5,2,4,139,-2.6548
2000,5,2,5,114,1.1425
2000,5,3,1,281,-5.3124
2000,5,3,2,192,-0.8796
2000,5,3,3,143,-3.3096
2000,5,3,4,122,-1.0587
2000,5,3,5,65,-4.1939
2000,6,1,1,276,14.6163
2000,6,1,2,192,18.6166
2000,6,1,3,201,21.2864
2000,6,1,4,273,17.5094
2000,6,1,5,518,11.9969
2000,6,2,1,152,13.5147
2000,6,2,2,146,15.2805
2000,6,2,3,127,7.1899
2000,6,2,4,138,1.8444
2000,6,2,5,111,-0.8605
2000,6,3,1,281,6.9958
2000,6,3,2,191,1.7069
2000,6,3,3,143,-7.3870
2000,6,3,4,122,-5.1296
2000,6,3,5,64,-6.1799
2000,7,1,1,266,-4.0551
2000,7,1,2,171,0.7787
2000,7,1,3,220,1.1918
2000,7,1,4,256,0.7961
2000,7,1,5,444,1.2538
2000,7,2,1,177,-4.7785
2000,7,2,2,138,0.6343
2000,7,2,3,145,1.0086
2000,7,2,4,152,1.9814
2000,7,2,5,107,2.8775
2000,7,3,1,378,-3.6184
2000,7,3,2,206,-2.2956
2000,7,3,3,134,3.2032
2000,7,3,4,105,1.6593
2000,7,3,5,63,1.1446
2000,8,1,1,262,2.7449
2000,8,1,2,171,9.2369
2000,8,1,3,220,8.4130
2000,8,1,4,252,5.4145
2000,8,1,5,442,4.7105
2000,8,2,1,177,8.6075
2000,8,2,2,137,7.2067
2000,8,2,3,144,5.4143
2000,8,2,4,151,3.1267
2000,8,2,5,105,9.3161
2000,8,3,1,370,7.2393
2000,8,3,2,205,1.3055
2000,8,3,3,131,6.7730
2000,8,3,4,104,8.4580
2000,8,3,5,62,7.3244
2000,9,1,1,262,-3.7460
2000,9,1,2,169,-5.1105
2000,9,1,3,218,0.5953
2000,9,1,4,247,-1.9967
2000,9,1,5,439,-2.1803
2000,9,2,1,176,-4.6270
2000,9,2,2,136,-1.7135
2000,9,2,3,142,0.0648
2000,9,2,4,151,-2.3802
2000,9,2,5,104,-1.3888
2000,9,3,1,369,-8.7368
2000,9,3,2,205,1.2092
2000,9,3,3,131,-1.1437
2000,9,3,4,101,4.4908
2000,9,3,5,62,1.6500
2000,10,1,1,259,-8.3391
2000,10,1,2,165,-4.5604
2000,10,1,3,216,-8.2971
2000,10,1,4,243,-6.4689
2000,10,1,5,437,-5.7881
2000,10,2,1,175,-4.3267
2000,10,2,2,133,-1.1154
2000,10,2,3,141,-1.4625
2000,10,2,4,149,1.1619
2000,10,2,5,102,2.6167
2000,10,3,1,364,-3.8491
2000,10,3,2,204,7.6854
2000,10,3,3,129,4.5859
2000,10,3,4,101,0.5226
2000,10,3,5,61,5.4639
2000,11,1,1,257,-10.8012
2000,11,1,2,160,-7.9408
2000,11,1,3,212,-8.1336
2000,11,1,4,241,-7.1090
2000,11,1,5,429,-3.3788
2000,11,2,1,174,-13.6967
2000,11,2,2,131,-8.4926
2000,11,2,3,140,0.1285
2000,11,2,4,146,0.8221
2000,11,2,5,102,-2.2750
2000,11,3,1,363,-12.3030
2000,11,3,2,202,-1.0330
2000,11,3,3,128,1.1133
2000,11,3,4,100,2.3398
2000,11,3,5,61,-5.1215
2000,12,1,1,255,-3.7251
2000,12,1,2,158,0.2297
2000,12,1,3,212,1.9837
2000,12,1,4,236,0.1863
2000,12,1,5,423,2.3461
2000,12,2,1,172,6.0673
2000,12,2,2,129,9.6858
2000,12,2,3,140,7.4812
2000,12,2,4,145,11.1585
2000,12,2,5,101,10.0942
2000,12,3,1,363,-2.4613
2000,12,3,2,200,0.5284
2000,12,3,3,126,5.1662
2000,12,3,4,100,7.4017
2000,12,3,5,59,8.7529
2001,1,1,1,251,16.1824
2001,1,1,2,157,17.3019
2001,1,1,3,209,11.1170
2001,1,1,4,234,13.3499
2001,1,1,5,421,12.9621
2001,1,2,1,172,10.8176
2001,1,2,2,128,3.2083
2001,1,2,3,139,3.0849
