year,month,rank_ME,rank_NOP,nstocks,ret_vw
1984,6,1,4,163,3.0545
1984,6,1,5,220,2.4342
1984,6,2,1,144,4.4293
1984,6,2,2,123,5.4255
1984,6,2,3,97,1.6985
1984,6,2,4,83,1.3823
1984,6,2,5,81,2.3723
1984,6,3,1,136,2.8649
1984,6,3,2,131,3.6358
1984,6,3,3,124,2.6313
1984,6,3,4,116,1.4196
1984,6,3,5,90,0.4329
1984,7,1,1,469,-7.8688
1984,7,1,2,601,-6.1244
1984,7,1,3,261,-2.0761
1984,7,1,4,159,-2.4470
1984,7,1,5,185,-1.9493
1984,7,2,1,134,-6.3560
1984,7,2,2,143,-4.9274
1984,7,2,3,117,-4.6688
1984,7,2,4,80,-2.3160
1984,7,2,5,69,-4.0313
1984,7,3,1,116,-2.7797
1984,7,3,2,109,-2.2273
1984,7,3,3,122,0.8823
1984,7,3,4,126,-1.8069
1984,7,3,5,126,-2.1999
1984,8,1,1,466,11.0936
1984,8,1,2,601,10.8333
1984,8,1,3,260,10.1507
1984,8,1,4,158,8.5927
1984,8,1,5,182,6.3365
1984,8,2,1,134,14.8702
1984,8,2,2,143,14.6581
1984,8,2,3,115,13.0633
1984,8,2,4,80,10.9579
1984,8,2,5,69,8.7506
1984,8,3,1,115,12.8361
1984,8,3,2,109,12.9240
1984,8,3,3,122,11.3766
1984,8,3,4,124,10.8606
1984,8,3,5,125,9.1428
1984,9,1,1,463,-2.8738
1984,9,1,2,600,-1.9634
1984,9,1,3,257,0.5665
1984,9,1,4,157,2.2607
1984,9,1,5,180,1.9430
1984,9,2,1,134,-2.9247
1984,9,2,2,142,-2.2345
1984,9,2,3,113,-0.1548
1984,9,2,4,80,0.9616
1984,9,2,5,69,2.6347
1984,9,3,1,115,-2.6675
1984,9,3,2,108,-3.0417
1984,9,3,3,122,-0.7204
1984,9,3,4,123,-0.3994
1984,9,3,5,125,1.4620
1984,10,1,1,456,-3.5534
1984,10,1,2,594,-4.0275
1984,10,1,3,257,-0.4706
1984,10,1,4,156,-2.5538
1984,10,1,5,177,-0.5413
1984,10,2,1,132,-0.7260
1984,10,2,2,141,-3.6783
1984,10,2,3,111,-1.2299
1984,10,2,4,80,-0.5897
1984,10,2,5,69,1.4040
1984,10,3,1,114,0.0308
1984,10,3,2,108,0.1109
1984,10,3,3,122,1.4269
1984,10,3,4,122,-0.0390
1984,10,3,5,124,0.5263
1984,11,1,1,448,-5.5945
1984,11,1,2,586,-3.6695
1984,11,1,3,255,-2.6287
1984,11,1,4,157,-0.6921
1984,11,1,5,175,0.1001
1984,11,2,1,132,-2.8847
1984,11,2,2,142,-2.3732
1984,11,2,3,110,-1.7415
1984,11,2,4,80,-0.5580
1984,11,2,5,68,0.3939
1984,11,3,1,113,-1.9021
1984,11,3,2,107,-3.1437
1984,11,3,3,121,-0.9481
1984,11,3,4,122,-1.1926
1984,11,3,5,124,0.3845
1984,12,1,1,440,1.5798
1984,12,1,2,578,-0.3733
1984,12,1,3,253,0.7958
1984,12,1,4,156,0.3356
1984,12,1,5,176,0.5597
1984,12,2,1,132,3.5036
1984,12,2,2,140,1.8304
1984,12,2,3,110,1.7229
1984,12,2,4,80,2.8728
1984,12,2,5,68,2.1265
1984,12,3,1,112,2.7053
1984,12,3,2,107,3.1567
1984,12,3,3,120,2.2403
1984,12,3,4,122,2.1110
1984,12,3,5,121,0.8657
1985,1,1,1,439,15.0745
1985,1,1,2,569,13.7691
1985,1,1,3,251,11.1541
1985,1,1,4,156,10.1770
1985,1,1,5,175,7.4283
1985,1,2,1,132,12.6035
1985,1,2,2,140,13.2528
1985,1,2,3,110,9.8144
1985,1,2,4,79,10.4193
1985,1,2,5,68,7.3063
1985,1,3,1,112,9.9356
1985,1,3,2,107,11.6043
1985,1,3,3,120,8.7578
1985,1,3,4,121,8.3699
1985,1,3,5,120,4.5880
1985,2,1,1,430,2.8502
1985,2,1,2,564,4.3401
1985,2,1,3,250,2.9500
1985,2,1,4,155,3.5215
1985,2,1,5,174,3.7319
1985,2,2,1,131,1.5996
1985,2,2,2,139,2.1889
1985,2,2,3,110,1.5190
1985,2,2,4,78,2.2613
1985,2,2,5,68,1.1523
1985,2,3,1,112,0.7771
1985,2,3,2,106,-0.6005
1985,2,3,3,120,0.5755
1985,2,3,4,121,1.6719
1985,2,3,5,119,3.9168
1985,3,1,1,428,-3.1227
1985,3,1,2,561,-2.5316
1985,3,1,3,245,0.1131
1985,3,1,4,151,-1.3860
1985,3,1,5,173,0.9401
1985,3,2,1,130,-3.1421
1985,3,2,2,137,-3.3196
1985,3,2,3,110,-1.9106
1985,3,2,4,76,-1.8000
1985,3,2,5,68,1.9400
1985,3,3,1,112,-1.6441
1985,3,3,2,106,-1.8632
1985,3,3,3,120,-1.0632
1985,3,3,4,121,-0.3628
1985,3,3,5,119,1.8878
1985,4,1,1,428,-2.7074
1985,4,1,2,559,-1.4853
1985,4,1,3,243,-1.0517
1985,4,1,4,150,-0.5311
1985,4,1,5,172,0.1204
1985,4,2,1,130,-2.4989
1985,4,2,2,137,-3.1419
1985,4,2,3,109,-1.7611
1985,4,2,4,76,0.2788
1985,4,2,5,68,1.0050
1985,4,3,1,112,-2.0904
1985,4,3,2,106,-1.8685
1985,4,3,3,120,-1.5395
1985,4,3,4,121,0.0270
1985,4,3,5,119,0.3049
1985,5,1,1,421,2.9498
1985,5,1,2,552,3.0374
1985,5,1,3,240,1.7588
1985,5,1,4,151,4.1266
1985,5,1,5,171,3.7076
1985,5,2,1,130,4.5363
1985,5,2,2,136,4.6012
1985,5,2,3,108,4.5604
1985,5,2,4,76,3.2576
1985,5,2,5,68,4.5461
1985,5,3,1,112,7.8838
1985,5,3,2,106,6.5524
1985,5,3,3,120,6.3178
1985,5,3,4,121,6.5759
1985,5,3,5,119,4.0059
1985,6,1,1,419,0.1841
1985,6,1,2,551,0.4704
1985,6,1,3,238,0.7449
1985,6,1,4,149,1.1083
1985,6,1,5,170,0.4916
1985,6,2,1,130,1.2026
1985,6,2,2,136,0.8733
1985,6,2,3,104,1.1690
1985,6,2,4,74,1.9400
1985,6,2,5,67,3.4917
1985,6,3,1,112,2.1365
1985,6,3,2,106,3.0224
1985,6,3,3,120,0.7496
1985,6,3,4,121,1.1105
1985,6,3,5,119,2.2783
1985,7,1,1,927,2.2933
1985,7,1,2,291,2.9781
1985,7,1,3,180,5.0779
1985,7,1,4,144,2.6175
1985,7,1,5,167,0.8073
1985,7,2,1,193,3.2659
1985,7,2,2,108,2.3502
1985,7,2,3,89,4.6528
1985,7,2,4,92,0.7097
1985,7,2,5,69,2.0098
1985,7,3,1,84,0.1363
1985,7,3,2,136,0.0723
1985,7,3,3,128,2.0135
1985,7,3,4,118,-1.0014
1985,7,3,5,132,-0.9382
1985,8,1,1,916,-1.6552
1985,8,1,2,290,-1.4561
1985,8,1,3,180,-0.6636
1985,8,1,4,143,0.9334
1985,8,1,5,166,1.4092
1985,8,2,1,192,-2.1272
1985,8,2,2,108,-2.4674
1985,8,2,3,89,-1.1724
1985,8,2,4,92,1.5301
1985,8,2,5,69,1.1684
1985,8,3,1,84,-2.3803
1985,8,3,2,136,-1.4834
1985,8,3,3,128,-2.0219
1985,8,3,4,118,1.0564
1985,8,3,5,131,0.8934
1985,9,1,1,905,-7.3721
1985,9,1,2,290,-5.8386
1985,9,1,3,178,-4.6073
1985,9,1,4,141,-2.7398
1985,9,1,5,164,-2.6964
1985,9,2,1,191,-8.0502
1985,9,2,2,107,-5.4035
1985,9,2,3,89,-5.4092
1985,9,2,4,92,-3.3343
1985,9,2,5,69,-3.8295
1985,9,3,1,84,-5.8362
1985,9,3,2,136,-5.4657
1985,9,3,3,127,-3.5800
1985,9,3,4,116,-2.5082
1985,9,3,5,131,-1.9740
1985,10,1,1,903,1.1401
1985,10,1,2,288,2.9344
1985,10,1,3,177,4.0783
1985,10,1,4,139,3.6529
1985,10,1,5,162,2.0182
1985,10,2,1,191,4.4005
1985,10,2,2,107,4.7040
1985,10,2,3,89,4.0147
1985,10,2,4,92,2.8094
1985,10,2,5,69,1.7586
1985,10,3,1,83,4.1588
1985,10,3,2,135,2.1979
1985,10,3,3,125,4.2657
1985,10,3,4,116,5.1214
1985,10,3,5,129,4.8653
1985,11,1,1,896,5.6923
1985,11,1,2,285,6.0860
1985,11,1,3,175,5.6477
1985,11,1,4,139,4.2480
1985,11,1,5,159,4.9997
1985,11,2,1,188,7.9247
1985,11,2,2,106,6.1701
1985,11,2,3,89,5.8095
1985,11,2,4,91,5.8339
1985,11,2,5,68,8.0158
1985,11,3,1,83,9.0377
1985,11,3,2,135,7.9904
1985,11,3,3,125,8.1588
1985,11,3,4,116,6.6681
1985,11,3,5,129,5.6159
1985,12,1,1,886,2.9609
1985,12,1,2,282,5.2059
1985,12,1,3,173,4.7830
1985,12,1,4,139,4.1032
1985,12,1,5,158,4.6240
1985,12,2,1,188,4.8474
1985,12,2,2,104,4.0514
1985,12,2,3,88,4.8760
1985,12,2,4,90,5.2949
1985,12,2,5,67,1.6914
1985,12,3,1,83,3.9741
1985,12,3,2,135,3.1959
1985,12,3,3,125,7.4402
1985,12,3,4,115,4.7589
1985,12,3,5,127,2.6433
1986,1,1,1,865,2.9413
1986,1,1,2,281,0.8921
1986,1,1,3,172,1.9395
1986,1,1,4,139,1.6960
1986,1,1,5,155,0.6543
1986,1,2,1,188,1.0288
1986,1,2,2,102,2.9734
1986,1,2,3,87,-0.2084
1986,1,2,4,89,0.4967
1986,1,2,5,67,1.0532
1986,1,3,1,82,1.8210
1986,1,3,2,134,1.9746
1986,1,3,3,124,-0.1043
1986,1,3,4,115,1.4351
1986,1,3,5,126,0.7872
1986,2,1,1,862,5.5504
1986,2,1,2,280,6.9218
1986,2,1,3,172,7.8375
1986,2,1,4,137,4.2102
1986,2,1,5,154,6.2716
1986,2,2,1,186,6.5778
1986,2,2,2,102,8.2045
1986,2,2,3,86,8.0782
1986,2,2,4,89,6.9160
1986,2,2,5,67,7.2059
1986,2,3,1,82,7.5570
1986,2,3,2,134,8.1183
1986,2,3,3,123,6.5759
1986,2,3,4,114,9.6797
1986,2,3,5,126,7.6060
1986,3,1,1,857,3.6618
1986,3,1,2,279,5.9024
1986,3,1,3,172,6.4737
1986,3,1,4,136,5.0916
1986,3,1,5,154,3.5854
1986,3,2,1,185,4.2388
1986,3,2,2,102,6.2107
1986,3,2,3,86,5.5285
1986,3,2,4,88,6.5032
1986,3,2,5,67,6.0732
1986,3,3,1,82,4.8426
1986,3,3,2,133,4.5045
1986,3,3,3,123,3.6780
1986,3,3,4,114,6.7487
1986,3,3,5,125,6.2812
1986,4,1,1,853,2.5735
1986,4,1,2,278,0.6359
1986,4,1,3,170,0.6363
1986,4,1,4,135,0.6182
1986,4,1,5,154,1.4093
1986,4,2,1,184,2.3190
1986,4,2,2,101,-0.0400
1986,4,2,3,86,-0.2329
1986,4,2,4,87,-0.2362
1986,4,2,5,67,0.3093
1986,4,3,1,81,2.1192
1986,4,3,2,132,-0.3969
1986,4,3,3,123,-0.2763
1986,4,3,4,114,-3.1878
1986,4,3,5,125,0.2188
1986,5,1,1,839,2.6756
1986,5,1,2,276,5.4032
1986,5,1,3,169,2.3954
1986,5,1,4,135,4.3103
1986,5,1,5,149,4.6803
1986,5,2,1,182,3.5032
1986,5,2,2,100,3.7554
1986,5,2,3,85,3.7093
1986,5,2,4,87,3.3180
1986,5,2,5,67,2.8810
1986,5,3,1,81,6.3499
1986,5,3,2,131,5.4139
1986,5,3,3,123,3.4102
1986,5,3,4,112,6.0790
1986,5,3,5,123,6.4741
1986,6,1,1,830,-2.3622
1986,6,1,2,273,1.4639
1986,6,1,3,168,1.7489
1986,6,1,4,133,2.0253
1986,6,1,5,148,1.7320
1986,6,2,1,182,-0.4423
1986,6,2,2,100,-0.5224
1986,6,2,3,85,-0.3226
1986,6,2,4,86,1.5536
1986,6,2,5,67,1.3130
1986,6,3,1,81,-1.2671
1986,6,3,2,131,-0.2224
1986,6,3,3,122,0.5991
1986,6,3,4,111,3.4421
1986,6,3,5,121,2.6735
1986,7,1,1,906,-10.7492
1986,7,1,2,288,-7.7368
1986,7,1,3,184,-6.1782
1986,7,1,4,144,-7.5842
1986,7,1,5,179,-4.5242
1986,7,2,1,207,-11.2137
1986,7,2,2,139,-9.7845
1986,7,2,3,78,-6.3062
1986,7,2,4,93,-8.2722
1986,7,2,5,67,-7.0311
1986,7,3,1,100,-7.2734
1986,7,3,2,126,-5.9872
1986,7,3,3,125,-7.4382
1986,7,3,4,112,-5.3704
1986,7,3,5,121,-2.1618
1986,8,1,1,900,1.0562
1986,8,1,2,285,1.4130
1986,8,1,3,182,1.0699
1986,8,1,4,141,2.0927
1986,8,1,5,175,1.9608
1986,8,2,1,206,4.5503
1986,8,2,2,139,2.7719
1986,8,2,3,78,2.2724
1986,8,2,4,93,6.2774
1986,8,2,5,67,3.9243
1986,8,3,1,100,6.9054
1986,8,3,2,125,6.3195
1986,8,3,3,125,5.4661
1986,8,3,4,112,5.4800
1986,8,3,5,121,8.9879
1986,9,1,1,895,-7.6290
1986,9,1,2,284,-5.2368
1986,9,1,3,181,-4.2362
1986,9,1,4,141,-3.2474
1986,9,1,5,172,-3.4477
1986,9,2,1,205,-8.3358
1986,9,2,2,139,-6.6090
1986,9,2,3,78,-3.8595
1986,9,2,4,92,-4.2391
1986,9,2,5,66,-3.8428
1986,9,3,1,99,-7.9317
1986,9,3,2,124,-10.1656
1986,9,3,3,124,-6.9290
1986,9,3,4,112,-8.8429
1986,9,3,5,121,-7.5647
1986,10,1,1,885,2.2918
1986,10,1,2,282,3.0912
1986,10,1,3,179,2.3353
1986,10,1,4,141,2.2959
1986,10,1,5,171,3.7915
1986,10,2,1,204,5.8538
1986,10,2,2,136,4.0338
1986,10,2,3,77,4.8741
1986,10,2,4,92,3.6569
1986,10,2,5,66,4.1835
1986,10,3,1,98,6.5906
1986,10,3,2,123,6.8595
1986,10,3,3,123,3.0211
1986,10,3,4,112,7.9923
1986,10,3,5,121,6.3625
1986,11,1,1,868,-1.3831
1986,11,1,2,278,0.6893
1986,11,1,3,177,0.4380
1986,11,1,4,138,0.8320
1986,11,1,5,171,-0.0096
1986,11,2,1,204,-0.2920
1986,11,2,2,136,1.2401
1986,11,2,3,75,0.0962
1986,11,2,4,92,1.8795
1986,11,2,5,66,0.8731
1986,11,3,1,98,-0.1661
1986,11,3,2,122,2.4411
1986,11,3,3,121,3.1349
1986,11,3,4,111,2.1103
1986,11,3,5,120,2.8308
1986,12,1,1,857,-4.4890
1986,12,1,2,276,-0.9920
1986,12,1,3,175,-0.6732
1986,12,1,4,136,-2.2020
1986,12,1,5,170,-3.0998
1986,12,2,1,203,-3.5509
1986,12,2,2,135,-2.3279
1986,12,2,3,74,-1.3670
1986,12,2,4,92,-2.4669
1986,12,2,5,66,-0.5121
1986,12,3,1,97,-3.1766
1986,12,3,2,122,-3.0425
1986,12,3,3,120,-2.5391
1986,12,3,4,110,-2.5446
1986,12,3,5,120,-2.6570
1987,1,1,1,844,11.9791
1987,1,1,2,268,9.5641
1987,1,1,3,170,6.4827
1987,1,1,4,134,6.4415
1987,1,1,5,166,13.2966
1987,1,2,1,199,14.5524
1987,1,2,2,132,12.3127
1987,1,2,3,73,10.1676
1987,1,2,4,91,11.0810
1987,1,2,5,65,9.6533
1987,1,3,1,97,16.9437
1987,1,3,2,119,12.6460
1987,1,3,3,119,12.8976
1987,1,3,4,109,15.3247
1987,1,3,5,119,12.4122
1987,2,1,1,836,9.6747
1987,2,1,2,266,8.3261
1987,2,1,3,168,6.6842
1987,2,1,4,132,5.8256
1987,2,1,5,165,7.6758
1987,2,2,1,199,8.6476
1987,2,2,2,131,8.7466
1987,2,2,3,71,6.9431
1987,2,2,4,91,4.9832
1987,2,2,5,64,4.5428
1987,2,3,1,97,7.5873
1987,2,3,2,118,6.4108
1987,2,3,3,118,7.4541
1987,2,3,4,109,5.8740
1987,2,3,5,119,0.1701
1987,3,1,1,835,1.7999
1987,3,1,2,266,3.3590
1987,3,1,3,167,4.4181
1987,3,1,4,132,2.2847
1987,3,1,5,165,3.9702
1987,3,2,1,199,1.1401
1987,3,2,2,131,2.9587
1987,3,2,3,71,1.4439
1987,3,2,4,90,3.5295
1987,3,2,5,64,1.0367
1987,3,3,1,97,1.0956
1987,3,3,2,118,1.7826
1987,3,3,3,117,2.0986
1987,3,3,4,109,2.5781
1987,3,3,5,118,4.3562
1987,4,1,1,831,-2.2807
1987,4,1,2,262,-2.2218
1987,4,1,3,165,-2.5101
1987,4,1,4,130,-3.2395
1987,4,1,5,164,-1.9409
1987,4,2,1,198,-2.5536
1987,4,2,2,131,-4.3634
1987,4,2,3,71,-2.7001
1987,4,2,4,90,-4.1672
1987,4,2,5,64,-2.1159
1987,4,3,1,97,-0.1250
1987,4,3,2,118,-1.9753
1987,4,3,3,116,-0.5262
1987,4,3,4,109,-0.8135
1987,4,3,5,118,-1.4430
1987,5,1,1,827,0.4195
1987,5,1,2,262,-1.3440
1987,5,1,3,161,1.7395
1987,5,1,4,129,0.7852
1987,5,1,5,161,-0.2934
1987,5,2,1,197,1.8371
1987,5,2,2,131,-0.2852
1987,5,2,3,70,-0.3834
1987,5,2,4,90,0.8154
1987,5,2,5,64,0.0112
1987,5,3,1,97,0.4761
1987,5,3,2,118,1.7030
1987,5,3,3,116,0.6785
1987,5,3,4,108,0.9928
1987,5,3,5,117,0.7853
1987,6,1,1,822,-0.0893
1987,6,1,2,262,1.6692
1987,6,1,3,160,2.9866
1987,6,1,4,128,4.4011
1987,6,1,5,161,3.0729
1987,6,2,1,196,0.6905
1987,6,2,2,130,5.4150
1987,6,2,3,70,4.6619
1987,6,2,4,89,4.1888
1987,6,2,5,64,3.9603
1987,6,3,1,97,2.2452
1987,6,3,2,118,4.6215
1987,6,3,3,116,4.6755
1987,6,3,4,108,4.8715
1987,6,3,5,117,5.5346
1987,7,1,1,848,2.3929
1987,7,1,2,414,3.3228
1987,7,1,3,181,3.9262
1987,7,1,4,116,4.6193
1987,7,1,5,186,4.5398
1987,7,2,1,188,4.3737
1987,7,2,2,135,4.0833
1987,7,2,3,80,4.2090
1987,7,2,4,78,6.1109
1987,7,2,5,59,3.7462
1987,7,3,1,92,5.6479
1987,7,3,2,119,5.0299
1987,7,3,3,125,6.9475
1987,7,3,4,119,5.4583
1987,7,3,5,111,3.1971
1987,8,1,1,842,1.6024
1987,8,1,2,412,2.9180
1987,8,1,3,181,2.2212
1987,8,1,4,115,2.7519
1987,8,1,5,185,1.7304
1987,8,2,1,185,2.8973
1987,8,2,2,135,3.4781
1987,8,2,3,80,4.2271
1987,8,2,4,77,3.2026
1987,8,2,5,59,3.0333
1987,8,3,1,92,5.7531
1987,8,3,2,119,3.8176
1987,8,3,3,125,3.1643
1987,8,3,4,117,4.1690
1987,8,3,5,111,3.1274
1987,9,1,1,837,-1.6258
1987,9,1,2,409,-0.6257
1987,9,1,3,181,0.6151
1987,9,1,4,115,0.9484
1987,9,1,5,182,-0.6765
1987,9,2,1,183,-0.9920
1987,9,2,2,134,-3.8065
1987,9,2,3,80,-1.2781
1987,9,2,4,76,-0.6320
1987,9,2,5,59,-0.5028
1987,9,3,1,91,-0.4186
1987,9,3,2,118,-3.8336
1987,9,3,3,124,-1.6549
1987,9,3,4,117,-0.6363
1987,9,3,5,111,-4.5422
1987,10,1,1,831,-33.4734
1987,10,1,2,403,-30.2996
1987,10,1,3,178,-27.5917
1987,10,1,4,115,-25.2810
1987,10,1,5,181,-28.3874
1987,10,2,1,179,-35.0710
1987,10,2,2,133,-31.5019
1987,10,2,3,80,-28.5136
1987,10,2,4,76,-24.6171
1987,10,2,5,59,-20.1451
1987,10,3,1,91,-26.1891
1987,10,3,2,118,-26.0162
1987,10,3,3,124,-24.2505
1987,10,3,4,117,-18.0389
1987,10,3,5,109,-19.0976
1987,11,1,1,821,-6.6448
1987,11,1,2,398,-6.0370
1987,11,1,3,178,-2.3161
1987,11,1,4,115,-3.0659
1987,11,1,5,180,-2.9039
1987,11,2,1,178,-6.3164
1987,11,2,2,133,-3.3342
1987,11,2,3,79,-5.9759
1987,11,2,4,76,-2.0872
1987,11,2,5,58,-2.7295
1987,11,3,1,91,-8.6336
1987,11,3,2,116,-8.5114
1987,11,3,3,123,-8.2824
1987,11,3,4,117,-7.3254
1987,11,3,5,109,-7.5921
1987,12,1,1,804,4.8321
1987,12,1,2,394,5.0043
1987,12,1,3,176,6.4819
1987,12,1,4,115,4.3079
1987,12,1,5,180,6.3309
1987,12,2,1,178,11.6041
1987,12,2,2,129,10.7071
1987,12,2,3,79,10.5658
1987,12,2,4,76,8.3815
1987,12,2,5,58,4.4901
1987,12,3,1,90,12.4378
1987,12,3,2,116,9.8487
1987,12,3,3,123,8.9491
1987,12,3,4,116,6.0794
1987,12,3,5,109,6.3765
1988,1,1,1,795,6.3898
1988,1,1,2,391,5.8683
1988,1,1,3,176,2.8859
1988,1,1,4,115,5.4107
1988,1,1,5,180,6.0339
1988,1,2,1,176,1.1775
1988,1,2,2,128,1.7406
1988,1,2,3,79,3.0189
1988,1,2,4,75,3.6296
1988,1,2,5,57,4.4309
1988,1,3,1,90,-1.1424
1988,1,3,2,115,1.5084
1988,1,3,3,123,4.3905
1988,1,3,4,116,3.8268
1988,1,3,5,109,6.1391
1988,2,1,1,784,7.2447
1988,2,1,2,391,7.9508
1988,2,1,3,175,8.0456
1988,2,1,4,113,9.1004
1988,2,1,5,179,6.4273
1988,2,2,1,175,8.3580
1988,2,2,2,126,10.7226
1988,2,2,3,79,9.2120
1988,2,2,4,75,9.1073
1988,2,2,5,57,7.2967
1988,2,3,1,89,7.6110
1988,2,3,2,115,7.2899
1988,2,3,3,123,5.8507
1988,2,3,4,116,3.4021
1988,2,3,5,109,4.7441
1988,3,1,1,774,4.4639
1988,3,1,2,389,5.8053
1988,3,1,3,173,6.4205
1988,3,1,4,112,4.5259
1988,3,1,5,178,7.2162
1988,3,2,1,174,3.6358
1988,3,2,2,126,3.0018
1988,3,2,3,79,3.7464
1988,3,2,4,75,3.2289
1988,3,2,5,56,1.2253
1988,3,3,1,89,-3.3935
1988,3,3,2,115,-2.2744
1988,3,3,3,123,-3.3526
1988,3,3,4,116,-2.5267
1988,3,3,5,109,-2.4050
1988,4,1,1,762,1.4564
1988,4,1,2,386,2.2212
1988,4,1,3,171,2.9862
1988,4,1,4,112,3.7639
1988,4,1,5,178,2.6888
1988,4,2,1,174,3.2021
1988,4,2,2,126,0.1317
1988,4,2,3,79,2.4048
1988,4,2,4,73,1.6972
1988,4,2,5,55,2.4678
1988,4,3,1,89,1.0840
1988,4,3,2,115,-0.2480
1988,4,3,3,122,0.2143
1988,4,3,4,115,0.1764
1988,4,3,5,109,2.2474
1988,5,1,1,759,-3.5594
1988,5,1,2,381,-1.3154
1988,5,1,3,169,-1.5697
1988,5,1,4,111,2.5112
1988,5,1,5,175,-2.1461
1988,5,2,1,174,-1.4106
1988,5,2,2,125,-2.2255
1988,5,2,3,79,-0.7920
1988,5,2,4,72,-1.1162
1988,5,2,5,54,-0.5030
1988,5,3,1,88,-1.9028
1988,5,3,2,115,-0.2603
1988,5,3,3,121,-0.3604
1988,5,3,4,115,1.0206
1988,5,3,5,109,0.6867
1988,6,1,1,750,6.0779
1988,6,1,2,374,5.6070
1988,6,1,3,166,6.8208
1988,6,1,4,110,7.0867
1988,6,1,5,173,7.7866
1988,6,2,1,172,7.5801
1988,6,2,2,124,8.3825
1988,6,2,3,79,8.2906
1988,6,2,4,71,6.7407
1988,6,2,5,54,5.9337
1988,6,3,1,88,7.8548
1988,6,3,2,115,7.7034
1988,6,3,3,121,5.2117
1988,6,3,4,115,4.1417
1988,6,3,5,108,3.9105
1988,7,1,1,735,0.1974
1988,7,1,2,487,-0.6276
1988,7,1,3,183,-0.1157
1988,7,1,4,163,0.1466
1988,7,1,5,193,0.1294
1988,7,2,1,149,-3.6707
1988,7,2,2,165,-1.2875
1988,7,2,3,104,0.5614
1988,7,2,4,75,-0.0439
1988,7,2,5,70,-0.1296
1988,7,3,1,84,-4.6931
1988,7,3,2,106,-2.9286
1988,7,3,3,128,-1.1402
1988,7,3,4,111,-0.0085
1988,7,3,5,124,-0.1728
1988,8,1,1,729,-3.2606
1988,8,1,2,486,-2.2066
1988,8,1,3,181,-2.2699
1988,8,1,4,162,-0.3023
1988,8,1,5,188,-1.2464
1988,8,2,1,149,-2.8367
1988,8,2,2,164,-4.3337
1988,8,2,3,104,-1.6245
1988,8,2,4,74,-0.5875
1988,8,2,5,69,-2.3150
1988,8,3,1,84,-5.6554
1988,8,3,2,105,-3.8521
1988,8,3,3,128,-2.9317
1988,8,3,4,111,-3.7997
1988,8,3,5,123,-2.3320
1988,9,1,1,723,1.3878
1988,9,1,2,481,3.3012
1988,9,1,3,179,1.2247
1988,9,1,4,161,3.6558
1988,9,1,5,185,2.9124
1988,9,2,1,145,3.0425
1988,9,2,2,162,3.1097
1988,9,2,3,104,2.2388
1988,9,2,4,74,2.0106
1988,9,2,5,68,2.9185
1988,9,3,1,84,3.7138
1988,9,3,2,105,5.5513
1988,9,3,3,128,3.9736
1988,9,3,4,111,3.9858
1988,9,3,5,122,4.7834
1988,10,1,1,715,-2.8169
1988,10,1,2,477,-1.9188
1988,10,1,3,179,-0.2801
1988,10,1,4,161,-0.0522
1988,10,1,5,182,-1.1507
1988,10,2,1,144,-2.2368
1988,10,2,2,161,-0.0247
1988,10,2,3,102,1.4686
1988,10,2,4,73,0.0871
1988,10,2,5,68,0.7279
1988,10,3,1,84,-1.5394
1988,10,3,2,105,0.7496
1988,10,3,3,127,2.0786
1988,10,3,4,111,4.1562
1988,10,3,5,122,3.4040
1988,11,1,1,711,-6.1478
1988,11,1,2,469,-2.9731
1988,11,1,3,177,-3.1623
1988,11,1,4,160,-3.2376
1988,11,1,5,181,-1.2652
1988,11,2,1,144,-4.8567
1988,11,2,2,161,-1.7165
1988,11,2,3,100,-2.4713
1988,11,2,4,72,-2.9394
1988,11,2,5,67,-1.4209
1988,11,3,1,83,-1.9962
1988,11,3,2,105,-1.9519
1988,11,3,3,126,-2.1990
1988,11,3,4,110,-0.5265
1988,11,3,5,122,-1.3552
1988,12,1,1,705,3.9435
1988,12,1,2,463,3.7352
1988,12,1,3,174,4.6695
1988,12,1,4,159,2.9207
1988,12,1,5,178,2.9413
1988,12,2,1,144,5.1125
1988,12,2,2,160,4.1822
1988,12,2,3,98,4.5707
1988,12,2,4,72,2.3897
1988,12,2,5,65,3.0458
1988,12,3,1,83,3.1005
1988,12,3,2,104,3.3996
1988,12,3,3,126,2.3125
1988,12,3,4,110,1.9284
1988,12,3,5,121,1.6400
1989,1,1,1,697,6.0089
1989,1,1,2,458,4.6042
1989,1,1,3,172,4.8892
1989,1,1,4,157,4.3639
1989,1,1,5,178,5.2000
1989,1,2,1,144,3.8541
1989,1,2,2,158,4.8112
1989,1,2,3,98,5.4661
1989,1,2,4,72,3.9737
1989,1,2,5,65,3.7418
1989,1,3,1,82,7.0861
1989,1,3,2,104,6.8550
1989,1,3,3,126,6.6601
1989,1,3,4,110,7.1917
1989,1,3,5,119,6.0736
1989,2,1,1,689,-0.2230
1989,2,1,2,455,1.4065
1989,2,1,3,170,0.7264
1989,2,1,4,156,2.1881
1989,2,1,5,176,0.3758
1989,2,2,1,143,-0.7027
1989,2,2,2,158,2.0846
1989,2,2,3,97,1.4902
1989,2,2,4,71,1.5218
1989,2,2,5,65,0.8780
1989,2,3,1,82,-1.0707
1989,2,3,2,104,-3.0305
1989,2,3,3,126,-2.1409
1989,2,3,4,109,-2.5973
1989,2,3,5,119,-1.9288
1989,3,1,1,679,3.0492
1989,3,1,2,452,2.5264
